node	agg	layer1	layer2	layer3	layer4
41896	1572	0	0	0	1572
41932	1258	0	0	0	1258
41904	544	0	0	0	544
42310	482	0	0	0	482
41906	475	0	0	0	475
41946	370	0	0	0	370
41942	336	0	0	0	336
41900	329	0	0	0	329
41898	327	0	0	0	327
9371	296	0	0	296	0
5824	262	0	27	242	0
9488	254	0	8	247	0
42056	254	0	0	0	254
9361	250	0	0	250	0
9452	241	0	0	241	0
9484	237	0	0	237	0
9935	228	0	3	225	0
9457	212	0	0	212	0
9512	208	0	1	207	0
6059	207	0	27	187	0
5761	200	0	38	172	0
42184	198	0	0	0	198
9438	197	0	0	197	0
9360	192	0	7	185	0
6080	189	0	33	162	0
41985	187	0	0	0	187
9368	179	0	0	179	0
9393	177	0	2	175	0
7591	176	0	6	173	0
9407	176	0	0	176	0
42252	176	0	0	0	176
9380	175	0	0	175	0
9640	175	0	0	175	0
6146	173	0	31	152	0
9390	173	0	0	173	0
9592	173	0	4	169	0
9416	170	0	0	170	0
9631	170	0	0	170	0
9639	170	0	0	170	0
41913	166	0	0	0	166
42157	164	0	0	0	164
42159	164	0	0	0	164
10014	163	0	0	163	0
6057	160	0	21	147	0
8386	160	0	5	155	0
9366	160	0	0	160	0
9990	158	0	0	158	0
41911	158	0	0	0	158
9376	157	0	0	157	0
6807	155	0	24	135	0
7242	155	0	5	153	0
42127	154	0	0	0	154
9429	153	0	3	151	0
9443	153	0	0	153	0
9543	152	0	4	149	0
6061	149	0	33	128	0
9399	149	0	0	149	0
9401	149	0	2	147	0
9442	149	0	5	145	0
13462	148	0	0	0	148
10040	147	0	0	147	0
9682	146	0	2	144	0
9513	145	0	0	145	0
9321	144	0	1	143	0
9420	144	0	0	144	0
9501	144	0	0	144	0
9487	143	0	2	143	0
9477	142	0	7	137	0
9500	142	0	1	141	0
9532	142	0	2	140	0
8604	141	0	4	138	0
9375	141	0	0	141	0
9373	140	0	0	140	0
41912	139	0	0	0	139
9410	138	0	0	138	0
9415	138	0	0	138	0
9445	138	0	1	137	0
9397	137	0	0	137	0
9460	137	0	7	130	0
9608	137	0	0	137	0
9628	137	0	1	136	0
9656	137	0	0	137	0
5820	136	0	24	116	0
9387	136	0	1	135	0
9480	136	0	0	136	0
9495	136	0	0	136	0
9991	136	0	0	136	0
42239	136	0	0	0	136
6033	135	0	18	118	0
9414	135	0	0	135	0
9607	135	0	0	135	0
9669	135	0	0	135	0
7953	134	0	9	128	0
9389	134	0	3	131	0
9476	134	0	1	133	0
9434	133	0	0	133	0
9638	133	0	0	133	0
9800	133	0	0	133	0
9821	133	0	3	130	0
9988	133	0	0	133	0
9364	132	0	0	132	0
9561	132	0	0	132	0
9612	132	0	2	130	0
10162	132	0	0	132	0
9385	131	0	0	131	0
9556	130	0	1	129	0
9697	130	0	0	130	0
9717	129	0	0	129	0
9555	127	0	0	127	0
9537	126	0	9	117	0
9595	126	0	2	124	0
10174	126	0	0	126	0
41903	126	0	0	0	126
9382	125	0	0	125	0
9574	125	0	0	125	0
9662	125	0	2	125	0
9834	125	0	0	125	0
10156	125	0	0	125	0
9468	124	0	0	124	0
9690	124	0	1	123	0
41902	124	0	0	0	124
41914	124	0	0	0	124
9936	123	0	0	123	0
9458	122	0	0	122	0
41926	122	0	0	0	122
9419	121	0	0	121	0
9506	121	0	3	118	0
9617	121	0	0	121	0
9751	119	0	0	119	0
6494	118	0	12	111	0
9610	118	0	0	118	0
9441	117	0	0	117	0
9470	117	0	0	117	0
