source	target
THEM4	OAZ3
RORC	MRPL9
RORC	OAZ3
MIR554	MRPL9
MIR554	OAZ3
CELF3	MRPL9
CELF3	OAZ3
RIIAD1	MRPL9
RIIAD1	OAZ3
RNU6-1062P	MRPL9
RNU6-1062P	OAZ3
MRPL9	RORC
OAZ3	RORC
TUFT1	RORC
CELF3	RORC
RIIAD1	RORC
RAB15	LORICRIN
ILF2	CHTOP
ILF2	S100A1
ILF2	S100A13
CHTOP	S100A1
CHTOP	S100A13
S100A1	S100A13
CREB3L4	SLC39A1
CREB3L4	ILF2
SLC39A1	ILF2
SLC27A3	INTS3
SLC27A3	ILF2
INTS3	ILF2
CHTOP	ILF2
S100A1	ILF2
S100A13	ILF2
RPS27	RAB13
RPS27	ILF2
RAB13	ILF2
37180	ILF2
ILF2	INTS3
ILF2	37180
ILF2	SLC27A3
ILF2	GATAD2B
ILF2	CREB3L4
ILF2	SLC39A1
ILF2	RPS27
ILF2	RAB13
PBXIP1	PMVK
PBXIP1	UBE2Q1
PMVK	UBE2Q1
PBXIP1	CHRNB2
PMVK	CHRNB2
PYGO2	PBXIP1
PYGO2	PMVK
PBXIP1	PYGO2
PMVK	PYGO2
DPM3	HMGN2P18
DPM3	ADAM15
DPM3	DCST1-AS1
HMGN2P18	ADAM15
HMGN2P18	DCST1-AS1
ADAM15	DCST1-AS1
PBXIP1	EFNA4
PMVK	EFNA4
DPM3	EFNA4
HMGN2P18	EFNA4
DPM3	EFNA1
HMGN2P18	EFNA1
DPM3	SLC50A1
HMGN2P18	SLC50A1
DPM3	KRTCAP2
DPM3	TRIM46
HMGN2P18	KRTCAP2
HMGN2P18	TRIM46
KRTCAP2	TRIM46
HCN3	CLK2
HCN3	SCAMP3
HCN3	FAM189B
CLK2	SCAMP3
CLK2	FAM189B
SCAMP3	FAM189B
HCN3	PKLR
CLK2	PKLR
SCAMP3	FDPS
FAM189B	FDPS
PKLR	HCN3
PKLR	FDPS
HCN3	FDPS
BCAN	BCAN-AS1
BCAN	MIR9-1HG
BCAN	MIR9-1
BCAN-AS1	MIR9-1HG
BCAN-AS1	MIR9-1
MIR9-1HG	MIR9-1
NES	BCAN
NES	BCAN-AS1
BCAN	NES
BCAN-AS1	NES
NTRK1	SH2D2A
NTRK1	INSRR
SH2D2A	INSRR
NTRK1	LRRC71
NTRK1	PEAR1
SH2D2A	LRRC71
SH2D2A	PEAR1
LRRC71	PEAR1
BCAN	38026
BCAN-AS1	38026
NHLH1	IGSF8
APOA2	NHLH1
ATP1A4	NHLH1
POU2F1	POU2F1-DT
POU2F1	GPA33
POU2F1-DT	GPA33
CREG1	GPA33
LINC01363	GPA33
LINC01363	STYXL2
GPA33	CREG1
54313	54296
SDE2	LBR
H3-3A	H3-3A-DT
H3-3A	SDE2
H3-3A-DT	SDE2
SRP9	SDE2
LBR	SDE2
GUK1	IBA57
GUK1	IBA57-DT
GUK1	GJC2
GUK1	TRIM11
IBA57	IBA57-DT
IBA57	GJC2
IBA57	TRIM11
IBA57-DT	GJC2
IBA57-DT	TRIM11
GJC2	TRIM11
RNF187	TRIM11
IRF2BP2	TARBP1
TOMM20	SNORA14B
TOMM20	IRF2BP2
SNORA14B	IRF2BP2
TARBP1	IRF2BP2
TBCE	ARID4B
TBCE	GGPS1
TBCE	TOMM20
TBCE	SNORA14B
ARID4B	GGPS1
ARID4B	TOMM20
ARID4B	SNORA14B
GGPS1	TOMM20
GGPS1	SNORA14B
IRF2BP2	TOMM20
IRF2BP2	SNORA14B
COA6	COA6-AS1
COA6	TBCE
COA6	ARID4B
COA6	GGPS1
COA6-AS1	TBCE
COA6-AS1	ARID4B
COA6-AS1	GGPS1
ZNF487	RNU7-193P
ZNF487	SNORD3J
ZNF487	LINC02916
RNU7-193P	SNORD3J
RNU7-193P	LINC02916
SNORD3J	LINC02916
SNORD3J	ZNF487
SNORD3J	RNU7-193P
LINC02916	ZNF487
LINC02916	RNU7-193P
VSIR	85907
C10orf105	85907
ANXA7	86536
VDAC2	86536
LZTS2	SLF2
LZTS2	94470
LZTS2	94473
PTDSS2	ANO9
PTDSS2	RN7SL838P
PTDSS2	SCGB1C1
PTDSS2	ODF3
ANO9	RN7SL838P
ANO9	SCGB1C1
ANO9	ODF3
RN7SL838P	SCGB1C1
RN7SL838P	ODF3
SCGB1C1	ODF3
RNH1	SCGB1C1
RNH1	ODF3
SIGIRR	PKP3
SIGIRR	ANO9
SIGIRR	RIC8A
SIGIRR	BET1L
SIGIRR	MIR6743
PKP3	ANO9
PKP3	RIC8A
PKP3	BET1L
PKP3	MIR6743
ANO9	RIC8A
ANO9	BET1L
ANO9	MIR6743
RIC8A	BET1L
RIC8A	MIR6743
BET1L	MIR6743
RNH1	RIC8A
RNH1	BET1L
RNH1	MIR6743
SCGB1C1	RNH1
ODF3	RNH1
MIR210HG	PHRF1
MIR210HG	MIR210
MIR210HG	SLC25A22
MIR210HG	PANO1
MIR210HG	PIDD1
MIR210HG	CEND1
PHRF1	MIR210
PHRF1	SLC25A22
PHRF1	PANO1
PHRF1	PIDD1
PHRF1	CEND1
MIR210	SLC25A22
MIR210	PANO1
MIR210	PIDD1
MIR210	CEND1
SLC25A22	PANO1
SLC25A22	PIDD1
SLC25A22	CEND1
PANO1	PIDD1
PANO1	CEND1
PIDD1	CEND1
SNORA52	RPLP2
SNORA52	SLC25A22
SNORA52	PANO1
SNORA52	PIDD1
SNORA52	CEND1
RPLP2	SLC25A22
RPLP2	PANO1
RPLP2	PIDD1
RPLP2	CEND1
SCT	CDHR5
SCT	SLC25A22
SCT	PANO1
SCT	PIDD1
SCT	CEND1
CDHR5	SLC25A22
CDHR5	PANO1
CDHR5	PIDD1
CDHR5	CEND1
DRD4	SLC25A22
DRD4	PANO1
DRD4	PIDD1
DRD4	CEND1
PNPLA2	SLC25A22
PNPLA2	PANO1
PNPLA2	PIDD1
PNPLA2	CEND1
PNPLA2	CHID1
H19	MRPL23-AS1
H19	MIR675
H19	LINC01219
H19	KRTAP5-5
MRPL23-AS1	MIR675
MRPL23-AS1	LINC01219
MRPL23-AS1	KRTAP5-5
MIR675	LINC01219
MIR675	KRTAP5-5
LINC01219	KRTAP5-5
H19	LINC02708
H19	FAM99B
H19	KRTAP5-6
MRPL23-AS1	LINC02708
MRPL23-AS1	FAM99B
MRPL23-AS1	KRTAP5-6
MIR675	LINC02708
MIR675	FAM99B
MIR675	KRTAP5-6
LINC01219	LINC02708
LINC01219	FAM99B
LINC01219	KRTAP5-6
LINC02708	FAM99B
LINC02708	KRTAP5-6
FAM99B	KRTAP5-6
MIR483	IFITM10
H19	SYT8
H19	TNNI2
MRPL23-AS1	SYT8
MRPL23-AS1	TNNI2
MIR675	SYT8
MIR675	TNNI2
LINC01219	SYT8
LINC01219	TNNI2
SYT8	TNNI2
MRPL23	H19
MRPL23	MRPL23-AS1
MRPL23	MIR675
MRPL23	LINC01219
LSP1	H19
LSP1	MRPL23-AS1
LSP1	MIR675
LSP1	LINC01219
KRTAP5-5	H19
KRTAP5-5	MRPL23-AS1
KRTAP5-5	MIR675
KRTAP5-5	LINC01219
CDKN1C	SLC22A18AS
CDKN1C	TH
CDKN1C	MIR4686
SLC22A18AS	TH
SLC22A18AS	MIR4686
TH	MIR4686
CDKN1C	TSSC4
SLC22A18AS	TSSC4
CDKN1C	KCNQ1
SLC22A18AS	KCNQ1
CDKN1C	KCNQ1OT1
SLC22A18AS	KCNQ1OT1
KCNQ1OT1	CDKN1C
KCNQ1OT1	SLC22A18AS
KCNQ1	CDKN1C
KCNQ1	SLC22A18AS
CARS1	CARS1-AS1
CARS1	NAP1L4
CARS1-AS1	NAP1L4
NAP1L4	CARS1
NAP1L4	CARS1-AS1
CARS1	RNU1-91P
CARS1-AS1	RNU1-91P
MRPL17	TPP1
MRPL17	DCHS1
MAPK8IP1	117455
LGALS12	IMMP1LP1
PLAAT5	IMMP1LP1
PLAAT4	IMMP1LP1
MAP4K2	MEN1
MAP4K2	CDC42BPG
MAP4K2	EHD1
MEN1	CDC42BPG
MEN1	EHD1
CDC42BPG	EHD1
MAP4K2	MIR192
MAP4K2	MIR194-2
MEN1	MIR192
MEN1	MIR194-2
CDC42BPG	MIR192
CDC42BPG	MIR194-2
MIR192	MIR194-2
MAP4K2	MAJIN
MEN1	MAJIN
CDC42BPG	MAJIN
MAP4K2	TM7SF2
MAP4K2	VPS51
MEN1	TM7SF2
MEN1	VPS51
CDC42BPG	TM7SF2
CDC42BPG	VPS51
TM7SF2	VPS51
TBC1D10C	PPP1CA
TBC1D10C	CARNS1
TBC1D10C	RAD9A
TBC1D10C	RNU6-1238P
TBC1D10C	GRK2
PPP1CA	CARNS1
PPP1CA	RAD9A
PPP1CA	RNU6-1238P
PPP1CA	GRK2
CARNS1	RAD9A
CARNS1	RNU6-1238P
CARNS1	GRK2
RAD9A	RNU6-1238P
RAD9A	GRK2
RNU6-1238P	GRK2
RAD9A	CLCF1
CLCF1	GRK2
GRK2	RAD9A
GRK2	CLCF1
GRK2	TBC1D10C
GRK2	PPP1CA
GRK2	CARNS1
GRK2	RNU6-1238P
CCDC90B	CCDC90B-AS1
CCDC90B	DDIAS
CCDC90B	PRCP
CCDC90B-AS1	DDIAS
CCDC90B-AS1	PRCP
DDIAS	PRCP
ANKRD42-DT	ANKRD42
ANKRD42-DT	DDIAS
ANKRD42-DT	PRCP
ANKRD42	DDIAS
ANKRD42	PRCP
PCF11	DDIAS
PCF11	PRCP
DDIAS	RAB30-DT
DDIAS	RAB30
PRCP	RAB30-DT
PRCP	RAB30
RAB30-DT	RAB30
DDIAS	PCF11
PRCP	PCF11
DDIAS	ANKRD42-DT
DDIAS	ANKRD42
PRCP	ANKRD42-DT
PRCP	ANKRD42
DDIAS	CCDC90B
DDIAS	CCDC90B-AS1
PRCP	CCDC90B
PRCP	CCDC90B-AS1
NTF3	128009
FAM76B	CEP57
FAM76B	ENDOD1
CEP57	ENDOD1
FAM76B	LNCRNA-IUR
CEP57	LNCRNA-IUR
FAM76B	SESN3
CEP57	SESN3
SESN3	LNCRNA-IUR
ENDOD1	FAM76B
ENDOD1	CEP57
LNCRNA-IUR	FAM76B
LNCRNA-IUR	CEP57
SESN3	FAM76B
SESN3	CEP57
TTC36	ATP5MG
ATP5MG	KMT2A
ATP5MG	TTC36
CCDC153	CBL
CCDC153	DPAGT1
CCDC153	C2CD2L
CCDC153	HMBS
CCDC153	H2AX
CBL	DPAGT1
CBL	C2CD2L
CBL	HMBS
CBL	H2AX
DPAGT1	C2CD2L
DPAGT1	HMBS
DPAGT1	H2AX
C2CD2L	HMBS
C2CD2L	H2AX
HMBS	H2AX
CCDC153	ABCG4
CBL	ABCG4
CCDC153	NLRX1
CBL	NLRX1
CCDC153	PDZD3
CBL	PDZD3
NLRX1	CCDC153
NLRX1	CBL
PDZD3	CCDC153
PDZD3	CBL
RNU6-262P	CCDC153
RNU6-262P	CBL
CCDC153	RNU6-262P
CBL	RNU6-262P
ESAM	VSIG2
ESAM	ESAM-AS1
ESAM	SPA17
ESAM	SIAE
VSIG2	ESAM-AS1
VSIG2	SPA17
VSIG2	SIAE
ESAM-AS1	SPA17
ESAM-AS1	SIAE
SPA17	SIAE
SPA17	ESAM
SPA17	VSIG2
SPA17	ESAM-AS1
SIAE	ESAM
SIAE	VSIG2
SIAE	ESAM-AS1
128009	NTF3
USP5	TPI1
USP5	RPL13P5
USP5	SPSB2
USP5	LRRC23
USP5	CDCA3
TPI1	RPL13P5
TPI1	SPSB2
TPI1	LRRC23
TPI1	CDCA3
RPL13P5	SPSB2
RPL13P5	LRRC23
RPL13P5	CDCA3
SPSB2	LRRC23
SPSB2	CDCA3
LRRC23	CDCA3
LRRC23	SPSB2
LRRC23	USP5
LRRC23	TPI1
LRRC23	RPL13P5
SPSB2	USP5
SPSB2	TPI1
SPSB2	RPL13P5
CDCA3	USP5
CDCA3	TPI1
CDCA3	RPL13P5
CDCA3	SPSB2
CDCA3	LRRC23
USP5	C1RL
USP5	C1RL-AS1
TPI1	C1RL
TPI1	C1RL-AS1
RPL13P5	C1RL
RPL13P5	C1RL-AS1
SPSB2	C1RL
SPSB2	C1RL-AS1
LRRC23	C1RL
LRRC23	C1RL-AS1
C1RL	C1RL-AS1
IRAG2	LINC02909
150400	150376
SLC11A2	ATF1
SLC11A2	METTL7A
METTL7A	SLC11A2
ATF1	SLC11A2
TMPRSS12	RN7SL519P
TMPRSS12	SLC11A2
RN7SL519P	SLC11A2
MIR148B	SCAT2
MIR148B	NFE2
MIR148B	COPZ1
NFE2	COPZ1
MIR148B	RNU6-950P
NFE2	MIR148B
COPZ1	MIR148B
CTDSP2	MIR148B
MIR148B	GPR84
SMARCC2	RPL41
SMARCC2	PA2G4
RPL41	PA2G4
RNF41	NABP2
RNF41	RPL41
RNF41	PA2G4
NABP2	RPL41
NABP2	PA2G4
RPL41	SMARCC2
PA2G4	SMARCC2
RPL41	RNF41
RPL41	NABP2
PA2G4	RNF41
PA2G4	NABP2
RPL41	TIMELESS
PA2G4	TIMELESS
RPL41	BAZ2A
PA2G4	BAZ2A
R3HDM2	INHBC
R3HDM2	R3HDM2-DT
R3HDM2	MBD6
R3HDM2	DDIT3
R3HDM2	MIR616
INHBC	R3HDM2-DT
INHBC	MBD6
INHBC	DDIT3
INHBC	MIR616
R3HDM2-DT	MBD6
R3HDM2-DT	DDIT3
R3HDM2-DT	MIR616
MBD6	DDIT3
MBD6	MIR616
DDIT3	MIR616
KIF5A	DCTN2
KIF5A	MBD6
KIF5A	DDIT3
KIF5A	MIR616
DCTN2	MBD6
DCTN2	DDIT3
DCTN2	MIR616
AGAP2	TSPAN31
AGAP2	MBD6
AGAP2	DDIT3
AGAP2	MIR616
TSPAN31	MBD6
TSPAN31	DDIT3
TSPAN31	MIR616
B4GALNT1	PIP4K2C
B4GALNT1	SLC26A10
B4GALNT1	DTX3
B4GALNT1	ARHGEF25
SLC26A10	DTX3
SLC26A10	ARHGEF25
SLC26A10	PIP4K2C
DTX3	ARHGEF25
DTX3	PIP4K2C
ARHGEF25	PIP4K2C
SLC26A10	B4GALNT1
DTX3	B4GALNT1
ARHGEF25	B4GALNT1
PIP4K2C	B4GALNT1
MBD6	AGAP2
DDIT3	AGAP2
MIR616	AGAP2
B4GALNT1	CDK4
B4GALNT1	MARCHF9
B4GALNT1	MIR6759
CDK4	MARCHF9
CDK4	MIR6759
MARCHF9	MIR6759
ATP23	CYP27B1
ATP23	MARCHF9
CYP27B1	MARCHF9
MIR148B	CTDSP2
CYP27B1	ATP23
MARCHF9	ATP23
CSDE1	BRI3BP
XPO4	GJB2
GJB2	XPO4
KBTBD7	KBTBD6
KBTBD6	KBTBD7
VPS36	DHRS12
WDFY2	RNY1P6
WDFY2	DHRS12
RNY1P6	DHRS12
NEK5	DHRS12
ATP7B	ALG11
ATP7B	DHRS12
ALG11	DHRS12
NEK3	DHRS12
194365	DHRS12
DHRS12	NEK5
C14orf93	DAD1
DAD1	C14orf93
CDH24	ACIN1
CDH24	C14orf93
ACIN1	C14orf93
DHRS4-AS1	CARMIL3
DHRS4-AS1	CPNE6
CARMIL3	CPNE6
DHRS4-AS1	NRL
DHRS4-AS1	DCAF11
CARMIL3	NRL
CARMIL3	DCAF11
NRL	DCAF11
DHRS4-AS1	DHRS1
DHRS4-AS1	NOP9
CARMIL3	DHRS1
CARMIL3	NOP9
DHRS1	NOP9
RAB15	ZBTB1
RAB15	ZBTB25
ZBTB1	ZBTB25
RPL9	LIAS
RPL9	RAB15
LIAS	RAB15
AK7	RAB15
LORICRIN	RAB15
RAB15	FNTB
ISM2	GSTZ1
ISM2	POMT2
GSTZ1	POMT2
ISM2	VIPAS39
ISM2	AHSA1
VIPAS39	AHSA1
RAB15	AK7
AMN	239128
TRMT61A	TRMT61A-DT
TRMT61A	RNU7-160P
TRMT61A-DT	RNU7-160P
PARP16	RNU5A-1
PARP16	SNORA24B
PARP16	CLPX
RNU5A-1	SNORA24B
RNU5A-1	CLPX
SNORA24B	CLPX
ISLR2	CCDC33
MIEF1	CCDC33
CYP11A1	ARID3B
CTIF	SNUPN
SNUPN	IMP3
SNUPN	SNX33
IMP3	SNX33
AP3S2	ARPIN-AP3S2
AP3S2	ARPIN
AP3S2	RNU7-111P
AP3S2	RNU6-1111P
AP3S2	MIR5009
AP3S2	MESP1
ARPIN-AP3S2	ARPIN
ARPIN-AP3S2	RNU7-111P
ARPIN-AP3S2	RNU6-1111P
ARPIN-AP3S2	MIR5009
ARPIN-AP3S2	MESP1
ARPIN	RNU7-111P
ARPIN	RNU6-1111P
ARPIN	MIR5009
ARPIN	MESP1
RNU7-111P	RNU6-1111P
RNU7-111P	MIR5009
RNU7-111P	MESP1
RNU6-1111P	MIR5009
RNU6-1111P	MESP1
MIR5009	MESP1
DECR2	NME4
DECR2	LINC00235
DECR2	CAPN15
NME4	LINC00235
NME4	CAPN15
LINC00235	CAPN15
MSLN	MSLNL
MSLN	MIR662
MSLN	METRN
MSLNL	MIR662
MSLNL	METRN
MIR662	METRN
CHTF18	GNG13
CHTF18	LMF1
GNG13	LMF1
UBE2I	BAIAP3
UBE2I	RPS20P2
BAIAP3	RPS20P2
TSC2	NTHL1
TSC2	TRAF7
NTHL1	TRAF7
TBC1D24	NTN3
TBC1D24	CCNF
NTN3	CCNF
BRD4	CCNF
CCNF	TBC1D24
CCNF	NTN3
RNU1-125P	IL32
RNU1-125P	HCFC1R1
RNU1-125P	THOC6
RNU1-125P	MMP25
RNU1-125P	BICDL2
IL32	HCFC1R1
IL32	THOC6
IL32	MMP25
IL32	BICDL2
HCFC1R1	THOC6
HCFC1R1	MMP25
HCFC1R1	BICDL2
THOC6	MMP25
THOC6	BICDL2
MMP25	BICDL2
ZNF205	ZSCAN10
ZNF205	ZNF213-AS1
ZNF205	RNU1-125P
ZNF205	IL32
ZSCAN10	ZNF213-AS1
ZSCAN10	RNU1-125P
ZSCAN10	IL32
ZNF213-AS1	RNU1-125P
ZNF213-AS1	IL32
RNU1-125P	ZNF205
RNU1-125P	ZSCAN10
RNU1-125P	ZNF213-AS1
IL32	ZNF205
IL32	ZSCAN10
IL32	ZNF213-AS1
RNU1-125P	ZNF213
RNU1-125P	CASP16P
IL32	ZNF213
IL32	CASP16P
ZNF213-AS1	ZNF213
ZNF213-AS1	CASP16P
ZNF213	CASP16P
NAA60	ZNF597
NAA60	ZNF200
ZNF597	ZNF200
TIGD7	ZNF75A
TIGD7	ZNF200
ZNF75A	ZNF200
OR1F1	ZNF200
OR2C1	ZNF200
ZNF200	OR2C1
USP7	USP7-AS1
USP7	TMEM114
USP7-AS1	TMEM114
ABCC1	MYH11
ABCC1	RNU6-213P
ABCC1	CEP20
CEP20	ABCC1
NUPR1	IL27
CD19	RABEP2
CD19	ATXN2L
RABEP2	ATXN2L
ATP2A1	CD19
ATP2A1	RABEP2
C16orf54	CD19
C16orf54	RABEP2
ATXN2L	CD19
ATXN2L	RABEP2
KIF22	MAZ
DOC2A	C16orf92
DOC2A	TLCD3B
DOC2A	PRRT2
DOC2A	MVP-DT
DOC2A	PAGR1
C16orf92	TLCD3B
C16orf92	PRRT2
C16orf92	MVP-DT
C16orf92	PAGR1
TLCD3B	PRRT2
TLCD3B	MVP-DT
TLCD3B	PAGR1
PRRT2	MVP-DT
PRRT2	PAGR1
MVP-DT	PAGR1
PRRT2	DOC2A
PRRT2	C16orf92
PRRT2	TLCD3B
MVP-DT	DOC2A
MVP-DT	C16orf92
MVP-DT	TLCD3B
PAGR1	DOC2A
PAGR1	C16orf92
PAGR1	TLCD3B
ZNF771	DOC2A
ZNF771	C16orf92
ZNF771	TLCD3B
CDIPTOSP	DOC2A
CDIPTOSP	C16orf92
CDIPTOSP	TLCD3B
ZNF764	ZNF688
ZNF764	ZNF771
ZNF688	ZNF771
DOC2A	ZNF771
C16orf92	ZNF771
TLCD3B	ZNF771
SRCAP	RNU6-1043P
SRCAP	SNORA30
RNU6-1043P	SNORA30
STX1B	HSD3B7
STX1B	SETD1A
HSD3B7	SETD1A
ZNF668	STX1B
HSD3B7	STX1B
SETD1A	STX1B
STX1B	ZNF668
MT1H	MT1IP
MT1H	MT2A
MT1IP	MT2A
MT1H	MT1A
MT1IP	MT1A
MT1H	MT1DP
MT1H	MT1CP
MT1IP	MT1DP
MT1IP	MT1CP
MT1DP	MT1CP
MT1H	MT1B
MT1IP	MT1B
MT1A	MT1H
MT1A	MT1IP
MT1F	MT1H
MT1F	MT1IP
MT2A	MT1H
MT2A	MT1IP
MT1DP	MT1H
MT1DP	MT1IP
MT1CP	MT1H
MT1CP	MT1IP
MT1M	MT1H
MT1M	MT1IP
MT4	MT1H
MT4	MT1IP
MT1H	MT1X
MT1IP	MT1X
CMTM3	BEAN1
CMTM3	278569
CMTM3	CMTM2
CMTM2	CMTM3
EXOC3L1	KIAA0895L
EXOC3L1	E2F4
EXOC3L1	RRAD
EXOC3L1	CDH16
KIAA0895L	E2F4
KIAA0895L	RRAD
KIAA0895L	CDH16
E2F4	RRAD
E2F4	CDH16
RRAD	CDH16
CES3	CES2
CES3	CIAO2B
CES2	CIAO2B
PDP2	CES3
PDP2	CES2
NOL3	HSF4
NOL3	KIAA0895L
NOL3	CES3
NOL3	CES2
HSF4	KIAA0895L
HSF4	CES3
HSF4	CES2
KIAA0895L	CES3
KIAA0895L	CES2
B3GNT9	CES3
B3GNT9	CES2
CES3	B3GNT9
CES2	B3GNT9
CES3	NOL3
CES3	HSF4
CES3	KIAA0895L
CES2	NOL3
CES2	HSF4
CES2	KIAA0895L
RRAD	EXOC3L1
RRAD	KIAA0895L
RRAD	E2F4
CDH16	EXOC3L1
CDH16	KIAA0895L
CDH16	E2F4
CES3	ELMO3
CES3	MIR328
CES2	ELMO3
CES2	MIR328
ELMO3	MIR328
CES3	LRRC29
CES3	TMEM208
CES3	FHOD1
CES2	LRRC29
CES2	TMEM208
CES2	FHOD1
LRRC29	TMEM208
LRRC29	FHOD1
TMEM208	FHOD1
BRD4	LRRC36
BRD4	KCTD19
LRRC36	KCTD19
HSD11B2	ATP6V0D1
HSD11B2	ZDHHC1
ATP6V0D1	ZDHHC1
ZDHHC1	HSD11B2
ZDHHC1	ATP6V0D1
FHOD1	SLC9A5
FHOD1	HSD11B2
FHOD1	ATP6V0D1
SLC9A5	HSD11B2
SLC9A5	ATP6V0D1
DPEP3	SLC12A4
DPEP3	LCAT
SLC12A4	LCAT
SLC12A4	DPEP3
LCAT	DPEP3
LIPE	LIPE-AS1
LIPE	SLC7A6OS
