source	target
RPL13P5	SPSB2
RPL13P5	USP5
RPL13P5	CDCA3
LRRC23	SPSB2
LRRC23	USP5
LRRC23	CDCA3
SPSB2	USP5
SPSB2	CDCA3
USP5	CDCA3
CDCA3	USP5
CDCA3	TPI1
CDCA3	RPL13P5
CDCA3	LRRC23
CDCA3	SPSB2
USP5	TPI1
USP5	RPL13P5
USP5	LRRC23
USP5	SPSB2
LRRC23	TPI1
LRRC23	RPL13P5
SPSB2	TPI1
SPSB2	RPL13P5
TPI1	C1RL
TPI1	C1RL-AS1
RPL13P5	C1RL
RPL13P5	C1RL-AS1
LRRC23	C1RL
LRRC23	C1RL-AS1
SPSB2	C1RL
SPSB2	C1RL-AS1
USP5	C1RL
USP5	C1RL-AS1
C1RL	C1RL-AS1
XPO4	GJB2
GJB2	XPO4
KBTBD7	KBTBD6
KBTBD6	KBTBD7
C14orf93	DAD1
DAD1	C14orf93
CDH24	ACIN1
CDH24	C14orf93
ACIN1	C14orf93
ISM2	GSTZ1
ISM2	POMT2
GSTZ1	POMT2
ISM2	AHSA1
ISM2	VIPAS39
AHSA1	VIPAS39
MIEF1	CCDC33
ISLR2	CCDC33
CYP11A1	ARID3B
BRD4	CCNF
KIF22	MAZ
TLCD3B	C16orf92
TLCD3B	DOC2A
TLCD3B	PRRT2
TLCD3B	PAGR1
TLCD3B	MVP-DT
C16orf92	DOC2A
C16orf92	PRRT2
C16orf92	PAGR1
C16orf92	MVP-DT
DOC2A	PRRT2
DOC2A	PAGR1
DOC2A	MVP-DT
PRRT2	PAGR1
PRRT2	MVP-DT
PAGR1	MVP-DT
ZNF771	TLCD3B
ZNF771	C16orf92
ZNF771	DOC2A
PRRT2	TLCD3B
PRRT2	C16orf92
PRRT2	DOC2A
PAGR1	TLCD3B
PAGR1	C16orf92
PAGR1	DOC2A
MVP-DT	TLCD3B
MVP-DT	C16orf92
MVP-DT	DOC2A
CDIPTOSP	TLCD3B
CDIPTOSP	C16orf92
CDIPTOSP	DOC2A
TLCD3B	ZNF771
C16orf92	ZNF771
DOC2A	ZNF771
ZNF688	ZNF764
ZNF688	ZNF771
ZNF764	ZNF771
BRD4	KCTD19
BRD4	LRRC36
KCTD19	LRRC36
RNU6-1262P	SLC7A6
RNU6-1262P	SLC7A6OS
RNU6-1262P	PRMT7
SLC7A6	SLC7A6OS
SLC7A6	PRMT7
SLC7A6OS	PRMT7
RNU6-1262P	RNU4-30P
SLC7A6	RNU4-30P
TSPAN16	KRT24
KRTAP4-2	KRTAP9-1
KRTAP4-2	KRTAP4-1
KRTAP4-2	KRTAP4-17P
KRTAP4-2	KRTAP2-4
KRTAP9-1	KRTAP4-1
KRTAP9-1	KRTAP4-17P
KRTAP9-1	KRTAP2-4
KRTAP4-1	KRTAP4-17P
KRTAP4-1	KRTAP2-4
KRTAP4-17P	KRTAP2-4
KRTAP4-2	KRTAP4-4
KRTAP4-2	KRTAP4-3
KRTAP9-1	KRTAP4-4
KRTAP9-1	KRTAP4-3
KRTAP4-1	KRTAP4-4
KRTAP4-1	KRTAP4-3
KRTAP4-17P	KRTAP4-4
KRTAP4-17P	KRTAP4-3
KRTAP4-4	KRTAP4-3
KRTAP4-4	KRTAP4-2
KRTAP4-4	KRTAP9-1
KRTAP4-4	KRTAP4-1
KRTAP4-4	KRTAP4-17P
KRTAP4-3	KRTAP4-2
KRTAP4-3	KRTAP9-1
KRTAP4-3	KRTAP4-1
KRTAP4-3	KRTAP4-17P
CCDC200	TMEM106A
ALOX15	GGT6
ALOX15	RNU6-955P
ALOX15	LINC01996
RNU6-955P	LINC01996
RNU6-955P	ALOX15
LINC01996	ALOX15
GGT6	ALOX15
HOXB-AS3	HOXB-AS1
HOXB-AS3	SKAP1-AS2
HOXB-AS1	SKAP1-AS2
HOXB-AS3	HOXB3
HOXB-AS1	HOXB3
NUP85	ARMC7
NUP85	SLC16A5
ARMC7	SLC16A5
ARMC7	JPT1
SLC16A5	JPT1
ARMC7	NUP85
SLC16A5	NUP85
ALOX12B	MIR4314
ALOX12B	CHD3
ALOX12B	SCARNA21
MIR4314	CHD3
MIR4314	SCARNA21
CHD3	SCARNA21
ALOX12B	RANGRF
ALOX12B	SLC25A35
ALOX12B	PFAS
MIR4314	RANGRF
MIR4314	SLC25A35
MIR4314	PFAS
RANGRF	SLC25A35
RANGRF	PFAS
SLC25A35	PFAS
SLC44A2	ATG4D
S1PR5	ATG4D
ATG4D	KRI1
ATG4D	SLC44A2
KRT24	TSPAN16
ECSIT	EPOR
ZNF563	ZNF44
STK11	SBNO2
STK11	HMGB2P1
STK11	ATP5F1D
STK11	CBARP
STK11	MIDN
STK11	CIRBP
STK11	CBARP-DT
SBNO2	HMGB2P1
SBNO2	ATP5F1D
SBNO2	CBARP
SBNO2	MIDN
SBNO2	CIRBP
SBNO2	CBARP-DT
HMGB2P1	ATP5F1D
HMGB2P1	CBARP
HMGB2P1	MIDN
HMGB2P1	CIRBP
HMGB2P1	CBARP-DT
ATP5F1D	CBARP
ATP5F1D	MIDN
ATP5F1D	CIRBP
ATP5F1D	CBARP-DT
CBARP	MIDN
CBARP	CIRBP
CBARP	CBARP-DT
MIDN	CIRBP
MIDN	CBARP-DT
CIRBP	CBARP-DT
CIRBP	FAM174C
CIRBP	CIRBP-AS1
CIRBP	ATP5F1D
CIRBP	CBARP
CIRBP	MIDN
FAM174C	CIRBP-AS1
FAM174C	ATP5F1D
FAM174C	CBARP
FAM174C	MIDN
FAM174C	CBARP-DT
CIRBP-AS1	ATP5F1D
CIRBP-AS1	CBARP
CIRBP-AS1	MIDN
CIRBP-AS1	CBARP-DT
EFNA2	RPS15P9
EFNA2	CIRBP
EFNA2	FAM174C
EFNA2	CIRBP-AS1
RPS15P9	CIRBP
RPS15P9	FAM174C
RPS15P9	CIRBP-AS1
ATP5F1D	FAM174C
ATP5F1D	CIRBP-AS1
CBARP	FAM174C
CBARP	CIRBP-AS1
MIDN	FAM174C
MIDN	CIRBP-AS1
CBARP-DT	FAM174C
CBARP-DT	CIRBP-AS1
CIRBP	EFNA2
CIRBP	RPS15P9
FAM174C	EFNA2
FAM174C	RPS15P9
CIRBP-AS1	EFNA2
CIRBP-AS1	RPS15P9
GIPC1	SNRPGP15
GIPC1	PRKACA
SNRPGP15	PRKACA
GIPC1	ADGRL1-AS1
SNRPGP15	ADGRL1-AS1
APC2	RPS15
APC2	DAZAP1
RPS15	DAZAP1
GIPC1	DDX39A
SNRPGP15	DDX39A
RPS15	APC2
DAZAP1	APC2
DDX39A	GIPC1
DDX39A	SNRPGP15
ADGRL1-AS1	GIPC1
ADGRL1-AS1	SNRPGP15
APC2	REEP6
APC2	PCSK4
APC2	C19orf25
REEP6	PCSK4
REEP6	C19orf25
PCSK4	C19orf25
IFT27	BRD4
AKAP8	BRD4
CCNF	BRD4
KCTD19	BRD4
LRRC36	BRD4
DDA1	ABHD8
DDA1	PLVAP
DDA1	CCDC194
ABHD8	PLVAP
ABHD8	CCDC194
PLVAP	CCDC194
PLVAP	BST2
PLVAP	MVB12A
PLVAP	BISPR
CCDC194	BST2
CCDC194	MVB12A
CCDC194	BISPR
BST2	MVB12A
BST2	BISPR
MVB12A	BISPR
ARHGEF1	RPS19
ARHGEF1	MIR6797
RPS19	MIR6797
RABAC1	ATP1A3
RABAC1	ARHGEF1
ATP1A3	ARHGEF1
ARHGEF1	ERFL
RPS19	ARHGEF1
MIR6797	ARHGEF1
ARHGEF1	RABAC1
ARHGEF1	ATP1A3
HDGFL2	SH3GL1
HDGFL2	CHAF1A
SH3GL1	CHAF1A
MIR642A	GIPR
MIR642A	MIR642B
MIR642A	CKM
GIPR	MIR642B
GIPR	CKM
MIR642B	CKM
MIR642A	POLR1G
MIR642A	PPP1R13L
GIPR	POLR1G
GIPR	PPP1R13L
MIR642B	POLR1G
MIR642B	PPP1R13L
POLR1G	PPP1R13L
TMEM190	FIZ1
TMEM190	ZNF524
FIZ1	ZNF524
GALP	ZNF444
NIF3L1	RNU6-762P
NIF3L1	CASP8
RNU6-762P	CASP8
SNRPG	MXD1
SNRPG	SNRNP27
MXD1	SNRNP27
MXD1	SNRPG
DDRGK1	GNRH2
DDRGK1	MRPS26
GNRH2	MRPS26
GNRH2	DDRGK1
MRPS26	DDRGK1
TTC23L	TTC23L-AS1
TTC23L	SRSF6
TTC23L-AS1	SRSF6
OGFR	OGFR-AS1
OGFR	CABLES2
OGFR-AS1	CABLES2
435464	CABLES2
CABLES2	435464
CABLES2	OGFR
CABLES2	OGFR-AS1
COL18A1-AS2	COL18A1
COL18A1-AS2	POFUT2
COL18A1-AS2	LINC00205
COL18A1	POFUT2
COL18A1	LINC00205
POFUT2	LINC00205
CCDC33	MIEF1
TYMP	SCO2
TYMP	ODF3B
TYMP	NCAPH2
TYMP	LMF2
SCO2	ODF3B
SCO2	NCAPH2
SCO2	LMF2
ODF3B	NCAPH2
ODF3B	LMF2
NCAPH2	LMF2
LMF2	NCAPH2
LMF2	TYMP
LMF2	SCO2
LMF2	ODF3B
NCAPH2	TYMP
NCAPH2	SCO2
NCAPH2	ODF3B
KPNA1	FAM162A
KPNA1	MIX23
FAM162A	MIX23
KPNA1	WDR5B
KPNA1	WDR5B-DT
WDR5B	WDR5B-DT
WDR5B	KPNA1
WDR5B-DT	KPNA1
PRSS50	PRSS45P
PRSS50	PRSS46P
PRSS50	TMIE
PRSS50	ALS2CL
PRSS45P	PRSS46P
PRSS45P	TMIE
PRSS45P	ALS2CL
PRSS46P	TMIE
PRSS46P	ALS2CL
TMIE	ALS2CL
TLR9	TWF2
TLR9	RPL29
TWF2	RPL29
PPM1M	TLR9
PPM1M	TWF2
RPL29	TLR9
RPL29	TWF2
DNAH1	TLR9
DNAH1	TWF2
GLYCTK-AS1	TLR9
GLYCTK-AS1	TWF2
GLYCTK	MIR135A1
GLYCTK	WDR82
GLYCTK	GLYCTK-AS1
GLYCTK	TLR9
GLYCTK	TWF2
MIR135A1	WDR82
MIR135A1	GLYCTK-AS1
MIR135A1	TLR9
MIR135A1	TWF2
WDR82	GLYCTK-AS1
WDR82	TLR9
WDR82	TWF2
ALAS1	ALDOAP1
ALAS1	TLR9
ALAS1	TWF2
ALDOAP1	TLR9
ALDOAP1	TWF2
TLR9	PPM1M
TWF2	PPM1M
TLR9	MIRLET7G
TLR9	WDR82
TWF2	MIRLET7G
TWF2	WDR82
MIRLET7G	WDR82
TLR9	GLYCTK
TLR9	MIR135A1
TLR9	GLYCTK-AS1
TWF2	GLYCTK
TWF2	MIR135A1
TWF2	GLYCTK-AS1
TLR9	DNAH1
TWF2	DNAH1
TLR9	BAP1
TLR9	PHF7
TWF2	BAP1
TWF2	PHF7
BAP1	PHF7
PAX5	CCDC69
PAX5	GM2A
CCDC69	GM2A
TTC23L	586165
TTC23L-AS1	586165
TTC23L	RAI14
TTC23L-AS1	RAI14
SRSF6	TTC23L
SRSF6	TTC23L-AS1
586165	TTC23L
586165	TTC23L-AS1
SYCP2L	GCM2
SYCP2L	TFAP2A
SYCP2L	TFAP2A-AS1
GCM2	TFAP2A
GCM2	TFAP2A-AS1
TFAP2A	TFAP2A-AS1
LIN28B-AS1	LIN28B
LIN28B-AS1	PREP
LIN28B	PREP
SYCP2L	MAK
GCM2	MAK
TFAP2A	SYCP2L
TFAP2A	GCM2
TFAP2A-AS1	SYCP2L
TFAP2A-AS1	GCM2
MAK	SYCP2L
MAK	GCM2
DTNBP1	RNF182
MYLIP	DTNBP1
MIR4639	DTNBP1
DTNBP1	MYLIP
DTNBP1	MIR4639
DTNBP1	RNU6-1114P
DTNBP1	GMPR
H4C12	639109
H4C12	H1-2
H4C12	LARP1P1
H4C12	H2BC6
LARP1P1	H2BC6
H4C12	H2AC8
H4C12	H2BC8
H2AC8	H2BC8
H2AC9P	H3C6
H2AC9P	H2AC8
H2AC9P	H2BC8
H3C6	H2AC8
H3C6	H2BC8
H2AC8	H2AC9P
H2AC8	H3C6
H2BC8	H2AC9P
H2BC8	H3C6
H2AC9P	H4C7
H3C6	H4C7
H4C12	H3C7
H4C12	H2BC9
H4C12	H2AC10P
H4C12	H2BC10
H4C12	H3C8
H2AC10P	H2BC10
H2AC10P	H3C8
H2BC10	H3C8
BTN1A1	639183
BTN1A1	BTN3A2
639183	BTN1A1
BTN2A1	BTN1A1
HMGN4	BTN1A1
RNU6-502P	HCG11
RNU6-502P	BTN1A1
HCG11	BTN1A1
BTN3A2	BTN1A1
H4C12	H2BC11
H4C12	H2AC11
H2BC11	H2AC11
H4C12	639438
H4C12	H2BC12
H4C12	H2AC12
H4C12	MIR3143
H2BC12	H2AC12
H2BC12	MIR3143
H2AC12	MIR3143
H3C12	H2AC17
H3C12	H4C12
H2AC17	H4C12
H1-3	H4C12
H1-2	H4C12
639438	H4C12
H4C2	H4C12
H2BC16P	H2AC16
H2BC16P	H4C12
H2AC16	H4C12
H2BC11	H4C12
H2AC11	H4C12
H2BC15	H2AC15
H2BC15	H4C12
H2AC15	H4C12
H2BC12	H4C12
H2AC12	H4C12
MIR3143	H4C12
H4C13	H4C12
H2AC7	H3C4
H2AC7	H4C12
H3C4	H4C12
H2AC8	H4C12
H2BC8	H4C12
H3C10	H4C12
H1-12P	H4C4
H1-12P	H4C12
H4C4	H4C12
H3C7	H4C12
H2AC10P	H4C12
H2BC10	H4C12
H3C8	H4C12
SIGMAR1	GALT
SIGMAR1	H4C12
GALT	H4C12
H2AC14	H2BC14
H2AC14	H4C12
H2BC14	H4C12
H2AC6	H2BC4
H2AC6	H4C12
H2BC4	H4C12
H2BC17	H4C12
H3C11	H4C12
H2AC5P	H3C3
H2AC5P	H2BC3
H2AC5P	H4C12
H3C3	H2BC3
H3C3	H4C12
H2BC3	H4C12
LARP1P1	H4C12
H2BC6	H4C12
H1-5	H4C12
639109	H4C12
H2BC9	H4C12
H2BC7	H4C5
H2BC7	H4C12
H4C5	H4C12
H4C12	H2BC15
H4C12	H2AC15
H4C12	H2BC16P
H4C12	H2AC16
H2AC9P	H1-5
H3C6	H1-5
H4C12	H1-5
H4C12	H4C13
H4C12	H3C12
H4C12	H2AC17
H4C12	H2BC17
SERPINB9	SERPINB1
RNU6-1133P	DDR1
RNU6-1133P	DDR1-DT
DDR1	DDR1-DT
DDR1	RNU6-1133P
DDR1-DT	RNU6-1133P
RPL7L1	RNU6-890P
RNU6-890P	RPL7L1
TBCC	BICRAL
TBCC	RPL7L1
BICRAL	RPL7L1
683299	C7orf50
GPER1	683299
CYP2W1	683299
683299	GPER1
HOXA5	HOXA6
HOXA5	HOXA-AS3
HOXA5	HOXA3
HOXA5	CBX3
HOXA5	HNRNPA2B1
HOXA6	HOXA-AS3
HOXA6	HOXA3
HOXA6	CBX3
HOXA6	HNRNPA2B1
HOXA-AS3	HOXA3
HOXA-AS3	CBX3
HOXA-AS3	HNRNPA2B1
HOXA3	CBX3
HOXA3	HNRNPA2B1
CBX3	HNRNPA2B1
HOXA5	SNX10-AS1
HOXA6	SNX10-AS1
HOXA-AS3	SNX10-AS1
HOXA3	SNX10-AS1
HOXA5	690790
HOXA6	690790
HOXA-AS3	690790
HOXA3	690790
SNX10	HOXA5
SNX10	HOXA6
SNX10	HOXA-AS3
SNX10	HOXA3
CBX3	HOXA5
CBX3	HOXA6
CBX3	HOXA-AS3
CBX3	HOXA3
HNRNPA2B1	HOXA5
HNRNPA2B1	HOXA6
HNRNPA2B1	HOXA-AS3
HNRNPA2B1	HOXA3
SNX10-AS1	HOXA5
SNX10-AS1	HOXA6
SNX10-AS1	HOXA-AS3
SNX10-AS1	HOXA3
690790	HOXA5
690790	HOXA6
690790	HOXA-AS3
690790	HOXA3
691841	FKBP14
691841	PLEKHA8
FKBP14	PLEKHA8
SCRN1	FKBP14-AS1
SCRN1	FKBP14
SCRN1	PLEKHA8
FKBP14-AS1	FKBP14
FKBP14-AS1	PLEKHA8
TNS3	696944
683299	CYP2W1
DMTN	FHIP2B
DMTN	FGF17
DMTN	REEP4
FHIP2B	FGF17
FHIP2B	REEP4
FGF17	REEP4
TP53INP1	NDUFAF6
TP53INP1	INTS8
NDUFAF6	INTS8
TP53INP1	CCNE2
NDUFAF6	CCNE2
RNU6-1209P	TP53INP1
RNU6-1209P	NDUFAF6
PLEKHF2	TP53INP1
PLEKHF2	NDUFAF6
CCNE2	NDUFAF6
CCNE2	TP53INP1
NDUFAF6	TP53INP1
758182	TP53INP1
758182	NDUFAF6
CFAP418	CFAP418-AS1
CFAP418	TP53INP1
CFAP418	NDUFAF6
CFAP418-AS1	TP53INP1
CFAP418-AS1	NDUFAF6
TP53INP1	RNU6-1209P
NDUFAF6	RNU6-1209P
C9orf50	NTMT1
C9orf50	IER5L-AS1
C9orf50	IER5L
NTMT1	IER5L-AS1
NTMT1	IER5L
IER5L-AS1	IER5L
806034	IER5L-AS1
806034	IER5L
IER5L-AS1	806034
IER5L	806034
IER5L-AS1	C9orf50
IER5L-AS1	NTMT1
IER5L	C9orf50
IER5L	NTMT1
H4C12	SIGMAR1
H4C12	GALT
784740	PAX5
CCDC69	PAX5
GM2A	PAX5
TTLL10	853039
TTLL10-AS1	853039
TTLL10	853680
TTLL10-AS1	853680
TTLL10	853693
TTLL10-AS1	853693
TTLL10	853704
TTLL10-AS1	853704
TTLL10	853755
TTLL10-AS1	853755
TTLL10	853763
TTLL10-AS1	853763
TTLL10	853767
TTLL10-AS1	853767
TTLL10	853976
TTLL10-AS1	853976
ATAD3B	854396
CWC15	KDM4D
CWC15	855236
KDM4D	855236
EFNA1	855363
KRTCAP2	855364
TRIM46	855364
NHLH1	855911
NHLH1	855915
NHLH1	855942
NHLH1	855950
GPA33	856404
GPA33	856408
GPA33	856425
GPA33	856427
GPA33	856440
GPA33	856443
GPA33	856446
RPL22	857196
RNF207	857196
RNF207-AS1	857196
SNRPE	857934
XPO4	858710
SDE2	858888
SDE2	858889
SDE2	858890
SDE2	858897
SDE2	858907
SDE2	858918
SDE2	858953
SDE2	858956
SDE2	858959
SDE2	858963
SDE2	858964
TRIM11	858993
TRIM11	858999
59505	859007
TMEM78	859008
RAB4A	RAB4A-AS1
RAB4A	859009
RAB4A-AS1	859009
59534	859010
CEP85	859902
CEP85	859905
CEP85	859918
CEP85	859967
SOX12	NRSN2-AS1
SOX12	860088
NRSN2-AS1	860088
PRDM16	860445
PRDM16	860462
MIR4251	860463
PRDM16	860476
S100PBP	860478
YARS1	860478
PRDM16	860492
PRDM16	860497
PRDM16	860534
PRDM16	860558
PRDM16	860561
PRDM16	860565
10249	861418
PROP1	FAM153CP
PROP1	861846
FAM153CP	861846
RPL22	861949
RNF207	861949
RNF207-AS1	861949
RPL22	861952
RNF207	861952
RNF207-AS1	861952
RPL22	861953
RNF207	861953
RNF207-AS1	861953
RPL22	861967
RNF207	861967
RNF207-AS1	861967
RPL22	861985
RNF207	861985
RNF207-AS1	861985
RPL22	861989
RNF207	861989
RNF207-AS1	861989
RPL22	861991
RNF207	861991
RNF207-AS1	861991
RPL22	861993
RNF207	861993
RNF207-AS1	861993
RPL22	861995
RNF207	861995
RNF207-AS1	861995
RPL22	861998
RNF207	861998
RNF207-AS1	861998
RPL22	862000
RNF207	862000
RNF207-AS1	862000
RPL22	862024
RNF207	862024
RNF207-AS1	862024
CDR2L	862863
WBP1L	CYP17A1
WBP1L	863180
CYP17A1	863180
CYP17A1	PTGES3P4
CYP17A1	PFN1P11
CYP17A1	863181
PTGES3P4	PFN1P11
PTGES3P4	863181
PFN1P11	863181
BORCS7-ASMT	BORCS7
BORCS7-ASMT	863182
BORCS7	863182
CNNM2	863183
IRX2	C5orf38
IRX2	863482
C5orf38	863482
FXYD4	864668
CXCL12	864685
GDF10	864746
GDF2	864747
RBP3	864748
JMJD1C	JMJD1C-AS1
JMJD1C	865082
JMJD1C-AS1	865082
REEP3	JMJD1C
REEP3	865083
JMJD1C	865083
