name	logFC	P.Value
117455	0.251954877648671	6.07648064000738e-05
128009	0.312819680227737	1.94906342987929e-06
284660	0.262625355334103	2.41947533320654e-07
367749	0.270127339197603	1.66383405517878e-05
449904	0.295689420410621	3.27472971553211e-08
509260	0.265170029951434	0.000113744373259978
529100	0.274518671446316	1.69783930497045e-05
54313	0.309355074004137	4.64651209487e-07
634410	0.261076048457429	3.10923899848108e-07
683299	0.327604663463028	1.32418574475914e-08
728745	0.277717048688747	1.70665749975362e-05
735906	0.286802563492904	1.77563042652731e-08
8401	0.286484355751699	2.39235432490445e-06
853049	0.27769287461622	1.77563926425968e-07
853050	0.27769287461622	1.77563926425968e-07
853423	0.283139904330018	4.82786355723838e-05
853424	0.283139904330018	4.82786355723838e-05
853425	0.283139904330018	4.82786355723838e-05
853497	0.270634460759249	7.77690576573808e-06
853858	0.260152203281156	8.21998817612058e-08
853902	0.268779994560846	1.50751793435354e-07
853904	0.254985856536398	2.81854972009653e-09
853905	0.254985856536398	2.81854972009653e-09
853906	0.254985856536398	2.81854972009653e-09
854096	0.254942493025431	3.16537637009062e-07
854674	0.254360523189493	1.39399321483724e-05
854714	0.25266141934636	8.56177206195366e-05
854911	0.278568698135741	2.36766398198397e-06
854912	0.278568698135741	2.36766398198397e-06
854913	0.278568698135741	2.36766398198397e-06
854914	0.278568698135741	2.36766398198397e-06
854915	0.278568698135741	2.36766398198397e-06
855116	0.276752459853061	1.98898171115462e-05
855236	0.330841201702561	3.08186811616295e-09
855363	0.315387800602031	2.59692512196761e-10
855364	0.315387800602031	2.59692512196761e-10
855457	0.274985580874249	1.16970327207835e-05
855458	0.274985580874249	1.16970327207835e-05
855634	0.260160278733576	6.75998692130744e-09
855707	0.264160804938127	0.000102369895857262
855708	0.264160804938127	0.000102369895857262
855876	0.267424999475296	7.54956264372115e-08
856018	0.261162832410233	4.99892224433776e-10
856208	0.278176446561658	5.69706832217893e-06
856676	0.269348331627002	2.02332049448914e-05
856677	0.269348331627002	2.02332049448914e-05
857023	0.273697871402946	4.39815173086117e-09
857024	0.273697871402946	4.39815173086117e-09
857638	0.264973275365969	2.95070557235137e-07
857934	0.316114053720938	2.00669738009703e-10
859007	0.330996629746701	8.96609413799149e-09
859008	0.330996629746701	8.96609413799149e-09
859009	0.330996629746701	8.96609413799149e-09
859010	0.330996629746701	8.96609413799149e-09
85907	0.269280576779697	8.53294099575521e-08
860060	0.258991016370083	3.25444631123614e-05
860169	0.267271158653581	3.97039532683676e-06
860496	0.270838125912293	2.41072311713121e-06
860497	0.270838125912293	2.41072311713121e-06
860534	0.273387827205997	3.57641240331166e-07
860660	0.283919541290925	1.03798784300808e-08
860661	0.283919541290925	1.03798784300808e-08
860677	0.252102143533682	1.24210291116248e-06
860686	0.279540328444322	1.41337521786024e-05
860750	0.262813467672837	4.94329759773234e-05
860761	0.280332358164992	4.07927590943679e-05
860827	0.252985097664654	1.4129718499817e-05
860828	0.252985097664654	1.4129718499817e-05
860829	0.252985097664654	1.4129718499817e-05
860941	0.283809620528583	8.66913747494322e-07
861135	0.287097641869545	9.52525242785531e-08
861136	0.287097641869545	9.52525242785531e-08
861137	0.287097641869545	9.52525242785531e-08
861258	0.262075885749071	0.000166764955464264
861259	0.262075885749071	0.000166764955464264
861278	0.276464517252354	3.55697886587634e-06
861418	0.307728069731496	4.77022654173096e-08
861985	0.279273425295506	9.02610431985048e-06
862517	0.288392726610589	2.98574800525359e-07
862863	0.320363175406805	2.887967613487e-08
862962	0.285239076823291	1.34860904571428e-05
863108	0.276179491532863	4.90567569210814e-05
863118	0.25851736788311	3.26179772260142e-09
863180	0.315796181728533	4.49470366566359e-08
863181	0.315796181728533	4.49470366566359e-08
863182	0.315796181728533	4.49470366566359e-08
863183	0.315796181728533	4.49470366566359e-08
864133	0.253810666931919	1.74007801288196e-05
864668	0.352198264087921	2.09504458032844e-08
864669	0.253870131983726	6.55249256284018e-07
864685	0.288398330523622	0.000343635993001538
864746	0.30394549730209	4.93930141077126e-09
864747	0.30394549730209	4.93930141077126e-09
864748	0.30394549730209	4.93930141077126e-09
864812	0.26224940408181	2.26349756705786e-08
864938	0.298552751581127	1.6891097793646e-09
865082	0.312690712080424	8.25774103395452e-07
865083	0.312690712080424	8.25774103395452e-07
86536	0.27863149342884	1.5615024444903e-05
865718	0.324775522925829	1.66815940107891e-07
865814	0.300307736840418	6.7995278564217e-05
866372	0.25339560143029	2.55894505432608e-05
866630	0.275250948365424	5.04986425614799e-08
866751	0.27049905854595	1.39140465679925e-06
866759	0.286899094906753	7.55755143859658e-07
867128	0.253464331671382	7.59876026517578e-05
867129	0.253464331671382	7.59876026517578e-05
867130	0.253464331671382	7.59876026517578e-05
867180	0.26437346702583	2.95976650792952e-06
867228	0.31175718425063	8.10915747193403e-06
867378	0.295032151291829	1.34579856353957e-08
867379	0.295032151291829	1.34579856353957e-08
867605	0.267060933771666	2.82906554267571e-07
867858	0.324540991822089	5.82461053396336e-08
867859	0.324540991822089	5.82461053396336e-08
868531	0.337567385145749	1.71083427746051e-06
868532	0.268594958848651	2.02682131974011e-06
868591	0.251937887387794	6.88837277667079e-07
868592	0.251937887387794	6.88837277667079e-07
869137	0.264523259190072	2.61705114480233e-05
869300	0.288408411998705	1.51741238718093e-08
869301	0.288408411998705	1.51741238718093e-08
869482	0.273410256002944	1.34966479063567e-08
869621	0.292929189336843	2.44009840899331e-05
869622	0.292929189336843	2.44009840899331e-05
870077	0.306780463705837	3.81019476467127e-09
870078	0.306780463705837	3.81019476467127e-09
870079	0.306780463705837	3.81019476467127e-09
870080	0.306780463705837	3.81019476467127e-09
870132	0.270900743111584	6.39120286519535e-09
870133	0.270900743111584	6.39120286519535e-09
870135	0.319850966048118	1.16253936728751e-06
870136	0.31848334293649	1.51024708799377e-07
870137	0.31848334293649	1.51024708799377e-07
870251	0.257669090336466	1.33099110848615e-06
870450	0.292519765174599	2.83493415688139e-08
870473	0.284187044438087	9.43973392872379e-07
870578	0.261855107963741	4.0127351511159e-11
870579	0.261855107963741	4.0127351511159e-11
870580	0.261855107963741	4.0127351511159e-11
870730	0.29457717918566	1.26712428845619e-06
870732	0.255651545813853	1.79528854551252e-06
870799	0.279448664041801	5.73614599789668e-06
870807	0.264945685183897	6.22621414689843e-06
870840	0.254706933746258	3.272115192621e-06
870865	0.289268900311355	4.97951665524847e-07
870990	0.2744967424729	4.87538317033696e-05
871047	0.261996397118545	7.07980156333316e-06
871094	0.313291221635171	1.52055044229986e-09
871359	0.279535109051237	3.50118860803276e-08
871360	0.279535109051237	3.50118860803276e-08
871399	0.280005737230561	3.12552442829042e-06
871649	0.304805471145449	5.43323454635677e-08
871650	0.304805471145449	5.43323454635677e-08
871771	0.354958699106519	5.32133725322374e-11
872251	0.278576010139489	1.23326440083625e-06
872464	0.346946187377348	1.20853400153227e-05
872500	0.254843219537416	4.19322288136351e-05
873005	0.325073645348103	2.89162621446126e-08
873305	0.284260488324714	3.9480606446194e-06
873639	0.274341947112986	2.66969843222792e-07
873640	0.274341947112986	2.66969843222792e-07
873826	0.30630677127209	2.91440588298525e-09
873949	-0.276844823470255	1.10436655277893e-06
873950	-0.276844823470255	1.10436655277893e-06
874124	0.284605361044997	1.22346312404607e-07
874613	0.260049729828469	4.82996067619821e-05
874614	0.260049729828469	4.82996067619821e-05
874743	0.269284590561262	5.09021801168128e-06
874854	0.342490212537498	1.91765247897264e-09
874855	0.342490212537498	1.91765247897264e-09
874861	0.335362910689487	5.47641236412455e-08
874862	0.335362910689487	5.47641236412455e-08
875076	0.307142776577396	2.66757275807783e-06
875077	0.307142776577396	2.66757275807783e-06
875164	0.252224472055284	4.39396305059771e-06
875242	0.281771556541738	1.42957819177678e-07
875243	0.281771556541738	1.42957819177678e-07
875244	0.281771556541738	1.42957819177678e-07
875245	0.281771556541738	1.42957819177678e-07
875459	0.254956841475819	5.9965265216035e-05
875460	0.254956841475819	5.9965265216035e-05
875461	0.254956841475819	5.9965265216035e-05
875462	0.254956841475819	5.9965265216035e-05
875475	0.265776016380592	8.82281870228409e-06
875476	0.265776016380592	8.82281870228409e-06
875477	0.265776016380592	8.82281870228409e-06
875490	0.272609616404971	2.28100555864936e-07
875491	0.272609616404971	2.28100555864936e-07
875492	0.272609616404971	2.28100555864936e-07
875494	0.272423679382773	4.2309244644949e-05
875495	0.272423679382773	4.2309244644949e-05
876164	0.280647744108402	1.23830392872065e-06
876165	0.280647744108402	1.23830392872065e-06
876166	0.280647744108402	1.23830392872065e-06
876167	0.280647744108402	1.23830392872065e-06
876249	0.265941826791977	1.38575212953398e-06
876250	0.265941826791977	1.38575212953398e-06
876256	0.370938350176128	2.09955995812022e-07
876257	0.370938350176128	2.09955995812022e-07
876258	0.370938350176128	2.09955995812022e-07
876259	0.370938350176128	2.09955995812022e-07
876348	0.303952627763164	4.7031546850029e-08
876478	0.293207572068788	3.10927374648727e-07
876479	0.293207572068788	3.10927374648727e-07
876480	0.293207572068788	3.10927374648727e-07
876696	0.267138676042236	6.46941041513965e-07
876697	0.267138676042236	6.46941041513965e-07
876698	0.267138676042236	6.46941041513965e-07
876699	0.267138676042236	6.46941041513965e-07
876761	0.259811457562511	4.97910336273674e-07
876878	0.369197740056113	2.51571932332644e-11
876879	0.369197740056113	2.51571932332644e-11
