source	target
LAMTOR5-AS1	RBM15
LAMTOR5-AS1	RBM15-AS1
LAMTOR5	SLC16A4
LAMTOR5-AS1	SLC16A4
RNU6-457P	SLC16A4
RBM15	SLC16A4
RBM15-AS1	SLC16A4
RBM15	LAMTOR5
RBM15-AS1	LAMTOR5
LAMTOR5-AS1	LAMTOR5
RBM15	PROK1
RBM15-AS1	PROK1
LAMTOR5-AS1	PROK1
KCNC4	PROK1
KCNC4-DT	PROK1
LAMTOR5	PROK1
30482	KCNA10
MTOR	SRM
30482	KCNA2
30482	30486
30482	CD53
LRIF1	CD53
30554	CD53
MTOR	EXOSC10
MTOR	EXOSC10-AS1
EXOSC10	EXOSC10-AS1
WDR77	ATP5PB
WDR77	DRAM2
WDR77	CEPT1
ATP5PB	DRAM2
ATP5PB	CEPT1
DRAM2	CEPT1
DDX20	INKA2
DDX20	WDR77
DDX20	ATP5PB
INKA2	WDR77
INKA2	ATP5PB
DRAM2	WDR77
DRAM2	ATP5PB
CEPT1	WDR77
CEPT1	ATP5PB
RNU6-151P	KRT18P57
RNU6-151P	C1orf162
KRT18P57	C1orf162
DDX20	RNU6-792P
DDX20	TMIGD3
INKA2	RNU6-792P
INKA2	TMIGD3
RNU6-792P	TMIGD3
RNU6-151P	RNU6-792P
RNU6-151P	TMIGD3
KRT18P57	RNU6-792P
KRT18P57	TMIGD3
DISP3	2229
RAP1A	TMIGD3
RNU6-792P	RNU6-151P
RNU6-792P	KRT18P57
TMIGD3	RNU6-151P
TMIGD3	KRT18P57
C1orf162	RNU6-151P
C1orf162	KRT18P57
RNU6-792P	DDX20
RNU6-792P	INKA2
TMIGD3	DDX20
TMIGD3	INKA2
WDR77	DDX20
WDR77	INKA2
ATP5PB	DDX20
ATP5PB	INKA2
2236	2238
MOV10	31044
RHOC	PPM1J
RHOC	PPM1J-DT
RHOC	CTTNBP2NL
PPM1J	PPM1J-DT
PPM1J	CTTNBP2NL
PPM1J-DT	CTTNBP2NL
MOV10	CTTNBP2NL
WNT2B	CTTNBP2NL
RNU7-70P	CTTNBP2NL
ST7L	CTTNBP2NL
LRIG2	LRIG2-DT
LRIG2	CTTNBP2NL
LRIG2-DT	CTTNBP2NL
CTTNBP2NL	WNT2B
TAFA3	WNT2B
FBXO6	MTOR
FBXO44	FBXO2
FBXO44	MTOR
FBXO2	MTOR
SRM	MTOR
MOV10	ST7L
CTTNBP2NL	ST7L
RHOC	ST7L
PPM1J	ST7L
PPM1J-DT	ST7L
RNU7-70P	ST7L
MOV10	31119
RNU7-70P	31119
ST7L	31119
31127	31129
MOV10	RHOC
MOV10	PPM1J
MOV10	PPM1J-DT
WNT2B	RHOC
WNT2B	PPM1J
WNT2B	PPM1J-DT
SSU72	TMEM240
SSU72	RHOC
SSU72	PPM1J
SSU72	PPM1J-DT
TMEM240	RHOC
TMEM240	PPM1J
TMEM240	PPM1J-DT
LRIG2	RHOC
LRIG2	PPM1J
LRIG2	PPM1J-DT
LRIG2-DT	RHOC
LRIG2-DT	PPM1J
LRIG2-DT	PPM1J-DT
ST7L	RHOC
ST7L	PPM1J
ST7L	PPM1J-DT
TAFA3	RHOC
TAFA3	PPM1J
TAFA3	PPM1J-DT
CTTNBP2NL	RHOC
CTTNBP2NL	PPM1J
CTTNBP2NL	PPM1J-DT
RSBN1	PHTF1
AP4B1	DCLRE1B
AP4B1	RSBN1
DCLRE1B	RSBN1
PTPN22	HIPK1
PTPN22	HIPK1-AS1
HIPK1	HIPK1-AS1
RSBN1	HIPK1
RSBN1	HIPK1-AS1
BCL2L15	HIPK1
BCL2L15	HIPK1-AS1
AP4B1	HIPK1
AP4B1	HIPK1-AS1
DCLRE1B	HIPK1
DCLRE1B	HIPK1-AS1
DENND2C	OLFML3
SYT6	OLFML3
SIKE1	NRAS
SIKE1	CSDE1
NRAS	CSDE1
BCAS2	NRAS
BCAS2	CSDE1
AP4B1	NRAS
AP4B1	CSDE1
DCLRE1B	NRAS
DCLRE1B	CSDE1
BRI3BP	CSDE1
CASQ2	31979
31979	CASQ2
SLC22A15	NHLH2
RNU6-817P	MAB21L3
UBE2J2	LINC01786
UBE2J2	MIR429
UBE2J2	MIR200A
UBE2J2	MIR200B
LINC01786	MIR429
LINC01786	MIR200A
LINC01786	MIR200B
MIR429	MIR200A
MIR429	MIR200B
MIR200A	MIR200B
TTLL10	TTLL10-AS1
TTLL10	MIR429
TTLL10	MIR200A
TTLL10	MIR200B
TTLL10-AS1	MIR429
TTLL10-AS1	MIR200A
TTLL10-AS1	MIR200B
RNU6-817P	ATP1A1
TTF2	CD58
CD101-AS1	CD58
AGTRAP	FBXO6
MTOR	FBXO6
CD101-AS1	IGSF3
CD58	MIR320B1
MIR320B1	LINC02868
CD101-AS1	CD2
CD101-AS1	32368
CD2	CD101-AS1
CD58	CD101-AS1
IGSF3	CD101-AS1
CD2	TTF2
MAN1A2	TTF2
TRIM45	TTF2
CD58	TTF2
TENT5C	TENT5C-DT
TENT5C	TTF2
TENT5C-DT	TTF2
CD101-AS1	TRIM45
TENT5C	TRIM45
TENT5C-DT	TRIM45
MIR320B1	TRIM45
TTF2	TRIM45
FBXO6	AGTRAP
TTF2	MAN1A2
UBE2J2	TTLL10
UBE2J2	TTLL10-AS1
LINC01786	TTLL10
LINC01786	TTLL10-AS1
MIR429	TTLL10
MIR429	TTLL10-AS1
MIR200A	TTLL10
MIR200A	TTLL10-AS1
MIR200B	TTLL10
MIR200B	TTLL10-AS1
TNFRSF18	TNFRSF4
TNFRSF18	TTLL10
TNFRSF18	TTLL10-AS1
TNFRSF4	TTLL10
TNFRSF4	TTLL10-AS1
TRIM45	TENT5C
TRIM45	TENT5C-DT
C1orf167	C1orf167-AS1
CLCN6	MTHFR
CLCN6	2370
MTHFR	2370
PLOD1	2370
NPPB	NPPA
RNU5E-1	RNU5E-4P
RNU5E-1	NPPA
RNU5E-4P	NPPA
RNU5E-1	NPPB
RNU5E-4P	NPPB
NPPA	NPPB
MFN2	NPPB
NPPA	RNU5E-1
NPPA	RNU5E-4P
TTLL10	TNFRSF18
TTLL10	TNFRSF4
TTLL10-AS1	TNFRSF18
TTLL10-AS1	TNFRSF4
MFN2	KIAA2013
NPPA	PLOD1
2370	PLOD1
CLCN6	PLOD1
MTHFR	PLOD1
33131	HAO2
33131	HAO2-IT1
HAO2	HAO2-IT1
PHGDH	ZNF697
ZNF697	PHGDH
KIAA2013	MFN2
MIIP	MFN2
REG4	ADAM30
MFN2	MIIP
DHRS3	VPS13D
AADACL4	VPS13D
TNFRSF18	UBE2J2
TNFRSF18	LINC01786
TNFRSF4	UBE2J2
TNFRSF4	LINC01786
NOC2L	KLHL17
NOC2L	PLEKHN1
NOC2L	UBE2J2
NOC2L	LINC01786
KLHL17	PLEKHN1
KLHL17	UBE2J2
KLHL17	LINC01786
PLEKHN1	UBE2J2
PLEKHN1	LINC01786
TTLL10	UBE2J2
TTLL10	LINC01786
PERM1	PLEKHN1
PERM1	UBE2J2
PERM1	LINC01786
MIR429	UBE2J2
MIR429	LINC01786
MIR200A	UBE2J2
MIR200A	LINC01786
MIR200B	UBE2J2
MIR200B	LINC01786
INTS11	TAS1R3
INTS11	CPTP
INTS11	ACAP3
INTS11	PUSL1
INTS11	MIR6808
INTS11	MIR6727
INTS11	DVL1
INTS11	UBE2J2
INTS11	LINC01786
TAS1R3	CPTP
TAS1R3	ACAP3
TAS1R3	PUSL1
TAS1R3	MIR6808
TAS1R3	MIR6727
TAS1R3	DVL1
TAS1R3	UBE2J2
TAS1R3	LINC01786
CPTP	ACAP3
CPTP	PUSL1
CPTP	MIR6808
CPTP	MIR6727
CPTP	DVL1
CPTP	UBE2J2
CPTP	LINC01786
ACAP3	PUSL1
ACAP3	MIR6808
ACAP3	MIR6727
ACAP3	DVL1
ACAP3	UBE2J2
ACAP3	LINC01786
PUSL1	MIR6808
PUSL1	MIR6727
PUSL1	DVL1
PUSL1	UBE2J2
PUSL1	LINC01786
MIR6808	MIR6727
MIR6808	DVL1
MIR6808	UBE2J2
MIR6808	LINC01786
MIR6727	DVL1
MIR6727	UBE2J2
MIR6727	LINC01786
DVL1	UBE2J2
DVL1	LINC01786
C1orf159	UBE2J2
C1orf159	LINC01786
TTLL10-AS1	UBE2J2
TTLL10-AS1	LINC01786
C1orf159	RNF223
RNF223	UBE2J2
RNF223	LINC01786
SDF4	C1QTNF12
SDF4	B3GALT6
SDF4	UBE2J2
SDF4	274
C1QTNF12	B3GALT6
C1QTNF12	UBE2J2
C1QTNF12	274
B3GALT6	UBE2J2
B3GALT6	274
UBE2J2	274
MXRA8	DVL1
MXRA8	INTS11
MXRA8	TAS1R3
MXRA8	CPTP
MXRA8	ACAP3
MXRA8	PUSL1
MXRA8	MIR6808
MXRA8	MIR6727
DVL1	INTS11
DVL1	TAS1R3
DVL1	CPTP
DVL1	ACAP3
DVL1	PUSL1
DVL1	MIR6808
DVL1	MIR6727
INTS11	MXRA8
TAS1R3	MXRA8
CPTP	MXRA8
ACAP3	MXRA8
PUSL1	MXRA8
MIR6808	MXRA8
MIR6727	MXRA8
DVL1	MXRA8
MXRA8	282
DVL1	282
MRPL20	CCNL2
MRPL20	MRPL20-AS1
MRPL20	NDUFB4P8
MRPL20	RN7SL657P
MRPL20	MRPL20-DT
MRPL20	287
CCNL2	MRPL20-AS1
CCNL2	NDUFB4P8
CCNL2	RN7SL657P
CCNL2	MRPL20-DT
CCNL2	287
MRPL20-AS1	NDUFB4P8
MRPL20-AS1	RN7SL657P
MRPL20-AS1	MRPL20-DT
MRPL20-AS1	287
NDUFB4P8	RN7SL657P
NDUFB4P8	MRPL20-DT
NDUFB4P8	287
RN7SL657P	MRPL20-DT
RN7SL657P	287
MRPL20-DT	287
ANKRD35	35075
TXNIP	35075
POLR3GL	ANKRD34A
POLR3GL	35075
ANKRD34A	35075
RBM8A	LIX1L-AS1
RBM8A	35075
LIX1L-AS1	35075
GNRHR2	35075
HJV	35075
GNRHR2	PIAS3
ANKRD35	PIAS3
TXNIP	PIAS3
TXNIP	ANKRD35
POLR3GL	ANKRD35
ANKRD34A	ANKRD35
RBM8A	ANKRD35
LIX1L-AS1	ANKRD35
GNRHR2	ANKRD35
HJV	ANKRD35
35075	ANKRD35
LIX1L	ANKRD34A
LIX1L	GNRHR2
ANKRD34A	GNRHR2
PIAS3	GNRHR2
POLR3GL	GNRHR2
ANKRD35	GNRHR2
HJV	GNRHR2
TXNIP	GNRHR2
35075	GNRHR2
TXNIP	RBM8A
TXNIP	LIX1L-AS1
LIX1L	RBM8A
LIX1L	LIX1L-AS1
ANKRD34A	RBM8A
ANKRD34A	LIX1L-AS1
35075	RBM8A
35075	LIX1L-AS1
ANKRD35	RBM8A
ANKRD35	LIX1L-AS1
POLR3GL	RBM8A
POLR3GL	LIX1L-AS1
GNRHR2	LIX1L
GNRHR2	ANKRD34A
HJV	LIX1L
HJV	ANKRD34A
RBM8A	LIX1L
RBM8A	ANKRD34A
LIX1L-AS1	LIX1L
LIX1L-AS1	ANKRD34A
TXNIP	LIX1L
TXNIP	ANKRD34A
POLR3GL	LIX1L
ANKRD34A	LIX1L
LIX1L	POLR3GL
ANKRD34A	POLR3GL
RBM8A	POLR3GL
LIX1L-AS1	POLR3GL
TXNIP	POLR3GL
35075	POLR3GL
35075	ANKRD34A
HJV	POLR3GL
ANKRD35	POLR3GL
ANKRD35	ANKRD34A
GNRHR2	POLR3GL
ANKRD35	TXNIP
POLR3GL	TXNIP
ANKRD34A	TXNIP
HJV	TXNIP
RBM8A	TXNIP
LIX1L-AS1	TXNIP
35075	TXNIP
LIX1L	TXNIP
GNRHR2	TXNIP
PIAS3	TXNIP
TXNIP	HJV
POLR3GL	HJV
ANKRD34A	HJV
ANKRD35	HJV
LIX1L	HJV
GNRHR2	HJV
35075	HJV
CHD1L	FMO5
CHD1L	PRKAB2
CHD1L	PDIA3P1
FMO5	PRKAB2
FMO5	PDIA3P1
PRKAB2	PDIA3P1
PRKAB2	CHD1L
PRKAB2	FMO5
PDIA3P1	CHD1L
PDIA3P1	FMO5
CHD1L	ACP6
FMO5	ACP6
35608	35605
RAP1A	GJA5
35605	35608
H2BC20P	H2AC19
H2BC20P	H2AC18
H2BC20P	H2BC19P
H2AC19	H2AC18
H2AC19	H2BC19P
H2AC18	H2BC19P
H2BC21	H2AC18
H2BC21	H2BC19P
H2AC21	H2AC20
H2AC21	BOLA1
H2AC21	H2AC18
H2AC21	H2BC19P
H2AC20	BOLA1
H2AC20	H2AC18
H2AC20	H2BC19P
BOLA1	H2AC18
BOLA1	H2BC19P
H2AC18	H2BC20P
H2AC18	H2AC19
H2BC19P	H2BC20P
H2BC19P	H2AC19
H2AC21	H2BC20P
H2AC21	H2AC19
H2AC20	H2BC20P
H2AC20	H2AC19
BOLA1	H2BC20P
BOLA1	H2AC19
H2BC20P	H2BC21
H2AC19	H2BC21
MTMR11	H2BC21
VPS45	H2BC21
ANP32E	RNU2-17P
ANP32E	H2BC21
RNU2-17P	H2BC21
H2AC18	H2BC21
H2BC19P	H2BC21
OTUD7B	H2AC21
OTUD7B	H2AC20
OTUD7B	BOLA1
VPS45	H2AC21
VPS45	H2AC20
VPS45	BOLA1
H2AC18	H2AC21
H2AC18	H2AC20
H2AC18	BOLA1
H2BC19P	H2AC21
H2BC19P	H2AC20
H2BC19P	BOLA1
SF3B4	H2AC21
SF3B4	H2AC20
SF3B4	BOLA1
H2BC20P	H2AC21
H2BC20P	H2AC20
H2BC20P	BOLA1
H2AC19	H2AC21
H2AC19	H2AC20
H2AC19	BOLA1
SV2A	H2AC21
SV2A	H2AC20
SV2A	BOLA1
SF3B4	SV2A
H2AC21	SF3B4
H2AC20	SF3B4
BOLA1	SF3B4
VPS45	SF3B4
MTMR11	SF3B4
OTUD7B	SF3B4
SV2A	SF3B4
SV2A	MTMR11
VPS45	MTMR11
OTUD7B	MTMR11
PLEKHO1	MTMR11
H2BC21	MTMR11
SF3B4	MTMR11
SF3B4	OTUD7B
H2AC21	OTUD7B
H2AC20	OTUD7B
BOLA1	OTUD7B
MTMR11	OTUD7B
PLEKHO1	VPS45
SF3B4	VPS45
OTUD7B	VPS45
H2AC21	VPS45
H2AC20	VPS45
BOLA1	VPS45
ANP32E	VPS45
RNU2-17P	VPS45
MTMR11	VPS45
H2BC21	VPS45
SV2A	VPS45
VPS45	PLEKHO1
OTUD7B	PLEKHO1
MTMR11	PLEKHO1
H2BC21	PLEKHO1
SV2A	PLEKHO1
H2BC21	ANP32E
H2BC21	RNU2-17P
CIART	MRPS21
CIART	CA14
MRPS21	CA14
APH1A	C1orf54
APH1A	CA14
C1orf54	CA14
TARS2	CA14
CIART	APH1A
CIART	C1orf54
MRPS21	APH1A
MRPS21	C1orf54
36314	CIART
36314	MRPS21
CA14	CIART
CA14	MRPS21
TARS2	CIART
TARS2	MRPS21
APH1A	CIART
APH1A	MRPS21
C1orf54	CIART
C1orf54	MRPS21
TARS2	ECM1
TNFAIP8L2	ENSA
CTSS	GOLPH3L
CTSS	RNU6-1042P
CTSS	HORMAD1
GOLPH3L	RNU6-1042P
GOLPH3L	HORMAD1
RNU6-1042P	HORMAD1
CTSS	CTSK
CTSS	UBE2D3P3
CTSK	UBE2D3P3
TARS2	ARNT
TARS2	RPS27AP6
TARS2	CTXND2
ARNT	RPS27AP6
ARNT	CTXND2
RPS27AP6	CTXND2
CERS2	ANXA9
CERS2	MINDY1
ANXA9	MINDY1
TNFAIP8L2	PRUNE1
TNFAIP8L2	MINDY1
PRUNE1	MINDY1
SCNM1	LYSMD1
SCNM1	RNU6-884P
SCNM1	PRUNE1
LYSMD1	RNU6-884P
LYSMD1	PRUNE1
RNU6-884P	PRUNE1
C1orf56	BNIPL
C1orf56	RNU6-884P
C1orf56	PRUNE1
BNIPL	RNU6-884P
BNIPL	PRUNE1
SEMA6C	RNU6-884P
SEMA6C	PRUNE1
TNFAIP8L2	RNU6-884P
GABPB2	CDC42SE1
GABPB2	RNU6-884P
GABPB2	PRUNE1
CDC42SE1	RNU6-884P
CDC42SE1	PRUNE1
CDC42SE1	MLLT11
MLLT11	RNU6-884P
MLLT11	PRUNE1
CDC42SE1	C1orf56
CDC42SE1	BNIPL
MLLT11	C1orf56
MLLT11	BNIPL
TNFAIP8L2	C1orf56
TNFAIP8L2	BNIPL
GABPB2	C1orf56
GABPB2	BNIPL
TNFAIP8L2	CDC42SE1
TNFAIP8L2	MLLT11
C1orf56	CDC42SE1
C1orf56	MLLT11
BNIPL	CDC42SE1
BNIPL	MLLT11
TNFAIP8L2	GABPB2
C1orf56	TNFAIP8L2
BNIPL	TNFAIP8L2
PRUNE1	TNFAIP8L2
MINDY1	TNFAIP8L2
CERS2	TNFAIP8L2
ENSA	TNFAIP8L2
GABPB2	TNFAIP8L2
CDC42SE1	TNFAIP8L2
MLLT11	TNFAIP8L2
RNU6-884P	TNFAIP8L2
GABPB2	SCNM1
GABPB2	LYSMD1
CDC42SE1	SCNM1
CDC42SE1	LYSMD1
GABPB2	TMOD4
CDC42SE1	TMOD4
SCNM1	TMOD4
LYSMD1	TMOD4
GABPB2	PSMD4
CDC42SE1	PSMD4
GABPB2	ZNF687
GABPB2	ZNF687-AS1
CDC42SE1	ZNF687
CDC42SE1	ZNF687-AS1
ZNF687	ZNF687-AS1
POGZ	ZNF687
POGZ	PI4KB
POGZ	ZNF687-AS1
ZNF687	PI4KB
PI4KB	ZNF687-AS1
GABPB2	PI4KB
CDC42SE1	PI4KB
OAZ3	MRPL9
OAZ3	SELENBP1
MRPL9	SELENBP1
CELF3	CGN
OAZ3	CGN
MRPL9	CGN
C2CD4D-AS1	C2CD4D
C2CD4D-AS1	CGN
C2CD4D	CGN
RIIAD1	CELF3
RIIAD1	CGN
MIR554	TUFT1
MIR554	CGN
TUFT1	CGN
36575	36577
RIIAD1	TUFT1
CELF3	TUFT1
OAZ3	TUFT1
MRPL9	TUFT1
RORC	TUFT1
OAZ3	MIR554
MRPL9	MIR554
RIIAD1	SNX27
CELF3	SNX27
TMEM51-AS1	TMEM51
TMEM51-AS1	TMEM51-AS2
TMEM51	TMEM51-AS2
FHAD1	TMEM51-AS2
TUFT1	RIIAD1
TUFT1	CELF3
RORC	RIIAD1
RORC	CELF3
SNX27	RIIAD1
SNX27	CELF3
CELF3	RIIAD1
C2CD4D-AS1	CELF3
C2CD4D	CELF3
CGN	CELF3
MIR554	OAZ3
MIR554	MRPL9
TUFT1	OAZ3
TUFT1	MRPL9
CGN	OAZ3
CGN	MRPL9
RIIAD1	OAZ3
RIIAD1	MRPL9
CELF3	OAZ3
CELF3	MRPL9
THEM4	OAZ3
THEM4	MRPL9
RORC	OAZ3
RORC	MRPL9
SELENBP1	OAZ3
SELENBP1	MRPL9
RNU6-1062P	OAZ3
RNU6-1062P	MRPL9
TUFT1	RORC
RIIAD1	RORC
CELF3	RORC
OAZ3	RORC
MRPL9	RORC
RIIAD1	C2CD4D-AS1
RIIAD1	C2CD4D
CELF3	C2CD4D-AS1
CELF3	C2CD4D
CGN	C2CD4D-AS1
CGN	C2CD4D
S100A10	THEM4
THEM4	S100A10
LINC02962	36818
TMEM51-AS2	FHAD1
TMEM51-AS1	FHAD1
TMEM51	FHAD1
LCE3E	LCE5A
LCE3D	LCE3A
LCE3E	LCE3A
LCE4A	C1orf68
SPRR2C	LCE6A
SPRR2F	LCE6A
SMCP	IVL
RHOC	SSU72
RHOC	TMEM240
PPM1J	SSU72
PPM1J	TMEM240
PPM1J-DT	SSU72
PPM1J-DT	TMEM240
LCE6A	SPRR2C
LCE6A	SPRR2G
LCE2A	SPRR2G
SMCP	PRR9
SPRR4	PRR9
RAB15	LORICRIN
S100A2	PGLYRP4
S100A2	S100A9
S100A7A	S100A9
S100A7	S100A9
BAIAP2L2	PLA2G6
BAIAP2L2	S100A12
PLA2G6	S100A12
S100A7	S100A12
S100A7A	S100A12
S100A2	S100A12
FBLIM1	FHAD1
FBLIM1	FHAD1-AS1
FHAD1	FHAD1-AS1
CTRC	FHAD1
CTRC	FHAD1-AS1
S100A2	S100A4
S100A2	S100A3
S100A2	S100A5
S100A2	S100A6
S100A4	S100A3
S100A4	S100A5
S100A4	S100A6
S100A3	S100A5
S100A3	S100A6
S100A5	S100A6
S100A14	S100A16
S100A14	S100A2
S100A16	S100A2
S100A9	S100A2
S100A4	S100A2
S100A3	S100A2
S100A5	S100A2
S100A6	S100A2
RAB13	RPS27
RAB13	S100A2
RPS27	S100A2
PGLYRP4	S100A2
37180	S100A2
S100A1	S100A13
S100A1	CHTOP
S100A1	S100A2
S100A13	CHTOP
S100A13	S100A2
CHTOP	S100A2
S100A2	S100A14
S100A2	S100A16
S100A1	S100A14
S100A1	S100A16
S100A13	S100A14
S100A13	S100A16
CHTOP	S100A14
CHTOP	S100A16
INTS3	S100A1
INTS3	S100A13
INTS3	CHTOP
S100A14	S100A1
S100A14	S100A13
S100A14	CHTOP
S100A16	S100A1
S100A16	S100A13
S100A16	CHTOP
S100A2	S100A1
S100A2	S100A13
S100A2	CHTOP
SNAPIN	S100A1
SNAPIN	S100A13
SNAPIN	CHTOP
37167	S100A1
37167	S100A13
37167	CHTOP
SLC27A3	INTS3
SLC27A3	S100A1
SLC27A3	S100A13
SLC27A3	CHTOP
ILF2	S100A1
ILF2	S100A13
ILF2	CHTOP
SNAPIN	37167
S100A1	37167
S100A13	37167
CHTOP	37167
CRTC2	MIR6737
CRTC2	SNAPIN
MIR6737	SNAPIN
SLC20A1	SLC20A1-DT
SLC20A1	SNAPIN
SLC20A1-DT	SNAPIN
S100A1	SNAPIN
S100A13	SNAPIN
CHTOP	SNAPIN
37167	SNAPIN
SLC27A3	ILF2
INTS3	ILF2
RAB13	ILF2
RPS27	ILF2
37180	ILF2
S100A1	ILF2
S100A13	ILF2
CHTOP	ILF2
CREB3L4	SLC39A1
CREB3L4	ILF2
SLC39A1	ILF2
GATAD2B	NPR1
CREB3L4	NPR1
SLC39A1	NPR1
SLC27A3	NPR1
INTS3	NPR1
DENND4B	NPR1
RAB13	NPR1
RPS27	NPR1
CRTC2	NPR1
MIR6737	NPR1
JTB	CREB3L4
JTB	JTB-DT
JTB	NPR1
CREB3L4	JTB-DT
JTB-DT	NPR1
37180	NPR1
RAB13	INTS3
RPS27	INTS3
S100A2	INTS3
NPR1	INTS3
ILF2	INTS3
S100A1	INTS3
S100A13	INTS3
CHTOP	INTS3
ILF2	37180
SNAPIN	37180
CRTC2	37180
MIR6737	37180
S100A2	37180
NPR1	37180
INTS3	37180
CRTC2	SLC27A3
CRTC2	INTS3
MIR6737	SLC27A3
MIR6737	INTS3
ILF2	SLC27A3
CREB3L4	SLC27A3
CREB3L4	INTS3
SLC39A1	SLC27A3
SLC39A1	INTS3
NPR1	SLC27A3
CREB3L4	GATAD2B
SLC39A1	GATAD2B
NPR1	GATAD2B
ILF2	GATAD2B
JTB	GATAD2B
JTB-DT	GATAD2B
CRTC2	GATAD2B
MIR6737	GATAD2B
DENND4B	GATAD2B
NPR1	DENND4B
RAB13	DENND4B
RPS27	DENND4B
CRTC2	DENND4B
MIR6737	DENND4B
CREB3L4	DENND4B
SLC39A1	DENND4B
GATAD2B	DENND4B
GATAD2B	CRTC2
GATAD2B	MIR6737
CREB3L4	CRTC2
CREB3L4	MIR6737
SLC39A1	CRTC2
SLC39A1	MIR6737
RAB13	CRTC2
RAB13	MIR6737
RPS27	CRTC2
RPS27	MIR6737
SNAPIN	CRTC2
SNAPIN	MIR6737
DENND4B	CRTC2
DENND4B	MIR6737
NPR1	CRTC2
NPR1	MIR6737
SLC27A3	CRTC2
SLC27A3	MIR6737
INTS3	CRTC2
INTS3	MIR6737
ILF2	CREB3L4
ILF2	SLC39A1
GATAD2B	CREB3L4
GATAD2B	SLC39A1
NPRL2	CYB561D2
NPRL2	CREB3L4
NPRL2	SLC39A1
CYB561D2	CREB3L4
CYB561D2	SLC39A1
SNAPIN	CREB3L4
SNAPIN	SLC39A1
RAB13	CREB3L4
RAB13	SLC39A1
RPS27	CREB3L4
RPS27	SLC39A1
CRTC2	CREB3L4
CRTC2	SLC39A1
MIR6737	CREB3L4
MIR6737	SLC39A1
SLC27A3	CREB3L4
SLC27A3	SLC39A1
INTS3	CREB3L4
INTS3	SLC39A1
NPR1	CREB3L4
NPR1	SLC39A1
HAX1	UBAP2L
HAX1	CREB3L4
HAX1	SLC39A1
UBAP2L	CREB3L4
UBAP2L	SLC39A1
DENND4B	CREB3L4
