"source"	"target"
218	223
219	223
223	219
223	254
239	219
239	220
239	224
239	247
239	248
239	254
239	257
239	263
239	267
250	223
250	259
254	223
254	229
255	223
257	229
257	259
259	229
259	230
259	238
259	241
259	257
259	277
259	279
268	263
301	311
342	373
356	351
356	352
356	353
428	453
428	454
428	455
428	456
428	457
428	458
428	459
428	535
428	536
428	538
428	539
428	540
428	541
428	542
428	543
428	544
428	546
438	428
448	428
448	450
448	451
453	428
495	512
495	513
495	515
495	516
495	517
495	518
495	519
495	520
495	521
495	522
495	523
495	524
495	525
495	526
495	527
495	531
495	532
495	534
495	535
495	536
495	537
495	538
495	539
495	540
495	541
495	542
495	543
495	544
548	428
580	545
580	546
580	547
580	552
580	553
580	573
580	574
580	575
580	577
580	578
580	613
580	614
592	580
592	1177
597	580
615	580
615	1177
783	1086
783	1087
783	1132
1141	580
1141	783
1141	1177
1177	579
1177	603
1177	607
1177	609
1177	612
1177	613
1177	614
1177	615
1177	616
1177	1134
1177	1135
1177	1136
1177	1137
1177	1138
1177	1139
1177	1141
1177	1142
1177	1143
1177	1145
1177	1146
1177	1147
1177	1148
1177	1149
1177	1151
1177	1152
1177	1153
1177	1154
1177	1160
1177	1163
1177	1171
1177	1172
1177	1173
1177	1175
1177	1179
1177	1180
1177	1196
1177	1200
1177	1205
1177	1206
1177	1207
1177	1227
1177	1248
1181	1177
1182	1177
1182	1207
1204	1177
1213	1177
1226	1177
1276	1262
1370	1262
1495	1506
1495	1507
1495	1508
1520	1602
1523	1602
1536	1538
1536	1551
1536	1562
1536	1563
1536	1569
1536	1570
1536	1571
1536	1574
1536	1575
1536	1576
1536	1577
1536	1578
1536	1579
1536	1580
1536	1581
1536	1582
1536	1584
1536	1585
1536	1586
1536	1587
1536	1588
1536	1589
1536	1590
1536	1593
1536	1594
1536	1595
1536	1596
1536	1597
1536	1599
1536	1600
1536	1601
1536	1602
1536	1603
1536	1604
1536	1605
1536	1606
1536	1607
1536	1608
1536	1609
1536	1610
1536	1615
1576	1531
1576	1536
1576	1602
1595	1531
1595	1536
1602	1484
1602	1514
1602	1519
1602	1520
1602	1522
1602	1523
1602	1524
1602	1525
1602	1526
1602	1527
1602	1528
1602	1529
1602	1530
1602	1531
1602	1532
1602	1533
1602	1534
1602	1535
1602	1536
1602	1537
1602	1538
1602	1539
1602	1540
1602	1541
1602	1542
1602	1543
1602	1544
1602	1545
1602	1546
1602	1547
1602	1548
1602	1549
1602	1550
1602	1551
1602	1552
1602	1554
1602	1556
1602	1557
1602	1560
1602	1563
1602	1569
1602	1571
1602	1574
1602	1737
1602	1738
1602	1739
1602	1742
1632	1527
1632	1528
1632	1529
1632	1530
1632	1532
1632	1534
1632	1535
1632	1657
1632	1662
1632	1669
1632	1717
1632	1721
1632	1723
1632	1724
1632	1725
1632	1726
1632	1727
1632	1728
1632	1730
1632	1731
1632	1732
1632	1733
1632	1734
1632	1735
1632	1736
1632	1737
1632	1738
1632	1739
1632	1740
1632	1741
1632	1743
1632	1758
1632	1761
1632	1762
1632	1764
1632	1767
1632	1771
