name	logFC	P.Value
128009	0.321260797874883	1.39734522343991e-06
449904	0.331963051263121	2.09459658761271e-08
54313	0.309355074004137	4.64651209487e-07
683299	0.327604663463028	1.32418574475914e-08
855236	0.330841201702561	3.08186811616295e-09
855363	0.315387800602031	2.59692512196761e-10
855364	0.315387800602031	2.59692512196761e-10
857934	0.316114053720938	2.00669738009703e-10
859007	0.386834817353653	2.89883794861346e-13
859008	0.386834817353653	2.89883794861346e-13
859009	0.386834817353653	2.89883794861346e-13
859010	0.386834817353653	2.89883794861346e-13
861418	0.307728069731496	4.77022654173096e-08
861985	0.302237000339912	3.69410007506528e-08
862863	0.320363175406805	2.887967613487e-08
863180	0.315796181728533	4.49470366566359e-08
863181	0.315796181728533	4.49470366566359e-08
863182	0.315796181728533	4.49470366566359e-08
863183	0.315796181728533	4.49470366566359e-08
864668	0.352198264087921	2.09504458032844e-08
864685	0.321104432555637	0.000343635993001538
864746	0.30394549730209	4.93930141077126e-09
864747	0.30394549730209	4.93930141077126e-09
864748	0.30394549730209	4.93930141077126e-09
865082	0.312690712080424	8.25774103395452e-07
865083	0.312690712080424	8.25774103395452e-07
865718	0.354372941154367	3.25391362296792e-11
865814	0.316171486809567	7.0263680021614e-06
867228	0.31175718425063	8.10915747193403e-06
867858	0.324540991822089	5.82461053396336e-08
867859	0.324540991822089	5.82461053396336e-08
868531	0.377729654562178	1.74401415335367e-09
870077	0.306780463705837	3.81019476467127e-09
870078	0.306780463705837	3.81019476467127e-09
870079	0.306780463705837	3.81019476467127e-09
870080	0.306780463705837	3.81019476467127e-09
870135	0.319850966048118	1.16253936728751e-06
870136	0.31848334293649	1.51024708799377e-07
870137	0.31848334293649	1.51024708799377e-07
870473	0.330989324984103	8.87659308837327e-08
870865	0.324850822506092	7.4494585942042e-08
871094	0.313291221635171	1.52055044229986e-09
871399	0.315873900100314	1.53422737069973e-08
871649	0.324666664365483	1.04133184506002e-11
871650	0.324666664365483	1.04133184506002e-11
871771	0.354958699106519	5.32133725322374e-11
872464	0.355103807355511	6.54868596875299e-06
873005	0.325073645348103	2.89162621446126e-08
873826	0.30630677127209	2.91440588298525e-09
874854	0.342490212537498	1.91765247897264e-09
874855	0.342490212537498	1.91765247897264e-09
874861	0.335362910689487	5.47641236412455e-08
874862	0.335362910689487	5.47641236412455e-08
875076	0.350364074845635	6.30163650014687e-08
875077	0.350364074845635	6.30163650014687e-08
876164	0.30808875642156	1.53100559925187e-07
876165	0.30808875642156	1.53100559925187e-07
876166	0.30808875642156	1.53100559925187e-07
876167	0.30808875642156	1.53100559925187e-07
876256	0.370938350176128	2.09955995812022e-07
876257	0.370938350176128	2.09955995812022e-07
876258	0.370938350176128	2.09955995812022e-07
876259	0.370938350176128	2.09955995812022e-07
876348	0.309784475206028	4.7031546850029e-08
876478	0.313776000638731	9.67905852573358e-10
876479	0.313776000638731	9.67905852573358e-10
876480	0.313776000638731	9.67905852573358e-10
876878	0.369197740056113	2.51571932332644e-11
876879	0.369197740056113	2.51571932332644e-11
876880	0.369197740056113	2.51571932332644e-11
877317	0.339942801802517	2.05270844568771e-07
877514	0.329902678222205	7.85947823908259e-08
877812	0.310420517574947	5.80357641850417e-07
878591	0.350122729011214	4.25089677905126e-08
878785	0.33334418399308	1.01069032477078e-09
880072	0.31074234159823	2.52158362789403e-07
880073	0.31074234159823	2.52158362789403e-07
880074	0.31074234159823	2.52158362789403e-07
883689	0.374458535756568	2.65357501209136e-10
883690	0.374458535756568	2.65357501209136e-10
883878	0.350883733813891	8.90017451265258e-10
885067	0.336637499886608	3.90752598473683e-10
885068	0.336804752262099	1.88516881581612e-07
885433	0.33928362045988	2.07990932214655e-07
885493	0.365300318668765	2.56990780672117e-08
885494	0.365300318668765	2.56990780672117e-08
885668	0.322380485019094	4.2930681677313e-08
886194	0.331913334613596	2.91833756093612e-09
886363	0.33274013463331	1.33009281799415e-10
886364	0.33274013463331	1.33009281799415e-10
886472	0.311381626271011	2.15902235770901e-06
886625	0.347639363764476	1.10879733667264e-11
886626	0.347639363764476	1.10879733667264e-11
887359	0.328902063775637	1.49247642018668e-09
887385	0.329200212479538	9.97536997844299e-10
887386	0.329200212479538	9.97536997844299e-10
887986	0.349138756891181	8.6996980919412e-08
887987	0.349138756891181	8.6996980919412e-08
888559	0.3100539664682	2.2993891246438e-05
889370	0.331699743162267	9.03957646661247e-11
889380	0.312010170913058	1.29640945113594e-06
889788	0.364925546961412	1.73880566426616e-08
889790	0.302267214847003	9.95721336605391e-06
889791	0.302267214847003	9.95721336605391e-06
890204	0.331167368607515	1.09634738645065e-09
890734	0.313010334208858	2.35810712122278e-07
890991	0.345729128663923	3.94780716660307e-08
891540	0.303203449043271	3.60431372853428e-09
892749	0.32124618031118	8.6535316649109e-08
892750	0.32124618031118	8.6535316649109e-08
893230	0.332073824962235	2.40993210407167e-06
893231	0.332073824962235	2.40993210407167e-06
893340	0.341894772531427	4.58111201496029e-09
893394	0.304811534954554	1.65715627962559e-07
893466	0.422646662082811	7.34893457273836e-09
893467	0.422646662082811	7.34893457273836e-09
893468	0.422646662082811	7.34893457273836e-09
893801	0.374452018493818	3.2546110605199e-09
894803	0.360531943967673	1.54632339529516e-09
894804	0.360531943967673	1.54632339529516e-09
894974	0.303481038451857	3.44136254384001e-06
895113	0.371805799637954	1.97350040419483e-09
896107	0.328000771839416	9.70295940934709e-11
896429	0.30264707545408	1.71504587069497e-05
898318	0.313544588192091	6.17717479776845e-09
898388	0.302690088913647	3.66258719633464e-07
899894	0.315986003164464	7.03327471624063e-07
900157	0.30900491393031	1.01113349339162e-07
900158	0.30900491393031	1.01113349339162e-07
900159	0.30900491393031	1.01113349339162e-07
900572	0.315936113279191	6.5486667207493e-08
900756	0.317002115646386	1.54168326398496e-08
900757	0.317002115646386	1.54168326398496e-08
902372	0.355689062443535	6.32314586382621e-10
902373	0.355689062443535	6.32314586382621e-10
902374	0.355689062443535	6.32314586382621e-10
902375	0.355689062443535	6.32314586382621e-10
902376	0.355689062443535	6.32314586382621e-10
902969	0.32137197281035	8.13503466177311e-06
903017	0.325008490281372	8.99196397889049e-06
903018	0.30902859479576	8.99196397889049e-06
903019	0.30902859479576	8.99196397889049e-06
903020	0.30902859479576	8.99196397889049e-06
903021	0.30902859479576	8.99196397889049e-06
903022	0.30902859479576	8.99196397889049e-06
903522	0.34735416068699	2.22687398963763e-09
905060	0.38468725559488	5.05682162925455e-10
905087	0.30850377382645	2.82427988448805e-07
905180	0.305288866301974	8.62943829606471e-10
905181	0.305288866301974	8.62943829606471e-10
906847	0.364337702389275	1.32607783934425e-10
907171	0.375505895302039	8.27868649182706e-08
907790	0.30734811573385	1.26326155082692e-08
907791	0.30734811573385	1.26326155082692e-08
908722	0.329661562588691	7.04958000187989e-08
909180	0.306768694413871	6.53864858810136e-08
909745	0.307920726296942	5.40302291980034e-09
909882	0.344075611963589	6.64093140568344e-07
909883	0.344075611963589	6.64093140568344e-07
911492	0.31601439545495	1.1536647968765e-05
912086	0.324710024689443	6.62364185905653e-10
912087	0.324710024689443	6.62364185905653e-10
912088	0.324710024689443	6.62364185905653e-10
912089	0.324710024689443	6.62364185905653e-10
912092	0.331998541229228	6.65269125757507e-08
912421	0.322210547537821	1.78985847332348e-06
912739	0.350380452927637	1.99757550541052e-06
912740	0.350380452927637	1.99757550541052e-06
914859	-0.407650619901258	1.73657023565035e-06
917148	0.348564161589363	7.84070934960361e-08
917149	0.348564161589363	7.84070934960361e-08
917150	0.348564161589363	7.84070934960361e-08
917904	0.340262129272131	5.2067657395127e-08
917905	0.340262129272131	5.2067657395127e-08
917906	0.340262129272131	5.2067657395127e-08
917907	0.340262129272131	5.2067657395127e-08
919329	0.382735892502282	9.8424452518525e-07
920728	0.380721807192185	1.83219911468932e-09
921322	0.38251268161026	1.79731730499151e-07
922185	0.308311609205358	3.02193549549124e-06
922394	0.300879953960159	4.33445523849344e-07
922924	0.321954622031486	2.14636627035842e-07
922925	0.321954622031486	2.14636627035842e-07
922926	0.321954622031486	2.14636627035842e-07
924515	0.334931084305649	2.79536984448718e-07
924737	0.30175114544046	1.17212146717826e-06
924738	0.30175114544046	1.17212146717826e-06
924945	0.359241435295262	1.27865810549179e-07
924946	0.359241435295262	1.27865810549179e-07
925087	0.362688530304985	9.92346564584136e-08
925088	0.362688530304985	9.92346564584136e-08
925089	0.362688530304985	9.92346564584136e-08
925830	0.310220071651461	6.38485963162093e-08
926226	0.302972341071784	3.329071778707e-06
926513	0.306435990004164	3.51275521939995e-07
926691	0.350790555159723	1.60903547481371e-09
926808	0.343784130640045	1.76500530746117e-06
927802	0.311381386425794	4.84990161531711e-10
927968	0.314111021968826	5.20007434720548e-08
928086	0.316094173672502	4.11125489974369e-08
928087	0.316094173672502	4.11125489974369e-08
928088	0.316094173672502	4.11125489974369e-08
928241	0.343225276599356	1.64448959199478e-09
928242	0.343225276599356	1.64448959199478e-09
930065	0.321424019163454	2.44138759806871e-09
932166	0.375403527205915	1.38891666440159e-06
932167	0.375403527205915	1.38891666440159e-06
932168	0.375403527205915	1.38891666440159e-06
932515	0.310863780520667	6.16225186636259e-08
933969	0.325132428504355	9.04966088458494e-09
933970	0.325132428504355	9.04966088458494e-09
