source	target
TSSK3	FAM167B
BSDC1	KIAA1522
KIAA1522	6990
KIAA1522	BSDC1
KIAA1522	7009
KIAA1522	7012
KIAA1522	7015
KIAA1522	7017
KIAA1522	7059
KIAA1522	7060
C1orf94	CSMD2
C1orf94	7248
CSMD2	7248
C1orf94	7250
CSMD2	7250
C1orf94	7268
CSMD2	7268
C1orf94	7569
CSMD2	7569
C1orf94	7574
CSMD2	7574
C1orf94	7599
CSMD2	7599
RP4-728D4.2	TFAP2E
RP4-728D4.2	7700
TFAP2E	7700
RP4-728D4.2	7703
TFAP2E	7703
RP4-728D4.2	7704
TFAP2E	7704
RP4-728D4.2	7768
TFAP2E	7768
RP4-728D4.2	7769
TFAP2E	7769
RP4-728D4.2	7770
TFAP2E	7770
RP4-728D4.2	7771
TFAP2E	7771
RP4-728D4.2	7774
TFAP2E	7774
RP4-728D4.2	7823
TFAP2E	7823
RP4-728D4.2	7824
TFAP2E	7824
RP4-728D4.2	7826
TFAP2E	7826
RP4-728D4.2	7836
TFAP2E	7836
RP4-728D4.2	7837
TFAP2E	7837
RP4-728D4.2	7839
TFAP2E	7839
RP4-728D4.2	C1orf216
TFAP2E	C1orf216
RP4-728D4.2	7841
TFAP2E	7841
RP4-728D4.2	7842
TFAP2E	7842
RP4-728D4.2	7843
TFAP2E	7843
RP4-728D4.2	7845
TFAP2E	7845
RP4-728D4.2	7846
TFAP2E	7846
RP4-728D4.2	7847
TFAP2E	7847
RP4-728D4.2	7848
TFAP2E	7848
RP4-728D4.2	RP11-435D7.3
TFAP2E	RP11-435D7.3
RP4-728D4.2	7850
TFAP2E	7850
RP4-728D4.2	7851
TFAP2E	7851
RP4-728D4.2	7852
TFAP2E	7852
RP4-728D4.2	7853
TFAP2E	7853
RP4-728D4.2	7854
TFAP2E	7854
RP4-728D4.2	7855
TFAP2E	7855
RP4-728D4.2	7856
TFAP2E	7856
RP4-728D4.2	7857
TFAP2E	7857
RP4-728D4.2	7858
TFAP2E	7858
RP4-728D4.2	7859
TFAP2E	7859
PSMB2	RP4-728D4.2
PSMB2	TFAP2E
C1orf216	RP4-728D4.2
C1orf216	TFAP2E
RP11-435D7.3	RP4-728D4.2
RP11-435D7.3	TFAP2E
AGO4	RP4-728D4.2
AGO4	TFAP2E
OSCP1	8216
OSCP1	8248
OSCP1	LINC01137
OSCP1	ZC3H12A
LINC01137	ZC3H12A
OSCP1	8265
OSCP1	MEAF6
OSCP1	8268
OSCP1	8270
OSCP1	DNALI1
OSCP1	RP3-423B22.5
DNALI1	RP3-423B22.5
OSCP1	8276
OSCP1	8288
CSF3R	LINC01137
CSF3R	ZC3H12A
LINC01137	7987
ZC3H12A	7987
LINC01137	7988
ZC3H12A	7988
LINC01137	LSM10
ZC3H12A	LSM10
LINC01137	8000
ZC3H12A	8000
LINC01137	8002
ZC3H12A	8002
LINC01137	OSCP1
ZC3H12A	OSCP1
LINC01137	8005
ZC3H12A	8005
LINC01137	8006
ZC3H12A	8006
LINC01137	8008
ZC3H12A	8008
LINC01137	8010
ZC3H12A	8010
LINC01137	8012
ZC3H12A	8012
LINC01137	8014
ZC3H12A	8014
LINC01137	8306
ZC3H12A	8306
LINC01137	8307
ZC3H12A	8307
LINC01137	8308
ZC3H12A	8308
LINC01137	8309
ZC3H12A	8309
LINC01137	C1orf109
LINC01137	CDCA8
ZC3H12A	C1orf109
ZC3H12A	CDCA8
C1orf109	CDCA8
LINC01137	8352
ZC3H12A	8352
LINC01137	FHL3
LINC01137	UTP11L
ZC3H12A	FHL3
ZC3H12A	UTP11L
FHL3	UTP11L
MEAF6	OSCP1
DNALI1	OSCP1
RP3-423B22.5	OSCP1
C1orf109	LINC01137
C1orf109	ZC3H12A
CDCA8	LINC01137
CDCA8	ZC3H12A
POU3F1	RP5-884C9.2
POU3F1	8510
RP5-884C9.2	8510
POU3F1	8516
RP5-884C9.2	8516
POU3F1	8517
RP5-884C9.2	8517
POU3F1	8518
RP5-884C9.2	8518
POU3F1	8521
RP5-884C9.2	8521
POU3F1	8534
RP5-884C9.2	8534
POU3F1	8535
RP5-884C9.2	8535
POU3F1	8536
RP5-884C9.2	8536
POU3F1	8537
RP5-884C9.2	8537
POU3F1	8538
RP5-884C9.2	8538
POU3F1	8539
RP5-884C9.2	8539
POU3F1	8572
RP5-884C9.2	8572
POU3F1	8575
RP5-884C9.2	8575
POU3F1	8585
RP5-884C9.2	8585
POU3F1	8586
RP5-884C9.2	8586
POU3F1	8589
RP5-884C9.2	8589
POU3F1	8590
RP5-884C9.2	8590
POU3F1	8592
RP5-884C9.2	8592
POU3F1	8593
RP5-884C9.2	8593
POU3F1	8594
RP5-884C9.2	8594
POU3F1	8595
RP5-884C9.2	8595
POU3F1	8596
RP5-884C9.2	8596
POU3F1	8597
RP5-884C9.2	8597
POU3F1	8599
RP5-884C9.2	8599
POU3F1	8600
RP5-884C9.2	8600
POU3F1	8601
RP5-884C9.2	8601
POU3F1	8602
RP5-884C9.2	8602
POU3F1	8603
RP5-884C9.2	8603
POU3F1	8604
RP5-884C9.2	8604
POU3F1	8605
RP5-884C9.2	8605
POU3F1	8607
RP5-884C9.2	8607
POU3F1	8608
RP5-884C9.2	8608
POU3F1	8609
RP5-884C9.2	8609
POU3F1	8610
RP5-884C9.2	8610
POU3F1	8611
RP5-884C9.2	8611
POU3F1	8614
RP5-884C9.2	8614
POU3F1	RP5-864K19.4
POU3F1	RRAGC
RP5-884C9.2	RP5-864K19.4
RP5-884C9.2	RRAGC
RP5-864K19.4	RRAGC
POU3F1	8616
RP5-884C9.2	8616
POU3F1	8620
RP5-884C9.2	8620
RNU6-753P	POU3F1
RNU6-753P	RP5-884C9.2
RP5-864K19.4	POU3F1
RP5-864K19.4	RP5-884C9.2
RRAGC	POU3F1
RRAGC	RP5-884C9.2
RP5-864K19.4	MACF1
RRAGC	MACF1
MACF1	8608
MACF1	8609
MACF1	8611
MACF1	8614
MACF1	RP5-864K19.4
MACF1	RRAGC
MACF1	8616
MACF1	8617
MACF1	8618
MACF1	8619
MACF1	8620
MACF1	GJA9
MACF1	MYCBP
GJA9	MYCBP
MACF1	8623
MACF1	8645
MACF1	8711
MACF1	RP11-420K8.1
MACF1	8714
MACF1	8734
MACF1	8756
MACF1	8784
MACF1	8792
MACF1	8793
MACF1	8795
RP11-420K8.1	MACF1
KIAA0754	MACF1
PABPC4	MACF1
SMAP2	8931
CCDC23	ERMAP
CCDC23	PPCS
CCDC23	ZMYND12
ERMAP	PPCS
ERMAP	ZMYND12
PPCS	ZMYND12
CCDC23	9729
ERMAP	9729
EBNA1BP2	TMEM125
EBNA1BP2	SZT2
TMEM125	SZT2
RPS8	SNORD38A
RPS8	SNORD46
RPS8	10158
SNORD38A	SNORD46
SNORD38A	10158
SNORD46	10158
RPS15AP11	SNORD38B
RPS15AP11	10158
SNORD38B	10158
BEST4	10158
BTBD19	PLK3
BTBD19	TCTEX1D4
BTBD19	10158
PLK3	TCTEX1D4
PLK3	10158
TCTEX1D4	10158
PTCH2	RP5-882O7.1
PTCH2	10158
RP5-882O7.1	10158
MUTYH	TOE1
MUTYH	10158
TOE1	10158
TESK2	10158
CYP4A22-AS1	LINC00853
CYP4A22-AS1	FOXD2-AS1
LINC00853	FOXD2-AS1
PDZK1IP1	FOXE3
PDZK1IP1	RP11-511I2.2
FOXE3	RP11-511I2.2
PDZK1IP1	FOXD2-AS1
RP1-18D14.7	TAL1
RP1-18D14.7	FOXD2-AS1
TAL1	FOXD2-AS1
FOXE3	CYP4A22-AS1
FOXE3	LINC00853
RP11-511I2.2	CYP4A22-AS1
RP11-511I2.2	LINC00853
FOXE3	10680
RP11-511I2.2	10680
FOXE3	10681
RP11-511I2.2	10681
FOXE3	10788
RP11-511I2.2	10788
FOXE3	10791
RP11-511I2.2	10791
FOXE3	10792
RP11-511I2.2	10792
FOXE3	10795
RP11-511I2.2	10795
FOXE3	10796
RP11-511I2.2	10796
FOXE3	10797
RP11-511I2.2	10797
FOXE3	10798
RP11-511I2.2	10798
FOXE3	10799
RP11-511I2.2	10799
FOXE3	10800
RP11-511I2.2	10800
FOXE3	10801
RP11-511I2.2	10801
FOXE3	10802
RP11-511I2.2	10802
FOXE3	10804
RP11-511I2.2	10804
FOXE3	10805
RP11-511I2.2	10805
FOXD2-AS1	CYP4A22-AS1
FOXD2-AS1	LINC00853
FOXD2-AS1	10680
FOXD2-AS1	10681
FOXD2-AS1	PDZK1IP1
FOXD2-AS1	10688
FOXD2-AS1	10707
FOXD2-AS1	10708
FOXD2-AS1	10787
FOXD2-AS1	10788
FOXD2-AS1	10791
FOXD2-AS1	10792
FOXD2-AS1	10794
FOXD2-AS1	10795
FOXD2-AS1	10796
FOXD2-AS1	10797
FOXD2-AS1	10798
FOXD2-AS1	10799
FOXD2-AS1	10800
FOXD2-AS1	10801
FOXD2-AS1	10802
FOXD2-AS1	10803
FOXD2-AS1	10804
FOXD2-AS1	10805
FOXD2-AS1	10806
SPATA6	10905
SPATA6	SLC5A9
11222	11506
DMRTA2	RP5-850O15.4
DMRTA2	11664
RP5-850O15.4	11664
DMRTA2	11665
RP5-850O15.4	11665
DMRTA2	11667
RP5-850O15.4	11667
RP5-850O15.3	11506
RP5-850O15.3	DMRTA2
RP5-850O15.3	RP5-850O15.4
RNU6-1026P	DMRTA2
RNU6-1026P	RP5-850O15.4
AL162430.1	AL162430.2
AL162430.1	11766
AL162430.2	11766
RP11-296A18.3	11766
MIR4781	TCEANC2
MIR4781	TMEM59
MIR4781	12654
TCEANC2	TMEM59
TCEANC2	12654
TMEM59	12654
CDCP2	12654
AL357673.1	12654
MRPL37	12654
CYB5RL	MRPL37
CYB5RL	RP11-446E24.4
CYB5RL	12654
MRPL37	RP11-446E24.4
RP11-446E24.4	12654
SSBP3-AS1	12654
RP5-997D24.3	12654
SSBP3	12654
RNU6-1177P	14685
FOXD3	LINC00466
FOXD3	RP4-792G4.2
FOXD3	15402
LINC00466	RP4-792G4.2
LINC00466	15402
RP4-792G4.2	15402
FOXD3	15403
LINC00466	15403
RP4-792G4.2	15403
FOXD3	15404
LINC00466	15404
RP4-792G4.2	15404
FOXD3	15405
LINC00466	15405
RP4-792G4.2	15405
FOXD3	15406
LINC00466	15406
RP4-792G4.2	15406
FOXD3	15407
LINC00466	15407
RP4-792G4.2	15407
FOXD3	15425
LINC00466	15425
RP4-792G4.2	15425
FOXD3	EFCAB7
FOXD3	ITGB3BP
LINC00466	EFCAB7
LINC00466	ITGB3BP
RP4-792G4.2	EFCAB7
RP4-792G4.2	ITGB3BP
EFCAB7	ITGB3BP
FOXD3	15427
LINC00466	15427
RP4-792G4.2	15427
FOXD3	15429
LINC00466	15429
RP4-792G4.2	15429
FOXD3	15430
LINC00466	15430
RP4-792G4.2	15430
FOXD3	15431
LINC00466	15431
RP4-792G4.2	15431
FOXD3	RNU7-123P
LINC00466	RNU7-123P
RP4-792G4.2	RNU7-123P
EFCAB7	RNU7-123P
FOXD3	15433
LINC00466	15433
RP4-792G4.2	15433
FOXD3	15434
LINC00466	15434
RP4-792G4.2	15434
DNAJC6	PDE4B
RNU2-15P	PDE4B
PDE4B	16259
PDE4B	16266
PDE4B	16268
PDE4B	16269
PDE4B	16271
PDE4B	16272
PDE4B	16341
PDE4B	16342
GADD45A	16677
ACADM	RP4-682C21.5
ACADM	20027
RP4-682C21.5	20027
DNASE2B	UOX
DNASE2B	22392
UOX	22392
DDAH1	RP11-290M5.4
DDAH1	22448
RP11-290M5.4	22448
DDAH1	22449
RP11-290M5.4	22449
DDAH1	22450
RP11-290M5.4	22450
DDAH1	22451
RP11-290M5.4	22451
DDAH1	22452
RP11-290M5.4	22452
DDAH1	22453
RP11-290M5.4	22453
DDAH1	22454
RP11-290M5.4	22454
DDAH1	22455
RP11-290M5.4	22455
DDAH1	22456
RP11-290M5.4	22456
DDAH1	22457
RP11-290M5.4	22457
DDAH1	22458
RP11-290M5.4	22458
DDAH1	22459
RP11-290M5.4	22459
DDAH1	22460
RP11-290M5.4	22460
DDAH1	22461
RP11-290M5.4	22461
DDAH1	22462
RP11-290M5.4	22462
DDAH1	22463
RP11-290M5.4	22463
DDAH1	22464
RP11-290M5.4	22464
DDAH1	22465
RP11-290M5.4	22465
DDAH1	22466
RP11-290M5.4	22466
DDAH1	22467
RP11-290M5.4	22467
DDAH1	22469
RP11-290M5.4	22469
DDAH1	22470
RP11-290M5.4	22470
DDAH1	22471
RP11-290M5.4	22471
DDAH1	22472
RP11-290M5.4	22472
DDAH1	22473
RP11-290M5.4	22473
DDAH1	22474
RP11-290M5.4	22474
DDAH1	22477
RP11-290M5.4	22477
DDAH1	22478
RP11-290M5.4	22478
DDAH1	22526
RP11-290M5.4	22526
CCBL2	RBMXL1
CCBL2	LRRC8C
CCBL2	RP11-302M6.4
CCBL2	RP5-1007M22.2
RBMXL1	LRRC8C
RBMXL1	RP11-302M6.4
RBMXL1	RP5-1007M22.2
LRRC8C	RP11-302M6.4
LRRC8C	RP5-1007M22.2
RP11-302M6.4	RP5-1007M22.2
LRRC8C	23745
RP11-302M6.4	23745
RP5-1007M22.2	23745
LRRC8C	23746
RP11-302M6.4	23746
RP5-1007M22.2	23746
LRRC8C	23747
RP11-302M6.4	23747
RP5-1007M22.2	23747
LRRC8C	23748
RP11-302M6.4	23748
RP5-1007M22.2	23748
LRRC8C	23750
RP11-302M6.4	23750
RP5-1007M22.2	23750
LRRC8C	23751
RP11-302M6.4	23751
RP5-1007M22.2	23751
LRRC8C	23752
RP11-302M6.4	23752
RP5-1007M22.2	23752
LRRC8C	23753
RP11-302M6.4	23753
RP5-1007M22.2	23753
LRRC8C	23761
RP11-302M6.4	23761
RP5-1007M22.2	23761
LRRC8C	23916
RP11-302M6.4	23916
RP5-1007M22.2	23916
LRRC8C	23917
RP11-302M6.4	23917
RP5-1007M22.2	23917
LRRC8C	23918
RP11-302M6.4	23918
RP5-1007M22.2	23918
LRRC8C	23920
RP11-302M6.4	23920
RP5-1007M22.2	23920
LRRC8C	23921
RP11-302M6.4	23921
RP5-1007M22.2	23921
LRRC8C	23922
RP11-302M6.4	23922
RP5-1007M22.2	23922
LRRC8C	23923
RP11-302M6.4	23923
RP5-1007M22.2	23923
LRRC8C	23930
RP11-302M6.4	23930
RP5-1007M22.2	23930
LRRC8C	23934
RP11-302M6.4	23934
RP5-1007M22.2	23934
LRRC8C	23979
RP11-302M6.4	23979
RP5-1007M22.2	23979
LRRC8C	23980
RP11-302M6.4	23980
RP5-1007M22.2	23980
LRRC8C	23981
RP11-302M6.4	23981
RP5-1007M22.2	23981
LRRC8C	23982
RP11-302M6.4	23982
RP5-1007M22.2	23982
LRRC8C	23983
RP11-302M6.4	23983
RP5-1007M22.2	23983
LRRC8C	23984
RP11-302M6.4	23984
RP5-1007M22.2	23984
LRRC8C	23985
RP11-302M6.4	23985
RP5-1007M22.2	23985
LRRC8C	23986
RP11-302M6.4	23986
RP5-1007M22.2	23986
LRRC8C	23987
RP11-302M6.4	23987
RP5-1007M22.2	23987
LRRC8C	23988
RP11-302M6.4	23988
RP5-1007M22.2	23988
LRRC8C	23989
RP11-302M6.4	23989
RP5-1007M22.2	23989
LRRC8C	23990
RP11-302M6.4	23990
RP5-1007M22.2	23990
LRRC8C	23991
RP11-302M6.4	23991
RP5-1007M22.2	23991
LRRC8C	23992
RP11-302M6.4	23992
RP5-1007M22.2	23992
LRRC8C	23993
RP11-302M6.4	23993
RP5-1007M22.2	23993
LRRC8C	23994
RP11-302M6.4	23994
RP5-1007M22.2	23994
LRRC8C	23995
RP11-302M6.4	23995
RP5-1007M22.2	23995
LRRC8C	23996
RP11-302M6.4	23996
RP5-1007M22.2	23996
LRRC8C	23999
RP11-302M6.4	23999
RP5-1007M22.2	23999
LRRC8C	24000
RP11-302M6.4	24000
RP5-1007M22.2	24000
LRRC8C	24001
RP11-302M6.4	24001
RP5-1007M22.2	24001
LRRC8C	24002
RP11-302M6.4	24002
RP5-1007M22.2	24002
LRRC8C	24003
RP11-302M6.4	24003
RP5-1007M22.2	24003
LRRC8C	24004
RP11-302M6.4	24004
RP5-1007M22.2	24004
LRRC8C	24005
RP11-302M6.4	24005
RP5-1007M22.2	24005
LRRC8C	24006
RP11-302M6.4	24006
RP5-1007M22.2	24006
LRRC8C	24007
RP11-302M6.4	24007
RP5-1007M22.2	24007
LRRC8C	24008
RP11-302M6.4	24008
RP5-1007M22.2	24008
LRRC8C	24009
RP11-302M6.4	24009
RP5-1007M22.2	24009
LRRC8C	24010
RP11-302M6.4	24010
RP5-1007M22.2	24010
LRRC8C	24011
RP11-302M6.4	24011
RP5-1007M22.2	24011
LRRC8C	24012
RP11-302M6.4	24012
RP5-1007M22.2	24012
LRRC8C	LRRC8D
LRRC8C	RP5-943J3.2
RP11-302M6.4	LRRC8D
RP11-302M6.4	RP5-943J3.2
RP5-1007M22.2	LRRC8D
RP5-1007M22.2	RP5-943J3.2
LRRC8D	RP5-943J3.2
LRRC8C	24017
RP11-302M6.4	24017
RP5-1007M22.2	24017
LRRC8C	24018
RP11-302M6.4	24018
RP5-1007M22.2	24018
LRRC8C	24019
RP11-302M6.4	24019
