"name"	"mIDH2_R140"	"mIDH2_R172"	"distance"
"11270"	"MAR00104"	0.387158268670169	0.392940404043703	0.0085
"11271"	"MAR00105"	0.378717668369687	0.386088247297425	0.0097
"11272"	"MAR00106"	0.343666465534764	0.346123120132477	0.0069
"11273"	"MAR00107"	0.344823317562021	0.347873319380001	0.0073
"11274"	"MAR00108"	0.434699445205145	0.434702235089295	0.0036
"11275"	"MAR00109"	0.37293779991189	0.373107850512327	0.0048
"11276"	"MAR00110"	0.367606847600485	0.37225052878547	0.008
"11277"	"MAR00111"	0.345355516461357	0.347946974476946	0.007
"11278"	"MAR00112"	0.439359162047215	0.437804532872788	0.0024
"11279"	"MAR00113"	0.503096565569621	0.497602006063503	-0.0014
"11280"	"MAR00114"	0.472258014243193	0.465617455810131	-0.0017
"11281"	"MAR00115"	0.397557156897801	0.397465783905231	0.0042
"11282"	"MAR00116"	0.448078061247068	0.444836089173953	0.0011
"11283"	"MAR00117"	0.506594968001663	0.500834114338957	-0.0017
"11284"	"MAR00118"	0.519589443666137	0.513782524248693	-0.0019
"11285"	"MAR00119"	0.566031899026784	0.572195105605685	0.0056
"11286"	"MAR00120"	0.0474861880790722	0.0464644157970381	0.0097
"11287"	"MAR00121"	0.468139511473844	0.471316310349351	0.0052
"11288"	"MAR00122"	0.467136560191223	0.469062926341743	0.0044
"11289"	"MAR00123"	0.147865713284717	0.133250725650212	-0.0016
"11290"	"MAR00124"	0.471887015903324	0.478605107883605	0.0077
"11291"	"MAR00125"	0.431755504233506	0.423338145393301	-0.0022
"11292"	"MAR00126"	0.439549178273308	0.462171671895336	0.0193
"11293"	"MAR00127"	0.183797546293724	0.184058410585987	0.0082
"11294"	"MAR00128"	0.323776525925053	0.326649365865515	0.0076
"11295"	"MAR00129"	0.501664275613286	0.506268671744131	0.0057
"11296"	"MAR00130"	0.0474861880790722	0.0464644157970381	0.0097
"11297"	"MAR00131"	0.46346483502273	0.465082017077545	0.0042
"11298"	"MAR00132"	0.228751659670752	0.230621949067086	0.0085
"11299"	"MAR00133"	0.399946851124366	0.41489301899517	0.0147
"11300"	"MAR00134"	0.527090686668336	0.512178687818929	-0.0084
"11301"	"MAR00135"	0.295207140338084	0.300226960669141	0.0096
"11302"	"MAR00136"	0.137260859001379	0.139385508266161	0.0103
"11303"	"MAR00137"	0.342216349312851	0.347533529284437	0.0089
"11304"	"MAR00138"	0.252049855826933	0.253593628084121	0.0079
"11305"	"MAR00139"	0.428069169667451	0.431954148337576	0.0064
"11306"	"MAR00140"	0.0474861880790722	0.0464644157970381	0.0097
"11307"	"MAR00141"	0.419939800813953	0.419807678355873	0.0038
"11308"	"MAR00142"	0.250981819272232	0.250375441663746	0.0064
"11309"	"MAR00143"	0.314135192723472	0.316300762376417	0.0072
"11310"	"MAR00144"	0.47307269578266	0.476021545444576	0.005
"11311"	"MAR00145"	0.453467247894581	0.455356768689965	0.0046
"11312"	"MAR00146"	0.473687572812786	0.475762859861277	0.0044
"11313"	"MAR00147"	0.470427468340153	0.474127729443821	0.0056
"11314"	"MAR00148"	0.47467988231957	0.475139369930964	0.0032
"11315"	"MAR00149"	0.466556317976132	0.465893174391008	0.0026
"11316"	"MAR00150"	0.453676981934716	0.455079286425696	0.0043
"11317"	"MAR00151"	0.467657662723622	0.467248999315478	0.0027
"11318"	"MAR00152"	0.502999516045677	0.503176009886917	0.0025
"11319"	"MAR00153"	0.552238409361273	0.546345576146671	-0.0026
"11320"	"MAR00154"	0.540249840176319	0.544534235919801	0.0048
"11321"	"MAR00155"	0.583048473608366	0.581927122963298	2e-04
"11322"	"MAR00156"	0.486107097022272	0.490536233769429	0.0058
"11323"	"MAR00157"	0.307250436062379	0.31738855580486	0.0129
"11324"	"MAR00158"	0.650790573314788	0.655815633361283	0.0033
"11325"	"MAR00159"	0.426840685128988	0.430252227954248	0.0061
"11326"	"MAR00160"	0.381449936778809	0.384723239513701	0.0068
"11327"	"MAR00161"	0.398058319478927	0.401397544343626	0.0066
"11328"	"MAR00162"	0.430019665058083	0.433905550694745	0.0064
"11329"	"MAR00163"	0.401175741884835	0.408096642166728	0.009
"11330"	"MAR00164"	0.581453491062406	0.58031164784975	2e-04
"11331"	"MAR00165"	0.477055586341878	0.482096500802527	0.0064
"11332"	"MAR00166"	0.177109792651445	0.177126604832362	0.0081
"11333"	"MAR00167"	0.581474706125037	0.580305466985314	2e-04
"11334"	"MAR00168"	0.479030684993064	0.482414615394113	0.0052
"11335"	"MAR00169"	0.334742025199658	0.329318242818383	0.0016
"11336"	"MAR00170"	0.581448279641582	0.58030005840608	2e-04
"11337"	"MAR00171"	0.476723107345285	0.481411020741113	0.0061
"11338"	"MAR00172"	0.177109792651445	0.177126604832362	0.0081
"11339"	"MAR00173"	0.581471728849853	0.580310875263217	2e-04
"11340"	"MAR00174"	0.482182370412151	0.486161186953686	0.0056
"11341"	"MAR00175"	0.246144733228877	0.250113336566892	0.0097
"11342"	"MAR00176"	0.581442695668394	0.580284603661863	2e-04
"11343"	"MAR00177"	0.475958620529401	0.479941320552322	0.0057
"11344"	"MAR00178"	0.165228532530352	0.163932253108903	0.0074
"11345"	"MAR00179"	0.581059619851717	0.580021883299401	3e-04
"11346"	"MAR00180"	0.477796660204148	0.481455094927576	0.0054
"11347"	"MAR00181"	0.442971470540655	0.444866185105853	0.0048
"11348"	"MAR00182"	0.147974498462651	0.153213120601106	0.0123
"11349"	"MAR00183"	0.58142854817665	0.580264122335093	2e-04
"11350"	"MAR00184"	0.475543201748545	0.479262933754591	0.0055
"11351"	"MAR00185"	0.177109792651445	0.177126604832362	0.0081
"11352"	"MAR00186"	0.445439409011632	0.446097233229291	0.0039
"11353"	"MAR00187"	0.581065599441559	0.57994630180832	3e-04
"11354"	"MAR00188"	0.508806459565181	0.508739189314641	0.0023
"11355"	"MAR00189"	0.513888621299814	0.514269613567217	0.0025
"11356"	"MAR00190"	0.661387348930578	0.665554653277032	0.0026
"11357"	"MAR00191"	0.581031585652362	0.579991270196393	3e-04
"11358"	"MAR00192"	0.507056252454361	0.507417295037927	0.0026
"11359"	"MAR00193"	0.514096299219309	0.514591720202737	0.0026
"11360"	"MAR00194"	0.445946074445992	0.447061381446958	0.0042
"11361"	"MAR00195"	0.580290822958289	0.57919153112804	3e-04
"11362"	"MAR00196"	0.514128894283524	0.514527080033755	0.0025
"11363"	"MAR00197"	0.514418808404963	0.515081583869201	0.0027
"11364"	"MAR00198"	0.43278207647515	0.435359604032277	0.0054
"11365"	"MAR00199"	0.581189593545073	0.580129920740871	3e-04
"11366"	"MAR00200"	0.514526567463581	0.511921941217602	4e-04
"11367"	"MAR00201"	0.514316105485906	0.514659356164356	0.0025
"11368"	"MAR00202"	0.423953555498332	0.426406248857106	0.0055
"11369"	"MAR00203"	0.581067094281926	0.580022658189382	3e-04
"11370"	"MAR00204"	0.512551200165678	0.510127736418389	6e-04
"11371"	"MAR00205"	0.385880287793644	0.385560917995825	0.0042
"11372"	"MAR00206"	0.513891591232794	0.51432756497488	0.0025
"11373"	"MAR00207"	0.418609473522186	0.421104633065185	0.0056
"11374"	"MAR00208"	0.581067094281926	0.580028082246061	3e-04
"11375"	"MAR00209"	0.507455126661347	0.507448394334581	0.0023
"11376"	"MAR00210"	0.512199050465245	0.512669218540206	0.0026
"11377"	"MAR00211"	0.446024396309351	0.447066258990684	0.0041
"11378"	"MAR00212"	0.581025977848543	0.579985844082358	3e-04
"11379"	"MAR00213"	0.506613365215705	0.506917523737514	0.0026
"11380"	"MAR00214"	0.513888621299814	0.514380910681594	0.0026
"11381"	"MAR00215"	0.445856975872579	0.446962253254782	0.0042
"11382"	"MAR00216"	0.579861593493794	0.578823505950553	3e-04
"11383"	"MAR00217"	0.511841079784259	0.50960975616438	7e-04
"11384"	"MAR00218"	0.38596842286883	0.385067089008303	0.0038
"11385"	"MAR00219"	0.248768086202503	0.243495464383971	0.0032
"11386"	"MAR00220"	0.177109792651445	0.176559431417003	0.0077
"11387"	"MAR00221"	0.448331003298223	0.440641045628739	-0.002
"11388"	"MAR00222"	0.394113479428598	0.393909542802077	0.0042
"11389"	"MAR00223"	0.512865329274534	0.513293748960667	0.0025
"11390"	"MAR00224"	0.426752808388912	0.429026193836709	0.0053
"11391"	"MAR00225"	0.582097565651594	0.58053466808457	-1e-04
"11392"	"MAR00226"	0.513509959864911	0.511647275381763	9e-04
"11393"	"MAR00227"	0.429258268489793	0.449137335802437	0.0176
"11394"	"MAR00228"	0.42903372632946	0.449076293013441	0.0177
"11395"	"MAR00229"	0.289354110613266	0.261072421730789	-0.0136
"11396"	"MAR00230"	0.513870799808691	0.514313080366038	0.0025
"11397"	"MAR00231"	0.429517650342326	0.431896785008389	0.0054
"11398"	"MAR00232"	0.581066346864597	0.580025370255606	3e-04
"11399"	"MAR00233"	0.507442438593141	0.507298535041935	0.0022
"11400"	"MAR00234"	0.512196028712979	0.512665341335756	0.0026
"11401"	"MAR00235"	0.446035537590566	0.44704369829623	0.0041
"11402"	"MAR00236"	0.581021491374082	0.579981580494257	3e-04
"11403"	"MAR00237"	0.511195245521637	0.508329750869634	3e-04
"11404"	"MAR00238"	0.513343600262636	0.51382927455639	0.0026
"11405"	"MAR00239"	0.446802712341652	0.447241383253735	0.0037
"11406"	"MAR00240"	0.58104130508439	0.579949791480489	3e-04
"11407"	"MAR00241"	0.51255646901213	0.510127736418389	6e-04
"11408"	"MAR00242"	0.513999190488081	0.514362624027315	0.0025
"11409"	"MAR00243"	0.418609473522186	0.421104633065185	0.0056
"11410"	"MAR00244"	0.58104130508439	0.579949791480489	3e-04
"11411"	"MAR00245"	0.508054346409819	0.507093434605471	0.0017
"11412"	"MAR00246"	0.512205093689844	0.512674646366284	0.0026
"11413"	"MAR00247"	0.446150589943465	0.446996730845095	0.004
"11414"	"MAR00248"	0.579867646742184	0.578832919715982	3e-04
"11415"	"MAR00249"	0.539073920058228	0.538904711646123	0.0017
"11416"	"MAR00250"	0.512582808989641	0.513077009988839	0.0026
"11417"	"MAR00251"	0.28858498799433	0.28578351674792	0.0042
"11418"	"MAR00252"	0.350985865180808	0.353900051946593	0.0071
"11419"	"MAR00253"	0.463559137753383	0.463319901725939	0.0029
"11420"	"MAR00254"	0.581105578558487	0.580058296443555	3e-04
"11421"	"MAR00255"	0.512558727002335	0.510131716311713	6e-04
"11422"	"MAR00256"	0.5137504197701	0.514164297486407	0.0025
"11423"	"MAR00257"	0.418646819721252	0.421155205080375	0.0056
"11424"	"MAR00258"	0.580365754325016	0.579335229887421	3e-04
"11425"	"MAR00259"	0.517355547731594	0.510739516694689	-0.0025
"11426"	"MAR00260"	0.514089630709281	0.514565869300113	0.0026
"11427"	"MAR00261"	0.447955641536837	0.447640095262464	0.0032
"11428"	"MAR00262"	0.579908496377072	0.578876838554661	4e-04
"11429"	"MAR00263"	0.514142225499142	0.511853934058752	6e-04
"11430"	"MAR00264"	0.515705608000566	0.515604353893076	0.0021
"11431"	"MAR00265"	0.424038587862216	0.426239410362589	0.0053
"11432"	"MAR00266"	0.580316434100639	0.579302447814706	4e-04
"11433"	"MAR00267"	0.510688687677276	0.505385868297685	-0.0014
"11434"	"MAR00268"	0.512196784159794	0.512683175194125	0.0026
"11435"	"MAR00269"	0.438761931818321	0.439837158923428	0.0043
"11436"	"MAR00270"	0.581105578558487	0.580058296443555	3e-04
"11437"	"MAR00271"	0.511228058302313	0.510746635381381	0.0019
"11438"	"MAR00272"	0.513788333164827	0.514360337953296	0.0026
"11439"	"MAR00273"	0.450994546945621	0.452249831866497	0.0042
"11440"	"MAR00274"	0.581201536486109	0.580134177818782	3e-04
"11441"	"MAR00275"	0.513119350985242	0.510635049269225	5e-04
"11442"	"MAR00276"	0.513958390904428	0.514306218481102	0.0025
"11443"	"MAR00277"	0.420151743349251	0.422629271624575	0.0056
"11444"	"MAR00278"	0.581027847152192	0.579990882626877	3e-04
"11445"	"MAR00279"	0.506737256322304	0.507185373187179	0.0027
"11446"	"MAR00280"	0.514064434458131	0.514520994036351	0.0025
"11447"	"MAR00281"	0.445882122084313	0.447015032554233	0.0042
"11448"	"MAR00282"	0.57987369961613	0.578837234053393	3e-04
"11449"	"MAR00283"	0.51313431693643	0.513154196771367	0.0023
"11450"	"MAR00284"	0.513508469106785	0.513967860312122	0.0026
"11451"	"MAR00285"	0.445078270782798	0.45774589130307	0.0123
"11452"	"MAR00286"	0.194919904215324	0.195941253749486	0.0085
"11453"	"MAR00287"	0.455076071620514	0.454709339830627	0.003
"11454"	"MAR00288"	0.581120893331763	0.580064105788158	3e-04
"11455"	"MAR00289"	0.512557221681321	0.510128532410108	6e-04
"11456"	"MAR00290"	0.513902727678702	0.514242913779603	0.0025
"11457"	"MAR00291"	0.418609473522186	0.421104633065185	0.0056
"11458"	"MAR00292"	0.580405267862407	0.579366050547737	3e-04
"11459"	"MAR00293"	0.509797787428125	0.509216034199595	0.0019
"11460"	"MAR00294"	0.512178651826307	0.512645952990275	0.0026
"11461"	"MAR00295"	0.446513712218012	0.447421659354178	0.004
"11462"	"MAR00296"	0.581193325870735	0.580127985643739	3e-04
"11463"	"MAR00297"	0.512555716337149	0.510127736418389	6e-04
"11464"	"MAR00298"	0.514016247088965	0.51435119311881	0.0025
"11465"	"MAR00299"	0.418609473522186	0.421104633065185	0.0056
"11466"	"MAR00300"	0.581189966784046	0.580125663476261	3e-04
"11467"	"MAR00301"	0.514713756351351	0.512825728234835	9e-04
"11468"	"MAR00302"	0.512157493189644	0.512631990983338	0.0026
"11469"	"MAR00303"	0.447556460471144	0.448156014742564	0.0038
"11470"	"MAR00304"	0.581158236387757	0.580042028428871	3e-04
"11471"	"MAR00305"	0.516266656572	0.51291781151438	-2e-04
"11472"	"MAR00306"	0.512186962896246	0.512663014938752	0.0026
"11473"	"MAR00307"	0.447890803338131	0.448171085362766	0.0036
"11474"	"MAR00308"	0.581033828683905	0.579999021261769	3e-04
"11475"	"MAR00309"	0.506315384992021	0.506662957815872	0.0026
"11476"	"MAR00310"	0.513090160795039	0.513472329608878	0.0025
"11477"	"MAR00311"	0.445796687928432	0.446912193189366	0.0042
"11478"	"MAR00312"	0.581088766901401	0.580043965240251	3e-04
"11479"	"MAR00313"	0.51291633638166	0.510610498942299	6e-04
"11480"	"MAR00314"	0.513873027672595	0.5141894921631	0.0024
"11481"	"MAR00315"	0.302016433201335	0.301803167172961	0.0058
"11482"	"MAR00316"	0.144616745583382	0.13772168825635	0.0039
"11483"	"MAR00317"	0.434421015183817	0.43665825154944	0.0052
"11484"	"MAR00318"	0.580237319242146	0.579225522594326	4e-04
"11485"	"MAR00319"	0.508949475143874	0.508463453250278	0.002
"11486"	"MAR00320"	0.51217789623949	0.512646728598449	0.0026
"11487"	"MAR00321"	0.446335725583045	0.447266331776441	0.0041
"11488"	"MAR00322"	0.581130603897389	0.580039704204204	3e-04
"11489"	"MAR00323"	0.514724063443779	0.51278701170483	9e-04
"11490"	"MAR00324"	0.512191495909606	0.512663790410615	0.0026
"11491"	"MAR00325"	0.447554997950508	0.448144107298088	0.0038
"11492"	"MAR00326"	0.581039809849992	0.580006771708291	3e-04
"11493"	"MAR00327"	0.506514139265711	0.506946316020112	0.0027
"11494"	"MAR00328"	0.512917086287831	0.513326102579259	0.0025
"11495"	"MAR00329"	0.445836884018118	0.446967898654378	0.0042
"11496"	"MAR00330"	0.579872564730785	0.578835665225611	3e-04
"11497"	"MAR00331"	0.511543415019346	0.511654327812298	0.0023
"11498"	"MAR00332"	0.512679829441012	0.513097856469297	0.0025
"11499"	"MAR00333"	0.0474861880790722	0.0464644157970381	0.0097
"11500"	"MAR00334"	0.478723794266926	0.483670373669648	0.0063
"11501"	"MAR00335"	0.454761225951577	0.454421096684282	0.003
"11502"	"MAR00336"	0.580058887796587	0.579016697389899	3e-04
"11503"	"MAR00337"	0.508635034566404	0.508203983691434	0.002
"11504"	"MAR00338"	0.51212952654329	0.5126009571097	0.0026
"11505"	"MAR00339"	0.446270101060148	0.447216428317426	0.0041
"11506"	"MAR00340"	0.581085777859948	0.580039316828015	3e-04
"11507"	"MAR00341"	0.509167893006728	0.508719000644963	0.002
"11508"	"MAR00342"	0.512873582227108	0.513288355642383	0.0025
"11509"	"MAR00343"	0.446379845548018	0.447318794026595	0.0041
"11510"	"MAR00344"	0.581091755851549	0.580046289362899	3e-04
"11511"	"MAR00345"	0.509538088110121	0.509112326533437	0.002
"11512"	"MAR00346"	0.512900587024335	0.513315319237814	0.0025
"11513"	"MAR00347"	0.446456637891209	0.447397358328591	0.0041
"11514"	"MAR00348"	0.580317940429688	0.579294640927297	3e-04
"11515"	"MAR00349"	0.512394510553633	0.509636160946479	3e-04
"11516"	"MAR00350"	0.513483122743119	0.513869875404873	0.0025
"11517"	"MAR00351"	0.455688474718507	0.454950787526666	0.0027
"11518"	"MAR00352"	0.581082041429729	0.580028082246061	3e-04
"11519"	"MAR00353"	0.511056241544846	0.508848135636447	7e-04
"11520"	"MAR00354"	0.512128014604944	0.51260173307747	0.0026
"11521"	"MAR00355"	0.434189584990126	0.436440490806835	0.0052
"11522"	"MAR00356"	0.581082415079171	0.580029244504492	3e-04
"11523"	"MAR00357"	0.507793133065206	0.506238849208824	0.0012
"11524"	"MAR00358"	0.512130282503703	0.512603284994403	0.0026
"11525"	"MAR00359"	0.446045043814192	0.446806799554124	0.0039
"11526"	"MAR00360"	0.580314174563586	0.579290346871585	3e-04
"11527"	"MAR00361"	0.511054712931187	0.508848135636447	7e-04
"11528"	"MAR00362"	0.512126502643235	0.51260173307747	0.0026
"11529"	"MAR00363"	0.423365240267199	0.425757861488624	0.0055
"11530"	"MAR00364"	0.580316057514754	0.579292298738638	3e-04
"11531"	"MAR00365"	0.508073259264551	0.50722146810552	0.0017
"11532"	"MAR00366"	0.51212725862701	0.5126009571097	0.0026
"11533"	"MAR00367"	0.454070479535763	0.453576142539788	0.0029
"11534"	"MAR00368"	0.5803175638496	0.579293860204023	3e-04
"11535"	"MAR00369"	0.514574504236118	0.511726389951522	2e-04
"11536"	"MAR00370"	0.513313730035786	0.513733450530445	0.0025
"11537"	"MAR00371"	0.424088791098461	0.425829022764934	0.005
"11538"	"MAR00372"	0.580425582898757	0.57939842120999	3e-04
"11539"	"MAR00373"	0.514574504236118	0.511726389951522	2e-04
"11540"	"MAR00374"	0.514134819492473	0.514495124289745	0.0025
"11541"	"MAR00375"	0.424088791098461	0.425829022764934	0.005
"11542"	"MAR00376"	0.580023389058633	0.578985373987771	3e-04
"11543"	"MAR00377"	0.508720393223962	0.506839330180717	0.001
"11544"	"MAR00378"	0.51214540048562	0.512621906062618	0.0026
"11545"	"MAR00379"	0.434621023803681	0.436885681786531	0.0052
"11546"	"MAR00380"	0.581086898761193	0.580034668193177	3e-04
"11547"	"MAR00381"	0.51255646901213	0.510128532410108	6e-04
"11548"	"MAR00382"	0.513769750002956	0.51415437051506	0.0025
"11549"	"MAR00383"	0.418609473522186	0.421104633065185	0.0056
"11550"	"MAR00384"	0.581022239134111	0.579916440595141	3e-04
"11551"	"MAR00385"	0.51255646901213	0.510127736418389	6e-04
"11552"	"MAR00386"	0.514031817910968	0.514412142415677	0.0025
"11553"	"MAR00387"	0.418609473522186	0.421104633065185	0.0056
"11554"	"MAR00388"	0.581083536018938	0.580029631920876	3e-04
"11555"	"MAR00389"	0.51255646901213	0.510128532410108	6e-04
"11556"	"MAR00390"	0.513779413687572	0.514165061057541	0.0025
"11557"	"MAR00391"	0.418609473522186	0.421104633065185	0.0056
"11558"	"MAR00392"	0.581085030585319	0.580031956386713	3e-04
"11559"	"MAR00393"	0.51255646901213	0.510127736418389	6e-04
"11560"	"MAR00394"	0.513737035063879	0.514127639006882	0.0025
"11561"	"MAR00395"	0.418609473522186	0.421104633065185	0.0056
"11562"	"MAR00396"	0.580012434720374	0.578972450139252	3e-04
"11563"	"MAR00397"	0.512236059359329	0.509998699506523	7e-04
"11564"	"MAR00398"	0.51323527727947	0.513643673457149	0.0025
"11565"	"MAR00399"	0.42514230183513	0.427532612743117	0.0054
"11566"	"MAR00400"	0.580320199879784	0.579296592708011	3e-04
"11567"	"MAR00401"	0.509659108473681	0.508188555852546	0.0013
"11568"	"MAR00402"	0.513688686153768	0.514049693742351	0.0025
"11569"	"MAR00403"	0.455147148055251	0.454672845332416	0.0029
"11570"	"MAR00404"	0.580318317008327	0.579297763757603	4e-04
"11571"	"MAR00405"	0.510261975270048	0.507669893003926	5e-04
"11572"	"MAR00406"	0.513535299278761	0.513914287070845	0.0025
"11573"	"MAR00407"	0.432134798013345	0.433836404280533	0.0048
"11574"	"MAR00408"	0.579405008871421	0.578326025435723	3e-04
"11575"	"MAR00409"	0.509363275463272	0.509303576879693	0.0023
"11576"	"MAR00410"	0.5135673367901	0.513901271963222	0.0025
"11577"	"MAR00411"	0.421483362341778	0.424244933509951	0.0058
"11578"	"MAR00412"	0.580316057514754	0.579261454649559	3e-04
"11579"	"MAR00413"	0.508781429891026	0.508009738925031	0.0018
"11580"	"MAR00414"	0.512729430637174	0.513138764324025	0.0025
"11581"	"MAR00415"	0.446295289489989	0.447175938982088	0.004
"11582"	"MAR00416"	0.580318317008327	0.579294640927297	3e-04
"11583"	"MAR00417"	0.514574504236118	0.511726389951522	2e-04
"11584"	"MAR00418"	0.513315970619119	0.513734984459718	0.0025
"11585"	"MAR00419"	0.424088791098461	0.425829022764934	0.005
"11586"	"MAR00420"	0.580429720629869	0.57939842120999	3e-04
"11587"	"MAR00421"	0.514574504236118	0.511726389951522	2e-04
"11588"	"MAR00422"	0.513861887845796	0.514232994844932	0.0025
"11589"	"MAR00423"	0.424088791098461	0.425829022764934	0.005
"11590"	"MAR00424"	0.580314551156718	0.579291517996526	3e-04
"11591"	"MAR00425"	0.514548695046016	0.511713078150026	2e-04
"11592"	"MAR00426"	0.513503996696132	0.513902803242928	0.0025
"11593"	"MAR00427"	0.424091951181197	0.425830540303998	0.005
"11594"	"MAR00428"	0.581088019649598	0.580033505999683	3e-04
"11595"	"MAR00429"	0.51255646901213	0.510128532410108	6e-04
"11596"	"MAR00430"	0.513598619119868	0.513982396520225	0.0025
"11597"	"MAR00431"	0.41859118834331	0.421068977899254	0.0056
"11598"	"MAR00432"	0.581030837963754	0.579931178445778	3e-04
"11599"	"MAR00433"	0.51255646901213	0.510127736418389	6e-04
"11600"	"MAR00434"	0.51408740777161	0.514449454970886	0.0025
"11601"	"MAR00435"	0.418609473522186	0.421104633065185	0.0056
"11602"	"MAR00436"	0.581023734637026	0.579917216327276	3e-04
"11603"	"MAR00437"	0.50881897200174	0.507882741573007	0.0017
"11604"	"MAR00438"	0.51220433830718	0.512675421745235	0.0026
"11605"	"MAR00439"	0.446307881273845	0.447152642350626	0.004
"11606"	"MAR00440"	0.209287652721533	0.208512864995641	0.007
"11607"	"MAR00441"	0.460257457084985	0.455370482081452	-2e-04
"11608"	"MAR00442"	0.443049758633171	0.439546576818356	0.001
"11609"	"MAR00443"	0.35981982115477	0.353782578373647	7e-04
"11610"	"MAR00444"	0.58485364475083	0.576313027447886	-0.005
"11611"	"MAR00445"	0.438136399420797	0.432170647567626	-6e-04
"11612"	"MAR00446"	0.381284823856611	0.386927023633772	0.0085
"11613"	"MAR00447"	0.0474861880790722	0.0464644157970381	0.0097
"11614"	"MAR00448"	0.606912411399823	0.6151316425357	0.0063
"11615"	"MAR00449"	0.437555289333347	0.455171728463395	0.0159
"11616"	"MAR00450"	0.612791097175058	0.619956485958283	0.0055
"11617"	"MAR00451"	0.321857680728415	0.324953124757453	0.0077
"11618"	"MAR00452"	0.426041836882456	0.417756321375349	-0.002
"11619"	"MAR00453"	0.568718705358258	0.571851374652429	0.0035
"11620"	"MAR00454"	0.312551621832054	0.310826877660153	0.0045
"11621"	"MAR00455"	0.426827309812392	0.428997005327161	0.0053
"11622"	"MAR00456"	0.52280715903623	0.524029443885099	0.0029
"11623"	"MAR00457"	0.466650456745917	0.509708137504639	0.0331
"11624"	"MAR00458"	0.566881449186835	0.570051127190205	0.0035
"11625"	"MAR00459"	0.512632459378209	0.513752622904404	0.003
"11626"	"MAR00460"	0.467525858256957	0.510277268246231	0.0329
"11627"	"MAR00461"	0.374867563703503	0.38680120039737	0.013
"11628"	"MAR00462"	0.191920481127235	0.196531325572656	0.0111
"11629"	"MAR00463"	0.729994194342367	0.731604627258609	-4e-04
"11630"	"MAR00464"	0.197613639754788	0.197910845066713	0.008
"11631"	"MAR00465"	0.330349227896991	0.328484156231292	0.0041
"11632"	"MAR00466"	0.164761726048665	0.166070395668271	0.0092
"11633"	"MAR00467"	0.197613639754788	0.197910845066713	0.008
"11634"	"MAR00468"	0.426428464809848	0.428732256115166	0.0054
"11635"	"MAR00469"	0.293401788376556	0.296307295064825	0.0081
"11636"	"MAR00470"	0.399824966927915	0.401915596236377	0.0057
"11637"	"MAR00471"	0.405050138032107	0.418718963898342	0.0137
"11638"	"MAR00472"	0.40053579792969	0.414977695554349	0.0143
"11639"	"MAR00473"	0.117199779727984	0.115662865992166	0.0081
"11640"	"MAR00474"	0.117199779727984	0.115662865992166	0.0081
"11641"	"MAR00475"	0.117199779727984	0.115662865992166	0.0081
"11642"	"MAR00476"	0.462970216854029	0.464802584959552	0.0044
"11643"	"MAR00477"	0.2441886659357	0.243724789565097	0.0066
"11644"	"MAR00478"	0.4333170676139	0.441244638977214	0.0092
"11645"	"MAR00479"	0.488361969340885	0.498898319467078	0.01
"11646"	"MAR00480"	0.117199779727984	0.115662865992166	0.0081
"11647"	"MAR00481"	0.488713127590893	0.499522729649193	0.0102
"11648"	"MAR00482"	0.437970074602758	0.455499684618989	0.0158
"11649"	"MAR00483"	0.442903703080863	0.460531777676376	0.0158
"11650"	"MAR00484"	0.398736780451123	0.387655511103236	-0.0035
"11651"	"MAR00485"	0.117199779727984	0.115662865992166	0.0081
"11652"	"MAR00486"	0.480084804682697	0.476295222670774	2e-04
"11653"	"MAR00487"	0.480356925410386	0.476743656128343	3e-04
"11654"	"MAR00488"	0.480779003567295	0.477422982087364	5e-04
"11655"	"MAR00489"	0.480645396358624	0.476837132711782	1e-04
"11656"	"MAR00490"	0.480089000119481	0.476375609127471	2e-04
"11657"	"MAR00491"	0.477865889221395	0.474060695250911	2e-04
"11658"	"MAR00492"	0.480085329122132	0.47645007348125	3e-04
"11659"	"MAR00493"	0.478741128964918	0.474925003580152	2e-04
"11660"	"MAR00494"	0.480062670776039	0.476354983328702	2e-04
"11661"	"MAR00495"	0.477858592967572	0.474353873220035	4e-04
"11662"	"MAR00496"	0.479370326555456	0.475681964168922	3e-04
"11663"	"MAR00497"	0.480229652868612	0.476424958003298	2e-04
"11664"	"MAR00498"	0.477874150499102	0.474067389212751	2e-04
"11665"	"MAR00499"	0.47836940905141	0.474624139071417	2e-04
"11666"	"MAR00500"	0.479904230519115	0.476141706029589	2e-04
"11667"	"MAR00501"	0.480348034271596	0.476705813482111	3e-04
"11668"	"MAR00502"	0.48124892875653	0.477589513565852	2e-04
"11669"	"MAR00503"	0.477863206838377	0.474080083389865	2e-04
"11670"	"MAR00504"	0.477843140280967	0.474039687062966	2e-04
"11671"	"MAR00505"	0.480176957974946	0.476346077940863	1e-04
"11672"	"MAR00506"	0.480315600917603	0.476645257023258	3e-04
"11673"	"MAR00507"	0.479587210817647	0.475875071803271	2e-04
"11674"	"MAR00508"	0.48010378759968	0.476257656108566	1e-04
"11675"	"MAR00509"	0.47783874011134	0.474028257622694	2e-04
"11676"	"MAR00510"	0.480251958458649	0.476408398506167	1e-04
"11677"	"MAR00511"	0.477811476113057	0.474008281733404	2e-04
"11678"	"MAR00512"	0.477850544997809	0.474051576870613	2e-04
"11679"	"MAR00513"	0.479038212422609	0.475183646812004	1e-04
