Regulator	Target	MI	pvalue
SOX6	ACVR1C	1.3760552852604166	2.0196804326566564E-4
GFI1	OST4	1.3760552852604166	5.427249929468303E-7
PIN1	TMEM62	1.3760552852604169	0.0
ZNF500	HHIPL2	1.3760552852604166	5.427249929468303E-7
CREM	CYFIP2	1.3760552852604166	2.0196804326566564E-4
ZNF358	AKR7A3	1.3760552852604166	2.0196804326566564E-4
HOXA7	LPAR3	1.3760552852604166	2.0196804326566564E-4
ZNF771	PCDHGA6	1.3760552852604166	2.0196804326566564E-4
TSHZ2	SPCS3	1.3760552852604169	0.0
ZNF561	EIF3D	1.3760552852604169	2.478196314825709E-9
LTF	SSX2IP	1.3760552852604166	2.0196804326566564E-4
ZNF784	CD58	1.3760552852604166	5.427249929468303E-7
ZNF879	SYCP2L	1.3760552852604166	2.0196804326566564E-4
ZNF207	VMO1	1.3760552852604166	2.0196804326566564E-4
CIC	NAT10	1.3760552852604166	5.427249929468303E-7
PBX4	PARS2	1.3760552852604166	2.0196804326566564E-4
ZNF365	CSDE1	1.3760552852604166	2.0196804326566564E-4
RORC	MN1	1.3760552852604166	2.0196804326566564E-4
TBX19	SNORD68	1.3760552852604166	5.427249929468303E-7
PRDM1	VAMP2	1.3760552852604166	2.0196804326566564E-4
ESRRB	FNBP1	1.3760552852604166	2.0196804326566564E-4
ZNF98	RBP7	1.3760552852604166	5.427249929468303E-7
ZFP64	RPUSD4	1.3760552852604169	0.0
ZFP92	CEP97	1.3760552852604169	0.0
ZSCAN5A	SERTAD1	1.3760552852604166	2.0196804326566564E-4
FIZ1	DDHD2	1.3760552852604166	2.0196804326566564E-4
TOPORS	FCAR	1.3760552852604166	5.427249929468303E-7
ZNF841	TNNI3K	1.3760552852604169	2.478196314825709E-9
MBD4	RRP15	1.3760552852604166	2.0196804326566564E-4
ZBTB41	ZKSCAN1	1.3760552852604166	2.0196804326566564E-4
ZNF148	SPOPL	1.3760552852604166	2.0196804326566564E-4
THAP3	ADCK5	1.3760552852604166	2.0196804326566564E-4
ZBED3	MATN1	1.3760552852604166	2.0196804326566564E-4
NFYA	GPR137B	1.3760552852604169	0.0
RBCK1	MARCKSL1	1.3760552852604166	2.0196804326566564E-4
ESRRB	MYPOP	1.3760552852604166	2.0196804326566564E-4
SKIL	KPNA6	1.3760552852604169	0.0
ZNF217	PHLDA1	1.3760552852604166	2.0196804326566564E-4
ZNF397	SP140L	1.3760552852604166	2.0196804326566564E-4
IKZF4	ST20	1.3760552852604166	2.0196804326566564E-4
NR2C2	SLC45A1	1.3760552852604166	2.0196804326566564E-4
FLI1	GPRC5C	1.3760552852604169	0.0
ZNF540	CARD6	1.3760552852604166	2.0196804326566564E-4
ZNF713	CTTN	1.3760552852604166	2.0196804326566564E-4
ZNF236	ADAMTS1	1.3760552852604166	2.0196804326566564E-4
ZBED4	C12orf71	1.3760552852604166	2.0196804326566564E-4
ZKSCAN1	SF3A3	1.3760552852604166	5.427249929468303E-7
ZNF221	SNORD19B	1.3760552852604166	5.427249929468303E-7
ZNF713	DNAJA1	1.3760552852604166	2.0196804326566564E-4
PRMT3	TMEM25	1.3760552852604166	2.0196804326566564E-4
TEF	ZXDA	1.3760552852604169	0.0
ZNF606	SERP1	1.3760552852604166	2.0196804326566564E-4
LIN54	UGGT1	1.3760552852604166	2.0196804326566564E-4
ZNF431	PTPRJ	1.3760552852604166	2.0196804326566564E-4
KLF12	ZNF444	1.3760552852604169	0.0
ZNF260	ZNF510	1.3760552852604166	2.0196804326566564E-4
SP140L	TBC1D10C	1.3760552852604169	2.478196314825709E-9
ZBTB47	PARD3	1.3760552852604166	2.0196804326566564E-4
DR1	NLGN4Y	1.3760552852604166	2.0196804326566564E-4
ZNF35	DDX24	1.3760552852604169	2.478196314825709E-9
ZNF718	UBA2	1.3760552852604166	2.0196804326566564E-4
ZBTB25	KIAA0232	1.3760552852604166	2.0196804326566564E-4
ZNF677	UBA6	1.3760552852604166	2.0196804326566564E-4
SREBF2	PTBP2	1.3760552852604166	5.427249929468303E-7
SREBF2	PTBP1	1.3760552852604166	2.0196804326566564E-4
ZNF780B	FKBPL	1.3760552852604169	2.478196314825709E-9
MAX	SIPA1L3	1.3760552852604166	5.427249929468303E-7
HOXA2	ITGAE	1.3760552852604166	5.427249929468303E-7
ZNF616	ANKMY2	1.3760552852604166	2.0196804326566564E-4
ZFP37	SPOCK1	1.3760552852604169	2.478196314825709E-9
ZNF782	LRP10	1.3760552852604166	5.427249929468303E-7
CREB5	HAL	1.3760552852604166	2.0196804326566564E-4
ZFP91	SORT1	1.3760552852604166	2.0196804326566564E-4
GTF3A	ANKRD40	1.3760552852604166	2.0196804326566564E-4
ERF	ZNF181	1.3760552852604166	2.0196804326566564E-4
TEF	YIF1A	1.3760552852604166	2.0196804326566564E-4
ZNF771	MAFK	1.3760552852604166	2.0196804326566564E-4
ZNF563	IPO11	1.3760552852604166	2.0196804326566564E-4
MAZ	GNPDA1	1.3760552852604166	5.427249929468303E-7
ZNF211	MORC4	1.3760552852604166	2.0196804326566564E-4
SALL4	PTDSS1	1.3760552852604166	2.0196804326566564E-4
SCMH1	IL21R	1.3760552852604166	2.0196804326566564E-4
KLF3	POLQ	1.3760552852604166	2.0196804326566564E-4
FOSL2	EMILIN2	1.3760552852604166	5.427249929468303E-7
KLF7	MAGOH	1.3760552852604166	5.427249929468303E-7
ZBTB11	CUX1	1.3760552852604166	2.0196804326566564E-4
SCMH1	RNF43	1.3760552852604166	2.0196804326566564E-4
MBD1	PCYOX1L	1.3760552852604166	5.427249929468303E-7
HOXA1	ARHGEF4	1.3760552852604166	2.0196804326566564E-4
ZNF524	APOO	1.3760552852604166	5.427249929468303E-7
NR5A1	TXK	1.3760552852604166	2.0196804326566564E-4
ZBTB49	SUSD3	1.3760552852604166	2.0196804326566564E-4
ZNF630	PPP4R1	1.3760552852604166	5.427249929468303E-7
ZNF397	LRRC42	1.3760552852604166	2.0196804326566564E-4
TIGD3	DCTN6	1.3760552852604166	2.0196804326566564E-4
SCMH1	SCNN1B	1.3760552852604169	2.478196314825709E-9
ZNF781	NUDT9P1	1.3760552852604166	5.427249929468303E-7
BATF	CD19	1.3760552852604166	5.427249929468303E-7
ZNF605	ZNF785	1.3760552852604166	2.0196804326566564E-4
ZNF594	NME6	1.3760552852604166	2.0196804326566564E-4
ZNF337	MYOM1	1.3760552852604166	2.0196804326566564E-4
KDM5B	SLC38A4	1.3760552852604166	2.0196804326566564E-4
ZNF529	PPP1R9B	1.3760552852604169	2.478196314825709E-9
ZNF239	AURKAIP1	1.3760552852604166	2.0196804326566564E-4
DNMT1	FANCI	1.3760552852604166	2.0196804326566564E-4
KLF7	ZSCAN12	1.3760552852604166	2.0196804326566564E-4
ZNF609	HIGD2A	1.3760552852604166	2.0196804326566564E-4
HOMEZ	SH3BGRL3	1.3760552852604166	2.0196804326566564E-4
SNAI3	TSPAN7	1.3760552852604166	2.0196804326566564E-4
ZNF683	PNO1	1.3760552852604166	2.0196804326566564E-4
USF1	EIF4EBP1	1.3760552852604166	2.0196804326566564E-4
RXRB	ERCC8	1.3760552852604166	2.0196804326566564E-4
ZNF764	SIRT1	1.3760552852604166	2.0196804326566564E-4
ZNF302	ZNF235	1.3760552852604169	2.478196314825709E-9
ZNF175	WNT4	1.3760552852604166	2.0196804326566564E-4
LHX6	HEATR6	1.3760552852604166	2.0196804326566564E-4
ZNF354C	PALM3	1.3760552852604166	2.0196804326566564E-4
PIN1	NLRP7	1.3760552852604166	2.0196804326566564E-4
ZNF765	FLOT1	1.3760552852604166	5.427249929468303E-7
E2F6	NDUFB2	1.3760552852604166	5.427249929468303E-7
ZNF605	ASPSCR1	1.3760552852604169	0.0
ZNF528	NME4	1.3760552852604166	5.427249929468303E-7
HOXA9	ARHGAP11B	1.3760552852604166	2.0196804326566564E-4
ZNF432	C20orf203	1.3760552852604166	2.0196804326566564E-4
ZNF689	PDE5A	1.3760552852604166	2.0196804326566564E-4
ZNF142	ABR	1.3760552852604169	2.478196314825709E-9
TCF7	ZNF134	1.3760552852604166	2.0196804326566564E-4
ZNF676	PLCH1	1.3760552852604169	0.0
ZNF578	POGZ	1.3760552852604166	5.427249929468303E-7
CREB3L4	RHEB	1.3760552852604169	0.0
ZNF57	OSBPL9	1.3760552852604166	2.0196804326566564E-4
ZFY	INSR	1.3760552852604166	2.0196804326566564E-4
BCL11A	HSD17B1	1.3760552852604166	2.0196804326566564E-4
CTCF	ERCC6	1.3760552852604166	5.427249929468303E-7
SNAI3	TSPYL2	1.3760552852604166	2.0196804326566564E-4
FOXR1	ATP2C2	1.3760552852604166	2.0196804326566564E-4
ZNF26	GPR152	1.3760552852604166	2.0196804326566564E-4
TIGD2	PIGA	1.3760552852604166	2.0196804326566564E-4
NFYB	NOTUM	1.3760552852604166	5.427249929468303E-7
CUX1	ZBTB11	1.3760552852604166	2.0196804326566564E-4
ZBTB43	MLF1	1.3760552852604166	5.427249929468303E-7
ZNF845	ITIH1	1.3760552852604169	2.478196314825709E-9
BRF2	SMYD5	1.3760552852604166	2.0196804326566564E-4
PLAGL1	CD34	1.3760552852604169	2.478196314825709E-9
ZNF582	FNIP2	1.3760552852604166	5.427249929468303E-7
SMAD3	SRP19	1.3760552852604169	0.0
ZNF718	PARP10	1.3760552852604166	2.0196804326566564E-4
GATA2	RBM6	1.3760552852604166	2.0196804326566564E-4
ZNF177	MRPL36	1.3760552852604166	2.0196804326566564E-4
ZNF563	PTPMT1	1.3760552852604166	2.0196804326566564E-4
NFIX	YDJC	1.3760552852604166	2.0196804326566564E-4
GATA3	GNG2	1.3760552852604166	5.427249929468303E-7
FOXE1	GPD2	1.3760552852604166	2.0196804326566564E-4
ZNF594	MPP1	1.3760552852604166	2.0196804326566564E-4
ZNF24	FAM199X	1.3760552852604166	5.427249929468303E-7
ZNF286A	DAAM2	1.3760552852604166	5.427249929468303E-7
SETBP1	AP4S1	1.3760552852604169	0.0
MYSM1	AVL9	1.3760552852604166	2.0196804326566564E-4
PLAGL1	PTPN21	1.3760552852604166	2.0196804326566564E-4
ZNF605	APH1B	1.3760552852604166	2.0196804326566564E-4
ZNF235	NDUFA2	1.3760552852604166	5.427249929468303E-7
RFX5	ZNF784	1.3760552852604166	2.0196804326566564E-4
ZNF804A	RPS15A	1.3760552852604169	0.0
TSHZ3	ANKRD49	1.3760552852604166	2.0196804326566564E-4
BRF2	CAMKK2	1.3760552852604166	2.0196804326566564E-4
ZNF805	MKRN3	1.3760552852604166	2.0196804326566564E-4
THAP3	PPM1B	1.3760552852604169	2.478196314825709E-9
GRHL2	BNIP3	1.3760552852604166	5.427249929468303E-7
ZNF83	SNORA19	1.3760552852604166	5.427249929468303E-7
SP2	TFCP2L1	1.3760552852604166	2.0196804326566564E-4
ZNF114	EIF1AY	1.3760552852604169	0.0
ZNF25	FZR1	1.3760552852604166	2.0196804326566564E-4
ZNF235	ZNF302	1.3760552852604169	2.478196314825709E-9
ZNF623	FAM157A	1.3760552852604166	2.0196804326566564E-4
ZNF76	ZNF791	1.3760552852604166	2.0196804326566564E-4
MAZ	RNF43	1.3760552852604166	2.0196804326566564E-4
ZNF76	ZNF540	1.3760552852604166	2.0196804326566564E-4
ZFP82	PTS	1.3760552852604166	2.0196804326566564E-4
HESX1	VEGFB	1.3760552852604166	2.0196804326566564E-4
CEBPB	WAC	1.3760552852604166	5.427249929468303E-7
ZNF782	AIFM2	1.3760552852604166	5.427249929468303E-7
ZNF674	FOXM1	1.3760552852604166	5.427249929468303E-7
ZMAT1	OTUD4	1.3760552852604166	2.0196804326566564E-4
ZNF727	PRKCZ	1.3760552852604169	2.478196314825709E-9
ZNF623	FAM110A	1.3760552852604166	2.0196804326566564E-4
ZNF774	ANLN	1.3760552852604166	2.0196804326566564E-4
MAFB	HS3ST1	1.3760552852604166	2.0196804326566564E-4
FOXN3	C7orf26	1.3760552852604166	5.427249929468303E-7
ZNF846	LRRC19	1.3760552852604166	2.0196804326566564E-4
UBP1	ZNF768	1.3760552852604166	5.427249929468303E-7
AR	SLCO5A1	1.3760552852604166	2.0196804326566564E-4
ZNF668	MIER3	1.3760552852604166	2.0196804326566564E-4
ZNF658	STOX1	1.3760552852604169	0.0
ZNF425	CDAN1	1.3760552852604166	5.427249929468303E-7
ZBTB33	BAZ1A	1.3760552852604166	2.0196804326566564E-4
UBP1	ZNF221	1.3760552852604166	2.0196804326566564E-4
THAP4	PRMT7	1.3760552852604169	0.0
ZNF654	CXCR4	1.3760552852604166	2.0196804326566564E-4
ZNF385A	ABR	1.3760552852604166	2.0196804326566564E-4
ZNF787	SLC1A7	1.3760552852604166	5.427249929468303E-7
ZNF397	CCDC6	1.3760552852604166	2.0196804326566564E-4
ZBTB24	SIVA1	1.3760552852604166	2.0196804326566564E-4
RFX1	DDR2	1.3760552852604166	2.0196804326566564E-4
HOXA10	CHRNB1	1.3760552852604166	5.427249929468303E-7
TFEC	ZNF24	1.3760552852604166	2.0196804326566564E-4
ZNF696	VWF	1.3760552852604166	2.0196804326566564E-4
KDM5B	FBXO9	1.3760552852604166	2.0196804326566564E-4
ZNF655	ABCB6	1.3760552852604166	2.0196804326566564E-4
ZNF580	TEX261	1.3760552852604166	2.0196804326566564E-4
ZNF37A	NELL2	1.3760552852604166	2.0196804326566564E-4
HSF4	ARL6	1.3760552852604169	0.0
THAP1	RPS3A	1.3760552852604166	2.0196804326566564E-4
E2F6	SH2D1B	1.3760552852604169	2.478196314825709E-9
CEBPZ	CXCR4	1.3760552852604166	2.0196804326566564E-4
ZBTB11	POLR1B	1.3760552852604166	2.0196804326566564E-4
ZNF7	MYEF2	1.3760552852604166	2.0196804326566564E-4
HOXA4	RPS6KA2	1.3760552852604166	2.0196804326566564E-4
ZNF7	SOCS7	1.3760552852604166	2.0196804326566564E-4
ZNF667	SNORD116-13	1.3760552852604166	2.0196804326566564E-4
TIGD3	ANKRD1	1.3760552852604166	2.0196804326566564E-4
CASZ1	SRP9	1.3760552852604166	5.427249929468303E-7
ZBTB7A	FLYWCH2	1.3760552852604166	2.0196804326566564E-4
ZNF33B	UACA	1.3760552852604166	2.0196804326566564E-4
ZXDB	SORBS3	1.3760552852604166	5.427249929468303E-7
IRF4	COMTD1	1.3760552852604166	2.0196804326566564E-4
ZNF703	RBPJ	1.3760552852604166	2.0196804326566564E-4
ZXDA	TEF	1.3760552852604169	0.0
E2F4	CEACAM8	1.3760552852604166	5.427249929468303E-7
FIZ1	TBC1D8	1.3760552852604166	2.0196804326566564E-4
ZNF397	FAM98B	1.3760552852604166	2.0196804326566564E-4
ZNF91	PDLIM1	1.3760552852604166	5.427249929468303E-7
HIC2	BHLHE41	1.3760552852604166	2.0196804326566564E-4
ZNF578	ITGB1	1.3760552852604166	5.427249929468303E-7
TRERF1	EIF1AY	1.3760552852604166	2.0196804326566564E-4
ZNF143	PUS1	1.3760552852604166	2.0196804326566564E-4
ZNF98	TMEM165	1.3760552852604166	2.0196804326566564E-4
ZNF646	LSM14A	1.3760552852604166	2.0196804326566564E-4
ZNF660	RAB9A	1.3760552852604169	2.478196314825709E-9
ZNF436	C9orf72	1.3760552852604166	2.0196804326566564E-4
GLIS3	TET3	1.3760552852604166	2.0196804326566564E-4
ZZZ3	CES2	1.3760552852604166	2.0196804326566564E-4
ZNF337	GTDC1	1.3760552852604169	2.478196314825709E-9
SPI1	RFX4	1.3760552852604166	2.0196804326566564E-4
MYBL1	DCBLD2	1.3760552852604166	2.0196804326566564E-4
ZNF148	ANKS3	1.3760552852604166	5.427249929468303E-7
NR3C1	HDGF	1.3760552852604166	2.0196804326566564E-4
ZNF506	DHX35	1.3760552852604169	2.478196314825709E-9
SNAI1	MFSD6	1.3760552852604166	2.0196804326566564E-4
HOXA7	COMMD4	1.3760552852604166	2.0196804326566564E-4
DR1	JAKMIP1	1.3760552852604166	2.0196804326566564E-4
MBD1	SPHK2	1.3760552852604169	2.478196314825709E-9
ZNF747	LY6E	1.3760552852604166	2.0196804326566564E-4
CXXC1	TMCO4	1.3760552852604169	0.0
ZNF732	USP46	1.3760552852604166	2.0196804326566564E-4
ZNF18	FAM199X	1.3760552852604166	2.0196804326566564E-4
ARNTL	UST	1.3760552852604169	2.478196314825709E-9
ZNF444	KLF12	1.3760552852604169	0.0
ZNF75A	TNFRSF14	1.3760552852604166	2.0196804326566564E-4
ARNTL2	ULK1	1.3760552852604166	2.0196804326566564E-4
ZNF618	AGPAT4	1.3760552852604166	5.427249929468303E-7
ZNF644	TMCO4	1.3760552852604166	2.0196804326566564E-4
GLI4	ARMC6	1.3760552852604169	2.478196314825709E-9
THAP5	TIMM13	1.3760552852604169	2.478196314825709E-9
ZBTB38	RCOR1	1.3760552852604166	2.0196804326566564E-4
MSC	ABCA9	1.3760552852604166	2.0196804326566564E-4
ZNF134	TCF7	1.3760552852604166	2.0196804326566564E-4
ZNF7	TMEM88	1.3760552852604166	5.427249929468303E-7
MGA	TRAF4	1.3760552852604166	2.0196804326566564E-4
ZBTB5	NAA35	1.3760552852604166	5.427249929468303E-7
ZNF660	SF3B4	1.3760552852604166	2.0196804326566564E-4
ZNF17	PARP9	1.3760552852604166	5.427249929468303E-7
ZNF175	H19	1.3760552852604166	2.0196804326566564E-4
BHLHE41	HIC2	1.3760552852604166	2.0196804326566564E-4
ZNF430	ATL3	1.3760552852604166	2.0196804326566564E-4
SMAD9	OR52I1	1.3760552852604166	2.0196804326566564E-4
DOT1L	OXSR1	1.3760552852604166	2.0196804326566564E-4
SALL4	NRXN2	1.3760552852604169	0.0
TBX19	DPY19L1	1.3760552852604166	2.0196804326566564E-4
ETV2	RNASEH2A	1.3760552852604166	5.427249929468303E-7
GATA2	ZMAT2	1.3760552852604169	0.0
HIVEP3	EEF1G	1.3760552852604166	2.0196804326566564E-4
PPARA	CRISP3	1.3760552852604166	5.427249929468303E-7
SP2	LCA5L	1.3760552852604166	2.0196804326566564E-4
MAF	SNORD37	1.3760552852604169	2.478196314825709E-9
ZNF766	FCER1G	1.3760552852604169	2.478196314825709E-9
MESP1	ZDHHC6	1.3760552852604169	2.478196314825709E-9
NFKB1	KCNMA1	1.3760552852604169	2.478196314825709E-9
KLF12	LCN10	1.3760552852604166	2.0196804326566564E-4
ZNF134	ZC3H11A	1.3760552852604166	5.427249929468303E-7
MAFK	ATN1	1.3760552852604166	2.0196804326566564E-4
ZNF2	DDX18	1.3760552852604166	5.427249929468303E-7
CBX2	GEMIN4	1.3760552852604166	2.0196804326566564E-4
CENPB	ASF1A	1.3760552852604166	2.0196804326566564E-4
MAFA	TGM4	1.3760552852604166	2.0196804326566564E-4
CREB5	TOM1	1.3760552852604166	2.0196804326566564E-4
ZNF124	ADAP1	1.3760552852604169	0.0
ZNF703	RAVER2	1.3760552852604166	2.0196804326566564E-4
ZNF555	RPL21P44	1.3760552852604166	2.0196804326566564E-4
RORA	ADARB2	1.3760552852604166	2.0196804326566564E-4
KCMF1	MRPL41	1.3760552852604166	2.0196804326566564E-4
NR3C2	CCDC42	1.3760552852604166	2.0196804326566564E-4
PKNOX1	TNF	1.3760552852604166	2.0196804326566564E-4
ZNF296	KIAA0895L	1.3760552852604166	2.0196804326566564E-4
DRAP1	CABIN1	1.3760552852604169	2.478196314825709E-9
ZNF683	SERPINI2	1.3760552852604166	2.0196804326566564E-4
ZNF20	PARD6A	1.3760552852604166	2.0196804326566564E-4
LHX6	SH2D1B	1.3760552852604166	2.0196804326566564E-4
ZNF483	MYBPH	1.3760552852604166	2.0196804326566564E-4
E2F7	PCDHGC3	1.3760552852604166	2.0196804326566564E-4
ZNF25	ZNF441	1.3760552852604166	2.0196804326566564E-4
PPARD	BACE1	1.3760552852604166	2.0196804326566564E-4
RUNX3	GRK4	1.3760552852604166	2.0196804326566564E-4
ZSCAN20	GPX3	1.3760552852604166	5.427249929468303E-7
HNF1A	DHDH	1.3760552852604166	2.0196804326566564E-4
ZBTB43	INTS8	1.3760552852604166	5.427249929468303E-7
ZNF791	CLEC5A	1.3760552852604166	2.0196804326566564E-4
ZNF487	MRPL40	1.3760552852604166	5.427249929468303E-7
ZNF287	TRPC1	1.3760552852604169	2.478196314825709E-9
ZNF680	NOLC1	1.3760552852604166	2.0196804326566564E-4
MLX	GMPS	1.3760552852604166	5.427249929468303E-7
FOXO1	MAPK11	1.3760552852604169	0.0
ZNF24	TFEC	1.3760552852604166	2.0196804326566564E-4
SOX13	HDAC5	1.3760552852604166	2.0196804326566564E-4
ZNF630	SNHG7	1.3760552852604166	2.0196804326566564E-4
RUNX3	FARS2	1.3760552852604166	2.0196804326566564E-4
ZNF417	GAB2	1.3760552852604166	2.0196804326566564E-4
RHOXF1	HK1	1.3760552852604166	2.0196804326566564E-4
NR2C2	SEC11A	1.3760552852604166	2.0196804326566564E-4
ZNF91	SCYL1	1.3760552852604166	5.427249929468303E-7
ZNF391	RPS7	1.3760552852604166	2.0196804326566564E-4
BHLHE40	COMMD10	1.3760552852604166	2.0196804326566564E-4
GATA2	CUX2	1.3760552852604166	5.427249929468303E-7
TFEB	TOR1AIP1	1.3760552852604166	2.0196804326566564E-4
MECP2	CDCA3	1.3760552852604166	2.0196804326566564E-4
MNT	FKBP1AP1	1.3760552852604166	2.0196804326566564E-4
ZNF543	PTBP2	1.3760552852604166	5.427249929468303E-7
ZNF530	SLC22A5	1.3760552852604166	2.0196804326566564E-4
NR1H2	VAPA	1.3760552852604166	2.0196804326566564E-4
ZNF282	NIPA2	1.3760552852604166	2.0196804326566564E-4
TRERF1	JAKMIP1	1.3760552852604166	2.0196804326566564E-4
MXD3	RNF112	1.3760552852604166	2.0196804326566564E-4
JUNB	MNT	1.3760552852604166	2.0196804326566564E-4
ZBTB8A	PPP2CA	1.3760552852604166	2.0196804326566564E-4
ZNF263	MBTPS2	1.3760552852604166	2.0196804326566564E-4
ZNF653	GOLGA7	1.3760552852604166	2.0196804326566564E-4
ZFP14	RRN3P3	1.3760552852604166	2.0196804326566564E-4
ZNF615	STK17B	1.3760552852604166	2.0196804326566564E-4
ZNF808	LUC7L	1.3760552852604166	2.0196804326566564E-4
TET2	MRPL44	1.3760552852604166	5.427249929468303E-7
ZNF189	GON4L	1.3760552852604166	2.0196804326566564E-4
ZNF717	CLNS1A	1.3760552852604166	5.427249929468303E-7
ZNF563	TOR2A	1.3760552852604166	2.0196804326566564E-4
ZNF397	ZNF876P	1.3760552852604166	2.0196804326566564E-4
ZBTB7A	TTYH2	1.3760552852604166	2.0196804326566564E-4
ZNF844	GNL1	1.3760552852604166	2.0196804326566564E-4
ZNF207	STK33	1.3760552852604169	2.478196314825709E-9
HSF5	LONRF1	1.3760552852604169	2.478196314825709E-9
TCF7	CHRNG	1.3760552852604166	2.0196804326566564E-4
ZNF600	ERMP1	1.3760552852604166	2.0196804326566564E-4
ZNF275	GMEB1	1.3760552852604166	2.0196804326566564E-4
FOXM1	ZNF674	1.3760552852604166	5.427249929468303E-7
KLF5	PLCB2	1.3760552852604169	2.478196314825709E-9
ZKSCAN5	CNOT3	1.3760552852604166	2.0196804326566564E-4
ZNF517	TRIM36	1.3760552852604166	2.0196804326566564E-4
ZNF653	JPH3	1.3760552852604166	2.0196804326566564E-4
CUX1	CERCAM	1.3760552852604166	2.0196804326566564E-4
FOXO4	STAG3L2	1.3760552852604166	2.0196804326566564E-4
CC2D1A	SNORD70	1.3760552852604166	2.0196804326566564E-4
KLF7	YWHAQ	1.3760552852604166	2.0196804326566564E-4
ZNF584	MTIF2	1.3760552852604166	2.0196804326566564E-4
NFATC1	LIME1	1.3760552852604166	2.0196804326566564E-4
GPBP1L1	TPSB2	1.3760552852604166	5.427249929468303E-7
ZNF485	EXD2	1.3760552852604166	2.0196804326566564E-4
ZNF85	VSIG1	1.3760552852604169	0.0
HIVEP1	STX8	1.3760552852604166	2.0196804326566564E-4
FOXI1	SAMD14	1.3760552852604166	5.427249929468303E-7
SCMH1	ULK1	1.3760552852604169	2.478196314825709E-9
WIZ	VPS8	1.3760552852604166	2.0196804326566564E-4
TSHZ1	MKI67	1.3760552852604166	2.0196804326566564E-4
ZNF799	MED6	1.3760552852604166	2.0196804326566564E-4
ZNF805	HMGA1	1.3760552852604169	2.478196314825709E-9
ZNF844	TRMT112	1.3760552852604166	2.0196804326566564E-4
ZNF441	IKZF5	1.3760552852604166	2.0196804326566564E-4
JAZF1	STX19	1.3760552852604166	2.0196804326566564E-4
ZNF677	HEATR3	1.3760552852604166	2.0196804326566564E-4
ZNF880	SRPK2	1.3760552852604166	2.0196804326566564E-4
ZNF780B	PCDHB14	1.3760552852604166	2.0196804326566564E-4
ZNF133	FBXO38	1.3760552852604166	2.0196804326566564E-4
ZNF229	THOC7	1.3760552852604169	2.478196314825709E-9
ZNF239	STAP1	1.3760552852604166	2.0196804326566564E-4
SIX5	DDX19B	1.3760552852604169	0.0
ZNF565	FAM3A	1.3760552852604166	2.0196804326566564E-4
SIM2	YES1	1.3760552852604169	2.478196314825709E-9
PAX6	NR4A3	1.3760552852604166	2.0196804326566564E-4
ZNF578	CETP	1.3760552852604166	2.0196804326566564E-4
ZNF45	GSS	1.3760552852604166	5.427249929468303E-7
ZNF7	FER1L4	1.3760552852604166	2.0196804326566564E-4
NR2C1	NDUFV2	1.3760552852604166	5.427249929468303E-7
ZKSCAN2	BRF2	1.3760552852604166	2.0196804326566564E-4
ZIK1	HCFC1	1.3760552852604166	5.427249929468303E-7
ZBED1	MNS1	1.3760552852604166	2.0196804326566564E-4
GTF2IRD2	SERPINI2	1.3760552852604166	2.0196804326566564E-4
MEF2A	LRRC58	1.3760552852604166	2.0196804326566564E-4
NPAS2	EIF4E2	1.3760552852604166	2.0196804326566564E-4
ZNF275	FHIT	1.3760552852604166	2.0196804326566564E-4
HOXA11	SCN1B	1.3760552852604166	2.0196804326566564E-4
ZNF793	FAM76A	1.3760552852604166	2.0196804326566564E-4
AKAP8	FKRP	1.3760552852604166	2.0196804326566564E-4
ZNF205	ZNF235	1.3760552852604166	5.427249929468303E-7
GMEB2	RRP1	1.3760552852604169	0.0
CENPB	DOCK4	1.3760552852604166	2.0196804326566564E-4
PRDM4	SPIB	1.3760552852604166	2.0196804326566564E-4
WIZ	DGKH	1.3760552852604166	2.0196804326566564E-4
ARNT	SMARCD3	1.3760552852604166	5.427249929468303E-7
ZNF471	SNORD38A	1.3760552852604166	2.0196804326566564E-4
PRDM2	SPRY2	1.3760552852604166	5.427249929468303E-7
ZNF696	PPP2R1A	1.3760552852604166	2.0196804326566564E-4
ZNF714	CCDC81	1.3760552852604166	2.0196804326566564E-4
ZNF614	RRS1	1.3760552852604166	2.0196804326566564E-4
ZNF846	TTYH3	1.3760552852604166	2.0196804326566564E-4
PIN1	BRPF3	1.3760552852604166	2.0196804326566564E-4
TERF1	ATP10B	1.3760552852604166	2.0196804326566564E-4
ZNF676	CUBN	1.3760552852604166	2.0196804326566564E-4
PAX5	TNFRSF9	1.3760552852604166	2.0196804326566564E-4
BAZ2A	CEACAM1	1.3760552852604166	2.0196804326566564E-4
BACH2	ZDHHC24	1.3760552852604166	2.0196804326566564E-4
ZNF680	ARL6	1.3760552852604166	2.0196804326566564E-4
ZNF83	SLC5A6	1.3760552852604166	2.0196804326566564E-4
ZNF732	GPBP1	1.3760552852604166	2.0196804326566564E-4
ZNF827	TMED4	1.3760552852604166	2.0196804326566564E-4
SOX18	ZMYM5	1.3760552852604166	2.0196804326566564E-4
SP140	RSPH9	1.3760552852604166	2.0196804326566564E-4
NCOA3	MED23	1.3760552852604166	2.0196804326566564E-4
ZNF492	EXOG	1.3760552852604166	5.427249929468303E-7
ZFPM1	FCGR2A	1.3760552852604166	2.0196804326566564E-4
ZNF45	SLC1A2	1.3760552852604166	2.0196804326566564E-4
PURB	MAOA	1.3760552852604166	2.0196804326566564E-4
