node	agg	layer1	layer2	layer3	layer4
7991	223	0	184	48	0
9076	223	0	79	151	0
9765	223	0	99	144	0
13180	223	0	29	194	0
14991	223	0	16	207	0
15760	223	0	30	194	0
17861	223	0	26	197	0
6755	222	0	115	133	0
6812	222	0	112	133	0
7030	222	0	170	79	0
7866	222	0	227	6	0
10100	222	0	103	128	0
10325	222	0	86	142	0
10731	222	0	58	177	0
10947	222	0	93	147	0
11660	222	0	111	116	0
13311	222	0	36	187	0
14910	222	0	26	198	0
17274	222	0	16	206	0
6780	221	0	162	79	0
6810	221	0	236	19	0
7119	221	0	148	95	0
7120	221	0	194	52	0
7212	221	0	152	91	0
7816	221	0	229	3	0
7873	221	0	110	133	0
7986	221	0	250	8	0
7995	221	0	234	13	0
8048	221	0	250	9	0
8224	221	0	138	98	0
8419	221	0	204	54	0
12858	221	0	29	193	0
13071	221	0	24	197	0
13182	221	0	26	197	0
7858	220	0	246	12	0
8006	220	0	179	63	0
11009	220	0	139	88	0
11162	220	0	121	122	0
12426	220	0	20	201	0
13181	220	0	28	193	0
16726	220	0	29	192	0
7793	219	0	174	62	0
7820	219	0	174	66	0
8193	219	0	232	10	0
11078	219	0	52	174	0
13567	219	0	35	184	0
16782	219	0	34	185	0
18476	219	0	34	186	0
6462	218	0	90	142	0
6734	218	0	219	26	0
7804	218	0	224	1	0
7808	218	0	236	6	0
7924	218	0	244	0	0
7934	218	0	156	102	0
8204	218	0	235	6	0
9026	218	0	136	104	0
9093	218	0	160	93	0
9108	218	0	143	98	0
9740	218	0	100	140	0
9747	218	0	167	77	0
11070	218	0	140	99	0
15764	218	0	44	176	0
17286	218	0	24	194	0
6128	217	0	227	0	0
6761	217	0	129	109	0
7039	217	0	148	87	0
10318	217	0	76	143	0
10471	217	0	85	148	0
10964	217	0	90	137	0
11102	217	0	93	141	0
17647	217	0	25	194	0
62523	217	0	0	0	217
6144	216	0	135	94	0
7149	216	0	57	170	0
7830	216	0	211	18	0
8890	216	0	89	144	0
8941	216	0	98	133	0
9729	216	0	127	113	0
9770	216	0	85	147	0
9774	216	0	109	125	0
10989	216	0	96	143	0
11044	216	0	86	150	0
11072	216	0	129	113	0
13756	216	0	42	175	0
14911	216	0	37	179	0
17283	216	0	28	189	0
17642	216	0	35	188	0
18047	216	0	23	193	0
6241	215	0	177	66	0
6276	215	0	105	124	0
6536	215	0	113	122	0
7703	215	0	199	43	0
7780	215	0	116	115	0
8175	215	0	217	22	0
11419	215	0	140	87	0
13250	215	0	30	185	0
14669	215	0	30	186	0
17306	215	0	26	189	0
17639	215	0	24	193	0
17643	215	0	27	191	0
17857	215	0	30	185	0
18239	215	0	31	186	0
6772	214	0	163	65	0
6921	214	0	229	7	0
6949	214	0	208	34	0
7812	214	0	206	31	0
8005	214	0	216	18	0
8120	214	0	220	19	0
8142	214	0	120	113	0
10444	214	0	153	94	0
11708	214	0	149	85	0
12495	214	0	18	197	0
14909	214	0	30	184	0
17577	214	0	26	188	0
7985	213	0	165	72	0
8101	213	0	133	90	0
11322	213	0	105	128	0
12076	213	0	21	192	0
12382	213	0	36	177	0
13515	213	0	34	181	0
14903	213	0	29	184	0
17276	213	0	25	189	0
17296	213	0	16	198	0
17309	213	0	22	191	0
17580	213	0	33	183	0
17652	213	0	25	188	0
7850	212	0	210	20	0
7910	212	0	225	11	0
7963	212	0	160	74	0
8119	212	0	238	0	0
8180	212	0	183	52	0
10702	212	0	79	145	0
11190	212	0	72	154	0
12074	212	0	21	192	0
13568	212	0	33	179	0
17651	212	0	24	192	0
17665	212	0	21	193	0
18051	212	0	27	185	0
18053	212	0	36	176	0
7130	211	0	102	124	0
7770	211	0	212	27	0
7970	211	0	149	82	0
8035	211	0	165	56	0
8040	211	0	224	5	0
8041	211	0	191	25	0
8155	211	0	205	33	0
9006	211	0	103	127	0
9917	211	0	74	160	0
17415	211	0	27	184	0
17637	211	0	29	185	0
17648	211	0	23	189	0
18601	211	0	26	185	0
64028	211	0	0	0	211
6556	210	0	243	18	0
6647	210	0	107	115	0
6684	210	0	155	60	0
7172	210	0	162	76	0
7596	210	0	219	13	0
7756	210	0	167	54	0
7774	210	0	221	21	0
8102	210	0	138	88	0
8761	210	0	68	154	0
9562	210	0	72	151	0
9768	210	0	88	138	0
12939	210	0	34	177	0
13276	210	0	26	185	0
13360	210	0	45	168	0
14915	210	0	25	185	0
14916	210	0	16	197	0
15761	210	0	34	178	0
17425	210	0	33	178	0
